epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,gravity_loss,high_sensitivity_mse,iou_loss,loss,low_sensitivity_mse,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,sensitivity_loss,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_gravity_loss,val_high_sensitivity_mse,val_iou_loss,val_loss,val_low_sensitivity_mse,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation,val_sensitivity_loss
11,0.01580852083861828,0.028700370341539383,0.04115179553627968,0.6211466193199158,6.7334885597229,0.0263422429561615,0.9844203591346741,1.01249361038208,0.005496947094798088,0.06715256720781326,0.7822483777999878,0.031649161130189896,0.0,0.1292821615934372,0.028073245659470558,0.014107417315244675,0.02543511427938938,0.0410313606262207,0.6133649945259094,5.6956257820129395,0.023352449759840965,0.9835524559020996,1.0108327865600586,0.005148287862539291,0.06044108048081398,0.7822483777999878,0.02855716645717621,0.0,0.12377284467220306,0.027280474081635475
12,0.015186171978712082,0.027369987219572067,0.04002339020371437,0.6209754347801208,6.300323963165283,0.02522568218410015,0.9843369126319885,1.011570692062378,0.005360072478652,0.06452225893735886,0.7782752513885498,0.030324533581733704,0.0,0.1272086203098297,0.027234187349677086,0.016612982377409935,0.031131749972701073,0.03724287822842598,0.6131759881973267,7.628589630126953,0.026390759274363518,0.983700156211853,1.010338306427002,0.0070663876831531525,0.07482492923736572,0.7782752513885498,0.0342225544154644,0.0,0.13194896280765533,0.026638006791472435
13,0.015358945354819298,0.027772538363933563,0.04026908054947853,0.6212264895439148,6.448358535766602,0.02555292472243309,0.9843237996101379,1.011764645576477,0.005383135750889778,0.06556727737188339,0.7546862363815308,0.030726328492164612,0.0,0.12780067324638367,0.027440764009952545,0.014288979582488537,0.02670327015221119,0.040095534175634384,0.5959195494651794,5.675990581512451,0.023836471140384674,0.9835668206214905,1.0105571746826172,0.0050779180601239204,0.0652930736541748,0.7546862363815308,0.02972596511244774,0.0,0.12361583113670349,0.026990266516804695
14,0.015330103226006031,0.027709869667887688,0.04028363153338432,0.6185560822486877,6.345698356628418,0.025549406185746193,0.9843868613243103,1.011820912361145,0.00532697606831789,0.0662013366818428,0.7703661918640137,0.030650701373815536,0.0,0.12763696908950806,0.02743282914161682,0.014845229685306549,0.02647552266716957,0.03840707615017891,0.6397355794906616,5.887616157531738,0.02447098307311535,0.9832181334495544,1.009557843208313,0.005513172131031752,0.06276916712522507,0.7703661918640137,0.029732096940279007,0.0,0.1269717961549759,0.0263399425894022
15,0.01453162170946598,0.026196474209427834,0.03983493894338608,0.6240876317024231,5.871702671051025,0.024166343733668327,0.9842559695243835,1.0110973119735718,0.0051268343813717365,0.06253813207149506,0.7521430850028992,0.029172340407967567,0.0,0.12495521456003189,0.02684052288532257,0.015040572732686996,0.027254031971096992,0.036955516785383224,0.6333592534065247,6.3585968017578125,0.02481774054467678,0.9833329916000366,1.0090298652648926,0.005544332321733236,0.06557973474264145,0.7521430850028992,0.030472612008452415,0.0,0.12733791768550873,0.02569695934653282
16,0.01444302313029766,0.02620617300271988,0.03961808606982231,0.6198920011520386,5.837733268737793,0.024042639881372452,0.984248697757721,1.0109589099884033,0.005072072148323059,0.06297650188207626,0.7428508996963501,0.029161162674427032,0.0,0.12450817227363586,0.026709934696555138,0.01189466193318367,0.021997252479195595,0.04092905670404434,0.6023487448692322,4.114104747772217,0.02011636085808277,0.9831278324127197,1.009427547454834,0.004053764510899782,0.0555654913187027,0.7428508996963501,0.02507907524704933,0.0,0.1149614229798317,0.02629963308572769
17,0.013613637536764145,0.024793393909931183,0.038832202553749084,0.6181577444076538,5.235103130340576,0.022560853511095047,0.9841690063476562,1.0101150274276733,0.004900820087641478,0.06032466143369675,0.7472110986709595,0.027746763080358505,0.0,0.12142462283372879,0.025946548208594322,0.010274666361510754,0.020259223878383636,0.04408185929059982,0.5702793598175049,3.4882776737213135,0.0163971409201622,0.9831345081329346,1.010152816772461,0.004490973893553019,0.05409698560833931,0.7472110986709595,0.023179972544312477,0.0,0.10718769580125809,0.027018196880817413
18,0.013509833253920078,0.02466336078941822,0.038680002093315125,0.6193460822105408,5.235686779022217,0.022467583417892456,0.9841705560684204,1.009975552558899,0.004780091345310211,0.059981439262628555,0.7514633536338806,0.027623245492577553,0.0,0.1210620328783989,0.025804834440350533,0.010650599375367165,0.020494116470217705,0.040773797780275345,0.5932072997093201,3.723426580429077,0.017402702942490578,0.9830997586250305,1.008661150932312,0.004212626721709967,0.05380859225988388,0.7514633536338806,0.02353537268936634,0.0,0.1095438003540039,0.025561818853020668
19,0.013418029062449932,0.024240437895059586,0.03832343965768814,0.6183133125305176,5.227726936340332,0.022309603169560432,0.9841718077659607,1.009756326675415,0.004756317939609289,0.05849473923444748,0.7515074610710144,0.027197295799851418,0.0,0.12077479064464569,0.025584453716874123,0.012627728283405304,0.023001225665211678,0.039460670202970505,0.6228823661804199,4.588472843170166,0.021116672083735466,0.9832075238227844,1.0091140270233154,0.004533500876277685,0.0560099296271801,0.7515074610710144,0.026186753064393997,0.0,0.11844933778047562,0.025906763970851898
20,0.012642215006053448,0.022733887657523155,0.03780350089073181,0.6225647926330566,4.659956932067871,0.020906606689095497,0.9840275049209595,1.009009599685669,0.0046035125851631165,0.05501794070005417,0.7558760643005371,0.025719406083226204,0.0,0.11797627806663513,0.024983039125800133,0.009797398932278156,0.01934809237718582,0.044134873896837234,0.570527195930481,3.461350917816162,0.016210101544857025,0.9830842614173889,1.00989830493927,0.003743294859305024,0.05233347415924072,0.7558760643005371,0.022274993360042572,0.0,0.10516729950904846,0.026814112439751625
21,0.012178521603345871,0.021990813314914703,0.03707076236605644,0.6209625005722046,4.402209758758545,0.020239785313606262,0.9839835166931152,1.0083668231964111,0.004346849396824837,0.05378955230116844,0.7586216330528259,0.024972088634967804,0.0,0.11614486575126648,0.024383194744586945,0.010454905219376087,0.01964913308620453,0.037357572466135025,0.6118207573890686,3.546401023864746,0.016878746449947357,0.982805609703064,1.0065484046936035,0.004330603871494532,0.0501638799905777,0.7586216330528259,0.022793717682361603,0.0,0.10925401002168655,0.02374299243092537
22,0.012063982896506786,0.021989088505506516,0.0369083508849144,0.6214167475700378,4.440839767456055,0.019897934049367905,0.9839736819267273,1.0082206726074219,0.00445724930614233,0.054423585534095764,0.7648987174034119,0.02497263252735138,0.0,0.11567218601703644,0.0242470595985651,0.01074366644024849,0.02026771381497383,0.03717247396707535,0.6099497079849243,3.720247268676758,0.01770266517996788,0.9828668832778931,1.0066536664962769,0.004087824374437332,0.052233580499887466,0.7648987174034119,0.02339908294379711,0.0,0.11038444191217422,0.02378685399889946
23,0.010993684642016888,0.019936595112085342,0.036871157586574554,0.6230224370956421,3.8363113403320312,0.018248572945594788,0.9838325381278992,1.00754714012146,0.003978438209742308,0.049329906702041626,0.7740228772163391,0.022938324138522148,0.0,0.11145086586475372,0.023714812472462654,0.014509061351418495,0.0247606560587883,0.04191042482852936,0.6824474930763245,5.829362392425537,0.024703508242964745,0.9830523133277893,1.0109806060791016,0.004734889138489962,0.056789856404066086,0.7740228772163391,0.028253141790628433,0.0,0.1271888166666031,0.027928287163376808
24,0.011444559320807457,0.02051820419728756,0.037624482065439224,0.6254869103431702,4.118778228759766,0.019091786816716194,0.9838628172874451,1.008151888847351,0.004036718513816595,0.04987727478146553,0.764310896396637,0.023529326543211937,0.0,0.11338871717453003,0.02428959123790264,0.008837428875267506,0.01673680916428566,0.04444490745663643,0.5843663215637207,2.592697858810425,0.014805533923208714,0.9828194379806519,1.009404182434082,0.003258159849792719,0.04357452318072319,0.764310896396637,0.019751064479351044,0.0,0.10157869011163712,0.026584627106785774
25,0.010527904145419598,0.01916142739355564,0.03668330982327461,0.6252328753471375,3.6991701126098633,0.017481351271271706,0.9837808012962341,1.0071685314178467,0.0038154202047735453,0.04781321808695793,0.7685855627059937,0.0221780464053154,0.0,0.10957098007202148,0.023387514054775238,0.016257423907518387,0.029330257326364517,0.03513731062412262,0.6519348621368408,7.1687703132629395,0.02671293541789055,0.9833270311355591,1.0086756944656372,0.006044539622962475,0.06961720436811447,0.7685855627059937,0.032636456191539764,0.0,0.13194680213928223,0.02534869872033596
26,0.010825246572494507,0.019795354455709457,0.03681303560733795,0.6237393021583557,3.835954427719116,0.017758838832378387,0.9837721586227417,1.0073766708374023,0.00413877796381712,0.0494406595826149,0.7749072313308716,0.022801345214247704,0.0,0.11075190454721451,0.023604722693562508,0.012339744716882706,0.021326623857021332,0.037478528916835785,0.6783145070075989,4.651063919067383,0.020489003509283066,0.9826372265815735,1.007278561592102,0.004531177692115307,0.049449361860752106,0.7749072313308716,0.024815402925014496,0.0,0.11898023635149002,0.024641240015625954
27,0.010089665651321411,0.018487386405467987,0.03618176653981209,0.626091718673706,3.458347797393799,0.016433902084827423,0.9837154150009155,1.0066591501235962,0.00399315170943737,0.04639167711138725,0.778267502784729,0.02151162549853325,0.0,0.10773241519927979,0.022943541407585144,0.011844199150800705,0.022506918758153915,0.035641543567180634,0.6248443126678467,4.45941686630249,0.019095079973340034,0.9828763008117676,1.0064237117767334,0.004859274718910456,0.057493895292282104,0.778267502784729,0.02570549212396145,0.0,0.11520186811685562,0.023547425866127014
28,0.01056921947747469,0.01925867423415184,0.036461975425481796,0.6273149847984314,3.7339389324188232,0.017404979094862938,0.9837753772735596,1.0070852041244507,0.003973453305661678,0.048212625086307526,0.7772489190101624,0.022285161539912224,0.0,0.10983210802078247,0.02330942638218403,0.009233173914253712,0.017270438373088837,0.03767118975520134,0.6243727207183838,3.1347854137420654,0.015305418521165848,0.9827044606208801,1.0060086250305176,0.003471929347142577,0.04522359371185303,0.7772489190101624,0.020494308322668076,0.0,0.1045185998082161,0.023304255679249763
29,0.009240112267434597,0.017077544704079628,0.03561260178685188,0.6272685527801514,3.0491533279418945,0.015261800959706306,0.9836328625679016,1.0058913230895996,0.003465438261628151,0.044031091034412384,0.7835353016853333,0.020114634186029434,0.0,0.10408396273851395,0.022258799523115158,0.010076340287923813,0.019228484481573105,0.04400142282247543,0.6022880673408508,3.6340744495391846,0.016515107825398445,0.9829131960868835,1.0097167491912842,0.0039735171012580395,0.052275389432907104,0.7835353016853333,0.022324690595269203,0.0,0.10746965557336807,0.02680353634059429
30,0.009547249414026737,0.01764439418911934,0.03648776561021805,0.6276265382766724,3.259751796722412,0.015700360760092735,0.9836934208869934,1.0065135955810547,0.0036392228212207556,0.045130982995033264,0.7839847803115845,0.02068045549094677,0.0,0.105421282351017,0.02282021753489971,0.009883069433271885,0.01823582500219345,0.03714575991034508,0.6255412101745605,3.5127806663513184,0.016806818544864655,0.9827200174331665,1.0059503316879272,0.003255408490076661,0.0463295504450798,0.7839847803115845,0.021460775285959244,0.0,0.10738041251897812,0.023230362683534622
31,0.008713753893971443,0.016116585582494736,0.03491704538464546,0.6286292672157288,2.7947237491607666,0.01444598101079464,0.9835729598999023,1.005213737487793,0.0032302907202392817,0.041554711759090424,0.7901334762573242,0.019165270030498505,0.0,0.1017497181892395,0.021640226244926453,0.008146899752318859,0.015141010284423828,0.03864915668964386,0.6189656257629395,2.512895107269287,0.013067836873233318,0.9825387001037598,1.0058391094207764,0.0035546466242522,0.03940022736787796,0.7901334762573242,0.01834747940301895,0.0,0.0994807630777359,0.02330050989985466
32,0.008695320226252079,0.01592298038303852,0.03471342474222183,0.6314655542373657,2.7680165767669678,0.014367339201271534,0.983530580997467,1.0050476789474487,0.003266141749918461,0.04065210372209549,0.7882177233695984,0.01898672617971897,0.0,0.10178285837173462,0.021516378968954086,0.010908197611570358,0.01984405145049095,0.03501693904399872,0.644472062587738,3.8493871688842773,0.01768459752202034,0.9826106429100037,1.0053143501281738,0.0044167740270495415,0.048685405403375626,0.7882177233695984,0.023160988464951515,0.0,0.11219880729913712,0.022703908383846283
33,0.008670555427670479,0.015874383971095085,0.03436601534485817,0.6306217908859253,2.7534420490264893,0.014148295857012272,0.9835357666015625,1.0048772096633911,0.003433891339227557,0.04050837829709053,0.7837426662445068,0.01893416792154312,0.0,0.10166797786951065,0.021341472864151,0.0070064980536699295,0.01367950439453125,0.03767479211091995,0.5952033400535583,2.0203921794891357,0.011318309232592583,0.9824522137641907,1.0046898126602173,0.003006505314260721,0.038285523653030396,0.7837426662445068,0.01676754839718342,0.0,0.09306764602661133,0.02223725989460945
34,0.00805622711777687,0.01492689922451973,0.033911895006895065,0.6295666098594666,2.471646785736084,0.0131645193323493,0.9834704995155334,1.0042972564697266,0.003194603603333235,0.03901577740907669,0.7962307929992676,0.017986144870519638,0.0,0.09877025336027145,0.020826205611228943,0.009122373536229134,0.017211802303791046,0.03376232087612152,0.6393466591835022,2.8982410430908203,0.014665991067886353,0.9824603199958801,1.0037307739257812,0.0038649544585496187,0.04440867155790329,0.7962307929992676,0.020515501499176025,0.0,0.10436300188302994,0.021270325407385826
35,0.007867727428674698,0.014603822492063046,0.03499661758542061,0.6301777958869934,2.3867857456207275,0.012908853590488434,0.9834628701210022,1.0047322511672974,0.003078978508710861,0.03833441808819771,0.7963019609451294,0.01766771264374256,0.0,0.09785997867584229,0.021268298849463463,0.008152041584253311,0.015194272622466087,0.03275933861732483,0.6488034725189209,2.4506189823150635,0.012981354258954525,0.9823556542396545,1.0027068853378296,0.0036148671060800552,0.039954427629709244,0.7963019609451294,0.01855890266597271,0.0,0.10040414333343506,0.020351296290755272
36,0.008587123826146126,0.015663353726267815,0.034062039107084274,0.6315447688102722,2.683521270751953,0.014055024832487106,0.9835236072540283,1.0046651363372803,0.003351446008309722,0.039919447153806686,0.7855350971221924,0.01872878335416317,0.0,0.10132884234189987,0.02114133909344673,0.006543198600411415,0.013146879151463509,0.03750142455101013,0.5854281187057495,1.8545341491699219,0.0106453076004982,0.9824936389923096,1.0043995380401611,0.002757449634373188,0.03765757381916046,0.7855350971221924,0.01618584245443344,0.0,0.09030073881149292,0.021905774250626564
37,0.007295772433280945,0.013450379483401775,0.03345269337296486,0.630881130695343,2.086941957473755,0.012033452279865742,0.9833652973175049,1.003586769104004,0.002800304675474763,0.035450078547000885,0.7959491610527039,0.01652352698147297,0.0,0.09514906257390976,0.02022203430533409,0.005911281332373619,0.01107833907008171,0.039334941655397415,0.6115171313285828,1.4973618984222412,0.009939656592905521,0.9823580980300903,1.0049371719360352,0.00225556711666286,0.03078104741871357,0.7959491610527039,0.014266828075051308,0.0,0.08829192072153091,0.022579049691557884
38,0.009015873074531555,0.016833245754241943,0.03369704261422157,0.6292163729667664,3.0100367069244385,0.014856396242976189,0.9835188984870911,1.0046597719192505,0.003407812910154462,0.0435270331799984,0.793249249458313,0.019881248474121094,0.0,0.1031593382358551,0.021141085773706436,0.008043253794312477,0.014598963782191277,0.03281482309103012,0.6517130136489868,2.284058094024658,0.012931402772665024,0.9822271466255188,1.0025038719177246,0.003451468888670206,0.03806101530790329,0.793249249458313,0.017982207238674164,0.0,0.10004191100597382,0.02027701400220394
39,0.008151460438966751,0.014883097261190414,0.03279248625040054,0.6315605640411377,2.516389846801758,0.013303525745868683,0.9834579825401306,1.003737211227417,0.0032270702067762613,0.03811625763773918,0.7908944487571716,0.017952492460608482,0.0,0.09931594133377075,0.020279552787542343,0.006514671258628368,0.013211003504693508,0.03960190713405609,0.577835738658905,1.879176378250122,0.010264396667480469,0.982470691204071,1.0054092407226562,0.003088319208472967,0.03779083117842674,0.7908944487571716,0.016209308058023453,0.0,0.08986952155828476,0.022938480600714684
40,0.007656690664589405,0.013983727432787418,0.031918518245220184,0.629584789276123,2.268432378768921,0.012592990882694721,0.9834012389183044,1.0030044317245483,0.0029472503811120987,0.03598847985267639,0.8040708303451538,0.017047764733433723,0.0,0.09692076593637466,0.019603244960308075,0.007832723669707775,0.014191677793860435,0.03345458582043648,0.6335448622703552,2.2294209003448486,0.012778299860656261,0.9823397994041443,1.0028327703475952,0.0031723976135253906,0.03593495860695839,0.8040708303451538,0.017480600625276566,0.0,0.0984882339835167,0.020492777228355408
41,0.00721855228766799,0.013195330277085304,0.03182835876941681,0.6318609714508057,2.0482685565948486,0.011737426742911339,0.9833099842071533,1.0026606321334839,0.002928592497482896,0.03427693247795105,0.8109197616577148,0.016274627298116684,0.0,0.09487254917621613,0.019350629299879074,0.007152498234063387,0.012752790004014969,0.03262877091765404,0.6568123698234558,1.9424792528152466,0.011661168187856674,0.9821245074272156,1.0018848180770874,0.002942290622740984,0.03233042359352112,0.8109197616577148,0.016172917559742928,0.0,0.09605652093887329,0.019760293886065483
42,0.007477601990103722,0.01358106266707182,0.03257022798061371,0.6326090097427368,2.1754150390625,0.012254674918949604,0.9833574295043945,1.00319242477417,0.002932141534984112,0.03503898158669472,0.8075094223022461,0.01666213385760784,0.0,0.09617770463228226,0.019834527745842934,0.00705169141292572,0.013121291063725948,0.034900836646556854,0.6302120089530945,1.9784493446350098,0.011385870166122913,0.9822505116462708,1.003077745437622,0.0030064655002206564,0.034654438495635986,0.8075094223022461,0.016398200765252113,0.0,0.09460487216711044,0.020827053114771843
43,0.009746127761900425,0.017940709367394447,0.03342422470450401,0.6295014023780823,3.391674041748047,0.016040245071053505,0.9836140871047974,1.0049571990966797,0.00367246987298131,0.04510357603430748,0.7976500391960144,0.020984631031751633,0.0,0.10643979907035828,0.021342935040593147,0.007335941772907972,0.013968473300337791,0.035650584846735,0.6275747418403625,2.1478652954101562,0.011944149620831013,0.9823835492134094,1.0037498474121094,0.0030491212382912636,0.03757334500551224,0.7976500391960144,0.01722688414156437,0.0,0.09587094187736511,0.02136637642979622
44,0.006894005928188562,0.012625990435481071,0.030883625149726868,0.62882000207901,1.919614553451538,0.011278755031526089,0.9833046197891235,1.0020338296890259,0.0027279925998300314,0.03304315730929375,0.8153150081634521,0.015692969784140587,0.0,0.09316124767065048,0.0187290720641613,0.008449782617390156,0.015106650069355965,0.03578881919384003,0.6479113698005676,2.6095471382141113,0.013840359635651112,0.982308566570282,1.0041897296905518,0.0033517200499773026,0.03810872510075569,0.8153150081634521,0.01846700720489025,0.0,0.10186663269996643,0.021881043910980225
45,0.007416512351483107,0.013537947088479996,0.030874239280819893,0.6316184401512146,2.1679461002349854,0.012079909443855286,0.983356773853302,1.002306342124939,0.002969907596707344,0.034988824278116226,0.8120924234390259,0.016614306718111038,0.0,0.09584718942642212,0.018948758020997047,0.008381475694477558,0.014718960039317608,0.03434609994292259,0.6682020425796509,2.537558078765869,0.013867342844605446,0.9822178483009338,1.0033435821533203,0.003198569407686591,0.03577819839119911,0.8120924234390259,0.01818912662565708,0.0,0.10223772376775742,0.021125761792063713
46,0.007357373833656311,0.013433689251542091,0.030267780646681786,0.630998432636261,2.1372568607330322,0.012039337307214737,0.9833423495292664,1.0019601583480835,0.002891987795010209,0.03477238863706589,0.8126956224441528,0.016507497057318687,0.0,0.09556958824396133,0.01861738972365856,0.007676820736378431,0.014191600494086742,0.03605251386761665,0.6355162262916565,2.2556419372558594,0.012555441819131374,0.9823276996612549,1.0040408372879028,0.0031027067452669144,0.036689553409814835,0.8126956224441528,0.017490999773144722,0.0,0.09784243255853653,0.021713145077228546
47,0.006859560497105122,0.012470235116779804,0.03023252636194229,0.63227379322052,1.9032536745071411,0.011244861409068108,0.9832867383956909,1.0016546249389648,0.002690346213057637,0.03234853595495224,0.816227376461029,0.015555194579064846,0.0,0.09313370287418365,0.018368542194366455,0.007085656747221947,0.012708435766398907,0.032950885593891144,0.6491218209266663,2.0264668464660645,0.011633752845227718,0.9822361469268799,1.0020909309387207,0.002829673234373331,0.032725829631090164,0.816227376461029,0.016087964177131653,0.0,0.09555456042289734,0.01985490880906582
48,0.006972591392695904,0.012698284350335598,0.030145004391670227,0.6309915781021118,1.9402602910995483,0.011407830752432346,0.9833022356033325,1.0016725063323975,0.002749177860096097,0.03287157043814659,0.8114175796508789,0.015775734558701515,0.0,0.093682661652565,0.01836954802274704,0.0069913435727357864,0.013622038066387177,0.03669845685362816,0.588668942451477,2.079737901687622,0.011152037419378757,0.9824714660644531,1.0041182041168213,0.003088148543611169,0.038048502057790756,0.8114175796508789,0.016675688326358795,0.0,0.09284131228923798,0.021646765992045403
49,0.007746199611574411,0.01412768755108118,0.030452579259872437,0.6309428811073303,2.3254902362823486,0.0127005809918046,0.983340859413147,1.0022053718566895,0.0029983387794345617,0.035911738872528076,0.8210505247116089,0.01719774678349495,0.0,0.09744486957788467,0.018864070996642113,0.00931052677333355,0.017062945291399956,0.03459353744983673,0.6502885818481445,3.1348886489868164,0.015861045569181442,0.9824049472808838,1.004035234451294,0.0030395633075386286,0.043291930109262466,0.8210505247116089,0.02042553201317787,0.0,0.1057855635881424,0.021630268543958664
