sample_id,E05_mse,E05_mae,E05_iou,E05_dice,E05_volume_ratio,E05_mass_ratio,E05_absolute_top_depth_error_m,E05_absolute_bottom_depth_error_m,E05_absolute_thickness_error_m,E05_gravity_rmse,E06_mse,E06_mae,E06_iou,E06_dice,E06_volume_ratio,E06_mass_ratio,E06_absolute_top_depth_error_m,E06_absolute_bottom_depth_error_m,E06_absolute_thickness_error_m,E06_gravity_rmse,E07_mse,E07_mae,E07_iou,E07_dice,E07_volume_ratio,E07_mass_ratio,E07_absolute_top_depth_error_m,E07_absolute_bottom_depth_error_m,E07_absolute_thickness_error_m,E07_gravity_rmse,E05_to_E06_mse_change,E05_to_E06_mae_change,E05_to_E06_iou_change,E05_to_E06_dice_change,E05_to_E06_volume_ratio_change,E05_to_E06_mass_ratio_change,E05_to_E06_absolute_top_depth_error_m_change,E05_to_E06_absolute_bottom_depth_error_m_change,E05_to_E06_absolute_thickness_error_m_change,E05_to_E06_gravity_rmse_change,E06_to_E07_mse_change,E06_to_E07_mae_change,E06_to_E07_iou_change,E06_to_E07_dice_change,E06_to_E07_volume_ratio_change,E06_to_E07_mass_ratio_change,E06_to_E07_absolute_top_depth_error_m_change,E06_to_E07_absolute_bottom_depth_error_m_change,E06_to_E07_absolute_thickness_error_m_change,E06_to_E07_gravity_rmse_change,E05_to_E07_mse_change,E05_to_E07_mae_change,E05_to_E07_iou_change,E05_to_E07_dice_change,E05_to_E07_volume_ratio_change,E05_to_E07_mass_ratio_change,E05_to_E07_absolute_top_depth_error_m_change,E05_to_E07_absolute_bottom_depth_error_m_change,E05_to_E07_absolute_thickness_error_m_change,E05_to_E07_gravity_rmse_change
sample_000352,0.009676373563706875,0.017220513895154,0.20550077841203945,0.340938441670254,4.866161616161616,4.506669854270952,20.0,100.0,120.0,0.14368951466303456,0.0049153040163218975,0.009362971410155296,0.33403627161535215,0.5007903888713247,2.9936868686868685,2.892289482862514,20.0,20.0,40.0,0.10718960492013568,0.0018335602944716811,0.004811731167137623,0.47739602169981915,0.6462668298653611,2.0946969696969697,1.9642147972781896,20.0,30.0,50.0,0.05975287492396504,-0.004761069547384977,-0.007857542484998703,0.1285354932033127,0.15985194720107065,-1.8724747474747474,-1.6143803714084384,0.0,-80.0,-80.0,-0.03649990974289888,-0.0030817437218502164,-0.0045512402430176735,0.143359750084467,0.14547644099403645,-0.8989898989898988,-0.9280746855843243,0.0,10.0,10.0,-0.04743672999617064,-0.007842813269235194,-0.012408782728016376,0.2718952432877797,0.3053283881951071,-2.771464646464646,-2.542455056992763,0.0,-70.0,-70.0,-0.08393663973906952
sample_001467,0.009630654938519001,0.021602489054203033,0.09939652112176074,0.1808201485308363,10.060714285714285,7.008382774781384,50.0,80.0,130.0,0.17271482480020434,0.005796818062663078,0.010908854193985462,0.21341463414634146,0.35175879396984927,4.685714285714286,4.080477238478757,20.0,10.0,30.0,0.09326866886700955,0.003870208514854312,0.009394743479788303,0.20441988950276244,0.3394495412844037,4.839285714285714,3.5168716742772257,40.0,10.0,50.0,0.08708067449183778,-0.0038338368758559227,-0.010693634860217571,0.11401811302458072,0.17093864543901297,-5.374999999999999,-2.927905536302627,-30.0,-70.0,-100.0,-0.07944615593319479,-0.0019266095478087664,-0.0015141107141971588,-0.008994744643579022,-0.012309252685445582,0.15357142857142847,-0.5636055642015312,20.0,0.0,20.0,-0.006187994375171771,-0.005760446423664689,-0.01220774557441473,0.1050233683810017,0.15862939275356738,-5.221428571428571,-3.4915111005041584,-10.0,-70.0,-80.0,-0.08563415030836656
sample_002010,0.009500556625425816,0.02340804785490036,0.028737598357851522,0.0558696375124709,34.79761904761905,14.832721826142688,60.0,140.0,200.0,0.17761216261481913,0.004946378991007805,0.012451059184968472,0.05188387893761581,0.09864944216089254,19.273809523809526,8.069229751756673,40.0,60.0,100.0,0.09795186995863288,0.0043062190525233746,0.011501170694828033,0.05459863503412415,0.10354391371340524,18.31547619047619,7.391360245342594,40.0,60.0,100.0,0.09585743325399537,-0.004554177634418011,-0.010956988669931889,0.02314628057976429,0.04277980464842164,-15.523809523809526,-6.763492074386015,-20.0,-80.0,-100.0,-0.07966029265618625,-0.0006401599384844303,-0.0009498884901404381,0.0027147560965083348,0.0048944715525127,-0.9583333333333357,-0.677869506414079,0.0,0.0,0.0,-0.002094436704637506,-0.005194337572902441,-0.011906877160072327,0.025861036676272625,0.04767427620093434,-16.48214285714286,-7.441361580800094,-20.0,-80.0,-100.0,-0.08175472936082376
sample_002098,0.01116820890456438,0.019548991695046425,0.19712825504989048,0.32933523073795484,5.07283950617284,5.077036945960573,40.0,120.0,160.0,0.15944133474811018,0.004009844269603491,0.008735728450119495,0.31310398144569,0.47689137474241977,3.1938271604938273,2.8151594169885326,20.0,30.0,50.0,0.10005842216305458,0.0014988373732194304,0.004530363716185093,0.4352498656636217,0.6065144140771247,2.297530864197531,1.8267507255595523,20.0,40.0,60.0,0.04952884759060892,-0.00715836463496089,-0.01081326324492693,0.11597572639579953,0.14755614400446493,-1.8790123456790124,-2.26187752897204,-20.0,-90.0,-110.0,-0.0593829125850556,-0.0025110068963840604,-0.0042053647339344025,0.12214588421793171,0.12962303933470493,-0.8962962962962964,-0.9884086914289802,0.0,10.0,10.0,-0.05052957457244566,-0.00966937153134495,-0.015018627978861332,0.23812161061373124,0.27717918333916985,-2.775308641975309,-3.25028622040102,-20.0,-80.0,-100.0,-0.10991248715750127
sample_001451,0.003996561747044325,0.008931595832109451,0.18622327790973872,0.31397677212655184,5.369897959183674,10.310008401695077,0.0,140.0,140.0,0.07998177272700782,0.0011940542608499527,0.003925275523215532,0.2774239207360226,0.4343490304709141,3.604591836734694,5.08573757323963,20.0,10.0,30.0,0.06003122442332428,0.0008232815307565033,0.0027947910130023956,0.3923923923923924,0.5636232925952552,2.548469387755102,3.909363324421147,0.0,30.0,30.0,0.041272401602147485,-0.002802507486194372,-0.005006320308893919,0.0912006428262839,0.12037225834436227,-1.7653061224489797,-5.224270828455447,20.0,-130.0,-110.0,-0.019950548303683542,-0.00037077273009344935,-0.0011304845102131367,0.11496847165636975,0.12927426212434112,-1.056122448979592,-1.1763742488184827,-20.0,20.0,0.0,-0.018758822821176795,-0.0031732802162878215,-0.006136804819107056,0.20616911448265365,0.2496465204687034,-2.8214285714285716,-6.40064507727393,0.0,-110.0,-110.0,-0.03870937112486034
sample_000316,0.0018724388210102916,0.005601156502962112,0.05037783375314862,0.09592326139088729,19.85,24.834413744949796,0.0,180.0,180.0,0.05183225713251368,0.001303353812545538,0.003921873401850462,0.06672226855713094,0.12509773260359655,14.9875,17.681330074635145,20.0,40.0,60.0,0.06141987910031466,0.0006352526252157986,0.002024861518293619,0.12965964343598055,0.22955523672883787,7.7125,9.625566805046672,0.0,50.0,50.0,0.034324722656312034,-0.0005690850084647536,-0.0016792831011116505,0.016344434803982323,0.02917447121270926,-4.862500000000001,-7.1530836703146505,20.0,-140.0,-120.0,0.009587621967800983,-0.0006681011873297393,-0.0018970118835568428,0.06293737487884961,0.10445750412524132,-7.275,-8.055763269588473,-20.0,10.0,-10.0,-0.02709515644400263,-0.001237186195794493,-0.0035762949846684933,0.07928180968283194,0.13363197533795057,-12.137500000000001,-15.208846939903124,0.0,-130.0,-130.0,-0.017507534476201646
sample_001723,0.006148445885628462,0.012219869531691074,0.13177159590043924,0.23285899094437257,7.588888888888889,7.481635635922284,10.0,140.0,150.0,0.10456113290481338,0.0016495183808729053,0.004690299741923809,0.23285899094437257,0.3777544596012592,4.294444444444444,3.3368981539439115,30.0,20.0,50.0,0.06413033640105967,0.0013693602522835135,0.0038360662292689085,0.27842227378190254,0.4355716878402904,3.591666666666667,3.002806673369616,10.0,40.0,50.0,0.051674365742569256,-0.004498927504755557,-0.007529569789767265,0.10108739504393333,0.14489546865688663,-3.2944444444444443,-4.144737481978373,20.0,-120.0,-100.0,-0.04043079650375371,-0.0002801581285893917,-0.0008542335126549006,0.04556328283752997,0.05781722823903118,-0.7027777777777775,-0.3340914805742954,-20.0,20.0,0.0,-0.012455970658490412,-0.004779085633344948,-0.008383803302422166,0.1466506778814633,0.2027126968959178,-3.997222222222222,-4.478828962552669,0.0,-100.0,-100.0,-0.05288676716224412
sample_001111,0.010655100457370281,0.01874493807554245,0.10366182014001077,0.18785069529153453,9.646753246753248,6.697940750310997,20.0,140.0,160.0,0.14828124583256033,0.0063399262726306915,0.010268679820001125,0.18246445497630331,0.30861723446893785,5.48051948051948,4.191696471278572,40.0,40.0,80.0,0.11856611773342594,0.0027758379001170397,0.006157663185149431,0.22903033908387865,0.3727008712487899,4.3662337662337665,2.736320469440021,20.0,50.0,70.0,0.06921814632749314,-0.00431517418473959,-0.008476258255541325,0.07880263483629255,0.12076653917740332,-4.166233766233767,-2.5062442790324253,20.0,-100.0,-80.0,-0.02971512809913439,-0.003564088372513652,-0.004111016634851694,0.04656588410757534,0.06408363677985207,-1.1142857142857139,-1.4553760018385509,-20.0,10.0,-10.0,-0.049347971405932806,-0.007879262557253242,-0.012587274890393019,0.12536851894386788,0.1848501759572554,-5.280519480519481,-3.961620280870976,0.0,-90.0,-90.0,-0.0790630995050672
sample_000562,0.009276255033910275,0.021674005314707756,0.02960713607895236,0.05751152073732719,33.77564102564103,22.49696414153393,30.0,150.0,180.0,0.17245061497548836,0.0032357554882764816,0.009084445424377918,0.05788497217068646,0.1094352858646089,17.275641025641026,9.839662980688438,30.0,50.0,80.0,0.10180548122030313,0.0026697206776589155,0.00723290117457509,0.07734258800198314,0.14358030372756558,12.929487179487179,7.893317896800902,20.0,80.0,100.0,0.07720373697675685,-0.006040499545633793,-0.012589559890329838,0.028277836091734097,0.05192376512728172,-16.500000000000004,-12.657301160845492,0.0,-100.0,-100.0,-0.07064513375518523,-0.0005660348106175661,-0.0018515442498028278,0.019457615831296682,0.03414501786295668,-4.346153846153847,-1.946345083887536,-10.0,30.0,20.0,-0.024601744243546275,-0.006606534356251359,-0.014441104140132666,0.047735451923030775,0.0860687829902384,-20.84615384615385,-14.603646244733028,-10.0,-70.0,-80.0,-0.09524687799873151
sample_002168,0.006719430908560753,0.013816296122968197,0.030942334739803096,0.06002728512960437,32.31818181818182,18.136665189499524,10.0,180.0,190.0,0.11533204497713885,0.002185764955356717,0.005959476809948683,0.053495440729483285,0.10155799192152337,18.693181818181817,7.884857093825164,30.0,50.0,80.0,0.07695826256354191,0.0013773300452157855,0.0038044173270463943,0.08437200383509108,0.15561450044208666,11.852272727272727,5.183123711711937,10.0,50.0,60.0,0.04965171238499813,-0.004533665953204036,-0.007856819313019514,0.02255310598968019,0.041530706791919,-13.625000000000004,-10.25180809567436,20.0,-130.0,-110.0,-0.038373782413596944,-0.0008084349101409316,-0.0021550594829022884,0.030876563105607796,0.05405650852056329,-6.84090909090909,-2.701733382113227,-20.0,0.0,-20.0,-0.027306550178543776,-0.005342100863344967,-0.010011878795921803,0.053429669095287985,0.0955872153124823,-20.465909090909093,-12.953541477787589,0.0,-130.0,-130.0,-0.06568033259214072
sample_001196,0.00845241267234087,0.018092986196279526,0.02262443438914027,0.04424778761061947,44.2,20.318028213664622,30.0,160.0,190.0,0.14792827455252108,0.005035681184381247,0.010351625271141529,0.0390625,0.07518796992481203,25.6,11.804073993202612,40.0,50.0,90.0,0.11866716399959401,0.003685211995616555,0.008551239036023617,0.04396678065461651,0.08423022929340196,22.744444444444444,9.712999540428147,30.0,60.0,90.0,0.09536030829231473,-0.0034167314879596233,-0.007741360925137997,0.01643806561085973,0.030940182314192557,-18.6,-8.51395422046201,10.0,-110.0,-100.0,-0.029261110552927072,-0.0013504691887646914,-0.0018003862351179123,0.004904280654616511,0.009042259368589933,-2.855555555555558,-2.091074452774466,-10.0,10.0,0.0,-0.023306855707279278,-0.004767200676724315,-0.009541747160255909,0.02134234626547624,0.03998244168278249,-21.45555555555556,-10.605028673236475,0.0,-100.0,-100.0,-0.05256796626020635
sample_001899,0.006975409109145403,0.02012372575700283,0.07606190319394139,0.14137086903304774,13.147186147186147,14.12479459188275,60.0,130.0,190.0,0.16344555188784404,0.001965712523087859,0.007450294215232134,0.15924006908462868,0.27473182359952325,6.264069264069264,5.792359562588986,30.0,50.0,80.0,0.06420798765286691,0.002963440492749214,0.009390338324010372,0.15430861723446893,0.2673611111111111,6.48051948051948,7.122821220302374,40.0,50.0,90.0,0.08095094267977662,-0.005009696586057544,-0.012673431541770697,0.08317816589068729,0.1333609545664755,-6.883116883116883,-8.332435029293764,-30.0,-80.0,-110.0,-0.09923756423497714,0.000997727969661355,0.0019400441087782383,-0.0049314518501597515,-0.0073707124884121455,0.216450216450216,1.3304616577133874,10.0,0.0,10.0,0.016742955026909714,-0.004011968616396189,-0.010733387432992458,0.07824671404052753,0.12599024207806336,-6.666666666666667,-7.001973371580377,-20.0,-80.0,-100.0,-0.08249460920806742
sample_000775,0.007703620940446854,0.01905656047165394,0.12663237039968342,0.2247980330172111,7.896875,9.877864694897621,40.0,90.0,130.0,0.1533836256861796,0.0027700811624526978,0.00779568450525403,0.26370004120313145,0.41734594065862407,3.7921875,4.61314592457461,20.0,20.0,40.0,0.07011428520155892,0.0018114937702193856,0.005854205694049597,0.3096067695370831,0.47282402128468265,3.1109375,3.6263065891487782,20.0,20.0,40.0,0.05722149716725368,-0.004933539777994156,-0.011260875966399908,0.13706767080344803,0.19254790764141297,-4.1046875,-5.264718770323011,-20.0,-70.0,-90.0,-0.08326934048462069,-0.0009585873922333121,-0.0019414788112044334,0.04590672833395165,0.05547808062605858,-0.6812499999999999,-0.9868393354258318,0.0,0.0,0.0,-0.012892788034305241,-0.005892127170227468,-0.013202354777604342,0.18297439913739968,0.24802598826747155,-4.785937499999999,-6.251558105748843,-20.0,-70.0,-90.0,-0.09616212851892593
sample_001971,0.010048597119748592,0.021159837022423744,0.034957395674022285,0.06755330377876292,28.60625,14.324858777591023,30.0,170.0,200.0,0.16079472006373843,0.002070494694635272,0.00630060164257884,0.08154943934760449,0.15080113100848255,12.2625,4.158439112123165,30.0,50.0,80.0,0.06027215245867218,0.0022890360560268164,0.006298671942204237,0.09345794392523364,0.17094017094017094,10.7,4.3174848902754634,30.0,70.0,100.0,0.060250860505264715,-0.00797810242511332,-0.014859235379844904,0.046592043673582204,0.08324782722971963,-16.34375,-10.166419665467858,0.0,-120.0,-120.0,-0.10052256760506625,0.00021854136139154434,-1.9297003746032715e-06,0.011908504577629153,0.02013903993168839,-1.5625,0.15904577815229803,0.0,20.0,20.0,-2.129195340746376e-05,-0.007759561063721776,-0.014861165080219507,0.05850054825121136,0.10338686716140802,-17.90625,-10.007373887315559,0.0,-100.0,-100.0,-0.10054385955847372
sample_002064,0.017033221200108528,0.033225566148757935,0.10203268234356318,0.18517179023508137,9.80078125,7.398719660257492,60.0,110.0,170.0,0.25267799208736447,0.00925737340003252,0.01817404292523861,0.17192746809939558,0.2934097421203438,5.81640625,4.516712335202168,30.0,40.0,70.0,0.13879925792196543,0.007271192967891693,0.016606364399194717,0.17006200177147918,0.2906888720666162,5.880208333333333,4.101961800500516,50.0,40.0,90.0,0.13630612004968978,-0.007775847800076008,-0.015051523223519325,0.0698947857558324,0.10823795188526245,-3.984375,-2.8820073250553238,-30.0,-70.0,-100.0,-0.11387873416539904,-0.001986180432140827,-0.001567678526043892,-0.0018654663279163985,-0.00272087005372762,0.06380208333333304,-0.41475053470165246,20.0,0.0,20.0,-0.002493137872275647,-0.009762028232216835,-0.016619201749563217,0.068029319427916,0.10551708183153483,-3.920572916666667,-3.296757859756976,-10.0,-70.0,-80.0,-0.11637187203767468
sample_001548,0.011303100734949112,0.02092912793159485,0.09006140550375256,0.1652409764239516,11.103535353535353,8.111585794979975,40.0,130.0,170.0,0.16844708983700027,0.005467988085001707,0.01063318271189928,0.15480844409695074,0.26811103588354773,6.459595959595959,4.583356249319965,30.0,50.0,80.0,0.11528016823776228,0.004067773465067148,0.008262584917247295,0.18384401114206128,0.31058823529411766,5.4393939393939394,3.773822681537154,30.0,70.0,100.0,0.09266884423144434,-0.005835112649947405,-0.010295945219695568,0.06474703859319818,0.10287005945959612,-4.643939393939394,-3.52822954566001,-10.0,-80.0,-90.0,-0.053166921599237985,-0.0014002146199345589,-0.002370597794651985,0.02903556704511054,0.04247719941056993,-1.0202020202020199,-0.809533567782811,0.0,20.0,20.0,-0.022611324006317948,-0.007235327269881964,-0.012666543014347553,0.09378260563830872,0.14534725887016606,-5.6641414141414135,-4.337763113442821,-10.0,-60.0,-70.0,-0.07577824560555593
sample_000381,0.011638030409812927,0.023387469351291656,0.11591962905718702,0.2077562326869806,8.626666666666667,14.368973443747372,30.0,160.0,190.0,0.18742955670749506,0.00168971240054816,0.006343142595142126,0.2356637863315004,0.3814367450731087,4.243333333333333,4.62290978228658,30.0,40.0,70.0,0.07876187185404158,0.00206392933614552,0.006309937685728073,0.28328611898017,0.44150110375275936,3.53,4.5428705367231625,10.0,60.0,70.0,0.07322568303363218,-0.009948318009264767,-0.01704432675614953,0.11974415727431338,0.1736805123861281,-4.383333333333334,-9.746063661460791,0.0,-120.0,-120.0,-0.10866768485345348,0.00037421693559736013,-3.320490941405296e-05,0.04762233264866958,0.06006435867965065,-0.7133333333333334,-0.0800392455634178,-20.0,20.0,0.0,-0.0055361888204094045,-0.009574101073667407,-0.017077531665563583,0.16736648992298298,0.23374487106577876,-5.096666666666668,-9.82610290702421,-20.0,-100.0,-120.0,-0.11420387367386288
sample_000114,0.01818123832345009,0.03613058477640152,0.059940059940059943,0.11310084825636192,16.683333333333334,11.765644617157461,60.0,140.0,200.0,0.27231854498119945,0.0057402122765779495,0.013872972689568996,0.1259863229879011,0.22377949077318385,7.91875,4.8674681901869326,30.0,60.0,90.0,0.10259671881626803,0.005609036888927221,0.013890772126615047,0.1309328968903437,0.23154848046309695,7.6375,4.8271191792427235,50.0,60.0,110.0,0.10545592457403084,-0.012441026046872139,-0.022257612086832523,0.06604626304784117,0.11067864251682193,-8.764583333333334,-6.898176426970529,-30.0,-80.0,-110.0,-0.16972182616493142,-0.00013117538765072823,1.7799437046051025e-05,0.0049465739024426025,0.007768989689913103,-0.28125,-0.04034901094420906,20.0,0.0,20.0,0.0028592057577628144,-0.012572201434522867,-0.022239812649786472,0.07099283695028377,0.11844763220673503,-9.045833333333334,-6.938525437914738,-10.0,-80.0,-90.0,-0.1668626204071686
sample_000761,0.009787401184439659,0.019919423386454582,0.04681155958920468,0.08943645904631531,21.362244897959183,10.217463884692068,50.0,110.0,160.0,0.15588757095412312,0.005919290706515312,0.009927286766469479,0.10453333333333334,0.18928054080154516,9.566326530612244,5.5271955522998875,30.0,30.0,60.0,0.10210956151946741,0.00450139818713069,0.008680724538862705,0.10520665593129361,0.19038368139873726,9.505102040816327,4.830368480534095,30.0,20.0,50.0,0.0928929744784856,-0.003868110477924347,-0.009992136619985104,0.05772177374412866,0.09984408175522985,-11.795918367346939,-4.69026833239218,-20.0,-80.0,-100.0,-0.0537780094346557,-0.0014178925193846226,-0.0012465622276067734,0.0006733225979602686,0.0011031405971921038,-0.06122448979591688,-0.6968270717657923,0.0,-10.0,-10.0,-0.009216587040981813,-0.0052860029973089695,-0.011238698847591877,0.05839509634208893,0.10094722235242196,-11.857142857142856,-5.387095404157972,-20.0,-90.0,-110.0,-0.06299459647563752
sample_001580,0.01976427249610424,0.03158503398299217,0.08518189884649512,0.15699100572363042,11.739583333333334,8.479710247997513,30.0,100.0,130.0,0.2536682611325918,0.01122087612748146,0.016694607213139534,0.15780730897009967,0.27259684361549497,6.260416666666667,4.791438571928613,20.0,20.0,40.0,0.17538284285266836,0.008673811331391335,0.014082935638725758,0.16759776536312848,0.28708133971291866,5.966666666666667,4.209663392477151,20.0,40.0,60.0,0.1464361662315383,-0.00854339636862278,-0.014890426769852638,0.07262541012360456,0.11560583789186454,-5.479166666666667,-3.6882716760689,-10.0,-80.0,-90.0,-0.07828541827992341,-0.002547064796090126,-0.0026116715744137764,0.009790456393028807,0.014484496097423694,-0.2937500000000002,-0.5817751794514621,0.0,20.0,20.0,-0.02894667662113007,-0.011090461164712906,-0.017502098344266415,0.08241586651663337,0.13009033398928824,-5.772916666666667,-4.270046855520362,-10.0,-60.0,-70.0,-0.10723209490105348
sample_001591,0.00955087598413229,0.022362010553479195,0.23040670274044336,0.37452120868208255,4.340151515151515,6.757447411568087,50.0,80.0,130.0,0.18159978309062622,0.0026566192973405123,0.008029662072658539,0.48015122873345933,0.648786717752235,1.9659090909090908,2.966360577495012,10.0,10.0,20.0,0.06565365493307074,0.002361779799684882,0.007915832102298737,0.47372236317506344,0.6428922774225283,2.08030303030303,3.001153883009453,30.0,10.0,40.0,0.07229577313002152,-0.006894256686791778,-0.014332348480820656,0.24974452599301597,0.2742655090701524,-2.374242424242424,-3.791086834073075,-40.0,-70.0,-110.0,-0.11594612815755548,-0.0002948394976556301,-0.00011382997035980225,-0.006428865558395891,-0.005894440329706652,0.11439393939393927,0.03479330551444093,20.0,0.0,20.0,0.0066421181969507775,-0.007189096184447408,-0.014446178451180458,0.24331566043462008,0.26837106874044575,-2.2598484848484848,-3.756293528558634,-20.0,-70.0,-90.0,-0.1093040099606047
sample_000709,0.009231890551745892,0.021102597936987877,0.03624647603705195,0.06995724834823164,27.58888888888889,12.338066646287192,60.0,120.0,180.0,0.15884367926473417,0.004221855662763119,0.009748728014528751,0.07544006705783739,0.1402961808261886,13.255555555555556,5.9239086154146205,30.0,50.0,80.0,0.07698607367632619,0.003491058712825179,0.008868779987096786,0.07982261640798226,0.14784394250513347,12.527777777777779,5.292917166254559,40.0,50.0,90.0,0.07502957241960405,-0.005010034888982773,-0.011353869922459126,0.039193591020785436,0.07033893247795697,-14.333333333333332,-6.414158030872572,-30.0,-70.0,-100.0,-0.08185760558840798,-0.0007307969499379396,-0.0008799480274319649,0.004382549350144871,0.007547761678944859,-0.7277777777777779,-0.6309914491600619,10.0,0.0,10.0,-0.001956501256722143,-0.0057408318389207125,-0.01223381794989109,0.04357614037093031,0.07788669415690183,-15.06111111111111,-7.0451494800326335,-20.0,-70.0,-90.0,-0.08381410684513012
sample_000703,0.011651527136564255,0.021732674911618233,0.11646136618141098,0.2086258776328987,8.586538461538462,9.768308035246651,30.0,110.0,140.0,0.18195717578842818,0.004593560937792063,0.00939720869064331,0.2225557461406518,0.36408277797264116,4.482692307692307,4.751105768711835,20.0,20.0,40.0,0.1150033377469971,0.0023302638437598944,0.005893605295568705,0.28745163073521285,0.44654358093602403,3.478846153846154,3.2050094709559778,10.0,20.0,30.0,0.07116997124729899,-0.007057966198772192,-0.012335466220974922,0.10609437995924081,0.15545690033974247,-4.103846153846154,-5.017202266534816,-10.0,-90.0,-100.0,-0.06695383804143108,-0.0022632970940321684,-0.003503603395074606,0.06489588459456105,0.08246080296338287,-1.0038461538461534,-1.5460962977558577,-10.0,0.0,-10.0,-0.043833366499698115,-0.00932126329280436,-0.015839069616049528,0.17099026455380187,0.23791770330312534,-5.107692307692307,-6.563298564290673,-20.0,-90.0,-110.0,-0.1107872045411292
sample_001400,0.009023808874189854,0.01766054704785347,0.06373452725836186,0.11983164149541965,15.690082644628099,13.569226959238309,20.0,180.0,200.0,0.1432171069108968,0.0018353182822465897,0.006270214915275574,0.11442080378250591,0.20534577853203226,8.739669421487603,4.9535107861913525,30.0,50.0,80.0,0.07319805684302555,0.001695255865342915,0.005022888537496328,0.15191462649089768,0.26376021798365124,6.582644628099174,4.206761261099112,10.0,60.0,70.0,0.05801921782635628,-0.007188490591943264,-0.011390332132577896,0.05068627652414405,0.0855141370366126,-6.950413223140496,-8.615716173046955,10.0,-130.0,-120.0,-0.07001905006787126,-0.0001400624169036746,-0.0012473263777792454,0.03749382270839177,0.05841443945161898,-2.1570247933884295,-0.7467495250922402,-20.0,10.0,-10.0,-0.01517883901666927,-0.007328553008846939,-0.012637658510357141,0.08818009923253582,0.1439285764882316,-9.107438016528924,-9.362465698139196,-10.0,-120.0,-130.0,-0.08519788908454054
sample_001887,0.006837379653006792,0.013495557010173798,0.10230179028132992,0.18561484918793503,9.775,8.034836243466449,0.0,160.0,160.0,0.11280889481450788,0.002984213875606656,0.006632423494011164,0.17777777777777778,0.3018867924528302,5.625,4.405951794565402,20.0,30.0,50.0,0.09095390985576995,0.0018330194288864732,0.004271059762686491,0.25477707006369427,0.40609137055837563,3.925,3.16144645737432,0.0,50.0,50.0,0.0569889245556119,-0.003853165777400136,-0.006863133516162634,0.07547598749644786,0.11627194326489515,-4.15,-3.628884448901047,20.0,-130.0,-110.0,-0.02185498495873793,-0.001151194446720183,-0.0023613637313246727,0.07699929228591648,0.10420457810554545,-1.7000000000000002,-1.244505337191082,-20.0,20.0,0.0,-0.033964985300158054,-0.005004360224120319,-0.009224497247487307,0.15247527978236436,0.2204765213704406,-5.8500000000000005,-4.87338978609213,0.0,-110.0,-110.0,-0.055819970258895985
sample_001331,0.0020282589830458164,0.00635986914858222,0.0580168776371308,0.10967098703888335,17.236363636363638,22.681823337271737,0.0,200.0,200.0,0.0560579473777642,0.0008266943041235209,0.003314763540402055,0.08533747090768037,0.15725518227305219,11.718181818181819,12.110863702506752,20.0,60.0,80.0,0.04775793470425138,0.0006383100990206003,0.0022807547356933355,0.08854166666666667,0.16267942583732056,6.6,7.888531245880205,0.0,70.0,70.0,0.028679815900034045,-0.0012015646789222956,-0.0030451056081801653,0.027320593270549573,0.04758419523416883,-5.518181818181819,-10.570959634764986,20.0,-140.0,-120.0,-0.008300012673512817,-0.00018838420510292053,-0.0010340088047087193,0.0032041957589862974,0.005424243564268377,-5.118181818181819,-4.222332456626547,-20.0,10.0,-10.0,-0.019078118804217337,-0.001389948884025216,-0.0040791144128888845,0.03052478902953587,0.05300843879843721,-10.636363636363638,-14.793292091391532,0.0,-130.0,-130.0,-0.027378131477730154
sample_001596,0.009899250231683254,0.021890951320528984,0.049910873440285206,0.09507640067911714,20.035714285714285,9.578824419131093,60.0,130.0,190.0,0.16224253562383983,0.0038648962508887053,0.009318436495959759,0.1065989847715736,0.1926605504587156,9.380952380952381,4.241756250476271,40.0,60.0,100.0,0.07081428828657542,0.0037748494651168585,0.009659653529524803,0.1000396982929734,0.18188379646337063,9.996031746031745,4.406062578474381,40.0,70.0,110.0,0.07598115536842415,-0.006034353980794549,-0.012572514824569225,0.0566881113312884,0.09758414977959846,-10.654761904761903,-5.337068168654822,-20.0,-70.0,-90.0,-0.09142824733726441,-9.004678577184677e-05,0.0003412170335650444,-0.006559286478600199,-0.010776753995344973,0.6150793650793638,0.1643063279981094,0.0,10.0,10.0,0.005166867081848728,-0.006124400766566396,-0.012231297791004181,0.0501288248526882,0.08680739578425349,-10.03968253968254,-5.172761840656713,-20.0,-60.0,-80.0,-0.08626138025541569
sample_002009,0.0071642459370195866,0.02029278874397278,0.10121590535655603,0.18382572366457775,9.87987012987013,12.369417915180966,60.0,120.0,180.0,0.16431075544027585,0.0014896778156980872,0.006184982601553202,0.23198792908336477,0.37660747091243113,4.3019480519480515,4.447941108361665,40.0,40.0,80.0,0.05460532170917471,0.0027411102782934904,0.008646284230053425,0.22408148417606402,0.36612184249628527,4.462662337662338,5.844351514913761,40.0,40.0,80.0,0.07487526374796998,-0.005674568121321499,-0.014107806142419577,0.13077202372680874,0.19278174724785338,-5.577922077922078,-7.921476806819301,-20.0,-80.0,-100.0,-0.10970543373110114,0.0012514324625954032,0.002461301628500223,-0.007906444907300747,-0.010485628416145865,0.16071428571428648,1.3964104065520964,0.0,0.0,0.0,0.020269942038795265,-0.004423135658726096,-0.011646504513919353,0.12286557881950799,0.18229611883170752,-5.417207792207791,-6.525066400267205,-20.0,-80.0,-100.0,-0.08943549169230587
