epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,density_amplitude_loss,density_loss,depth_loss,depth_profile_loss,loss,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,sensitivity_loss,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_density_amplitude_loss,val_density_loss,val_depth_loss,val_depth_profile_loss,val_loss,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation,val_sensitivity_loss,val_z_center_loss,z_center_loss
1,0.04453405737876892,0.10546436160802841,0.059224553406238556,0.617576539516449,0.04363121837377548,0.049562711268663406,0.02183181419968605,0.009182384237647057,0.17656481266021729,0.8791353106498718,0.9999366998672485,0.10801336914300919,0.0,0.1863253265619278,0.039707306772470474,0.010012252256274223,0.04101516306400299,0.053422488272190094,0.5986368656158447,0.034686487168073654,0.031717367470264435,0.016691315919160843,0.006721902638673782,0.10782670974731445,0.7740318775177002,0.9999366998672485,0.043976277112960815,0.0,0.10105588287115097,0.008040228858590126,0.009969410486519337,0.012649434618651867
2,0.009560298174619675,0.03876485303044319,0.04887951537966728,0.6607659459114075,0.03460618481040001,0.027432881295681,0.012837792746722698,0.0077513884752988815,0.09440270811319351,0.879595935344696,0.9991739392280579,0.041860707104206085,0.0,0.10048992931842804,0.006688155699521303,0.011007220484316349,0.044777292758226395,0.05194047465920448,0.6222630143165588,0.03483323007822037,0.031473852694034576,0.011059668846428394,0.006978309713304043,0.09744357317686081,0.9250826835632324,0.9991739392280579,0.04784387722611427,0.0,0.1045653373003006,0.009017164818942547,0.004081357270479202,0.005086395889520645
3,0.007436722982674837,0.030103817582130432,0.04741105064749718,0.6582511067390442,0.03346177190542221,0.02585025317966938,0.010932023636996746,0.007474504876881838,0.08635998517274857,0.8128542304039001,0.9981145858764648,0.03323029726743698,0.0,0.0928148627281189,0.005183831322938204,0.004995359107851982,0.022584065794944763,0.05472259968519211,0.5846688747406006,0.032940302044153214,0.029858974739909172,0.0081608472391963,0.006351068150252104,0.08333566039800644,0.7597832083702087,0.9981145858764648,0.025568876415491104,0.0,0.07987736910581589,0.004214690998196602,0.0018097792053595185,0.003457526909187436
4,0.005940627306699753,0.022851118817925453,0.04696906358003616,0.6637429594993591,0.032633714377880096,0.02512446418404579,0.008937248960137367,0.006651334930211306,0.07971082627773285,0.6632732152938843,0.9957560896873474,0.026041017845273018,0.0,0.08712654560804367,0.004078069236129522,0.004987373016774654,0.016406893730163574,0.03677218779921532,0.6708690524101257,0.025738529860973358,0.02087978832423687,0.007766364607959986,0.005442081484943628,0.06637875735759735,0.5848990678787231,0.9957560896873474,0.019882261753082275,0.0,0.08437678962945938,0.004227699711918831,0.0023242852184921503,0.002285913098603487
5,0.00480981171131134,0.016586819663643837,0.045629531145095825,0.6651228666305542,0.030787333846092224,0.02411344088613987,0.007568796630948782,0.005845342762768269,0.07336956262588501,0.559196949005127,0.9985558390617371,0.019814806059002876,0.0,0.08223724365234375,0.0033311748411506414,0.011165700852870941,0.03693002462387085,0.04205799475312233,0.6568132638931274,0.030388804152607918,0.026611849665641785,0.006924828980118036,0.00509333610534668,0.07983437180519104,0.6271812915802002,0.9985558390617371,0.040221765637397766,0.0,0.10904552787542343,0.008984058164060116,0.0018314921762794256,0.0017234579427167773
6,0.004016662482172251,0.014254074543714523,0.04162193462252617,0.6609553098678589,0.028164057061076164,0.022073643282055855,0.006707067601382732,0.005249956157058477,0.0664619579911232,0.5393368005752563,0.9993194341659546,0.017472870647907257,0.0,0.0776461660861969,0.0028101266361773014,0.004373091738671064,0.01275110524147749,0.040421318262815475,0.68323814868927,0.025590158998966217,0.022397205233573914,0.006277103908360004,0.004651332274079323,0.06418827176094055,0.5151873826980591,0.9993194341659546,0.016311565414071083,0.0,0.08206333220005035,0.003646686440333724,0.0016257711686193943,0.0014571077190339565
7,0.003383205970749259,0.011508512310683727,0.040845368057489395,0.6630385518074036,0.026609480381011963,0.021388329565525055,0.00614386610686779,0.004882691893726587,0.06266382336616516,0.4779782295227051,0.9983748197555542,0.014751391485333443,0.0,0.07423193752765656,0.002378251403570175,0.003524893196299672,0.013174054212868214,0.042452048510313034,0.6704793572425842,0.024963464587926865,0.022988473996520042,0.0052471221424639225,0.003979528788477182,0.06168729439377785,0.542643129825592,0.9983748197555542,0.01666451245546341,0.0,0.07621107995510101,0.0032411047723144293,0.0012675932375714183,0.0012611749116331339
8,0.0029956118669360876,0.01035635732114315,0.04015465825796127,0.6605810523033142,0.02570999599993229,0.020951595157384872,0.005639584269374609,0.004606712609529495,0.060077160596847534,0.4483642280101776,0.9968149065971375,0.013592733070254326,0.0,0.07175665348768234,0.002136343391612172,0.003934579901397228,0.014624799601733685,0.06868142634630203,0.5442638993263245,0.03556112200021744,0.03630800545215607,0.005841953679919243,0.00436747632920742,0.08716586232185364,0.4560055434703827,0.9968149065971375,0.017437322065234184,0.0,0.07402762770652771,0.003612830303609371,0.0014744761865586042,0.001032877480611205
9,0.002851661294698715,0.009312265552580357,0.040246106684207916,0.6610487103462219,0.025129541754722595,0.020754748955368996,0.005576624535024166,0.00447031669318676,0.05908788740634918,0.40185225009918213,0.9993422627449036,0.012556152418255806,0.0,0.07098568975925446,0.002050378592684865,0.0035017344634979963,0.009560026228427887,0.0343705452978611,0.6888582110404968,0.022666405886411667,0.018936142325401306,0.004784938879311085,0.0038793596904724836,0.05422379821538925,0.2842440903186798,0.9993422627449036,0.013167277909815311,0.0,0.07741345465183258,0.0030513759702444077,0.0009055790142156184,0.0011062998091802
10,0.0026307455264031887,0.00834365002810955,0.03878903016448021,0.6577372550964355,0.023940512910485268,0.020055606961250305,0.005116003565490246,0.004241833463311195,0.056111838668584824,0.38251274824142456,0.9982147812843323,0.011575878597795963,0.0,0.0695313960313797,0.001883743330836296,0.002755599096417427,0.008330734446644783,0.037728361785411835,0.6800927519798279,0.02012500911951065,0.020241981372237206,0.004412071313709021,0.0035848747938871384,0.05164171755313873,0.3838662803173065,0.9982147812843323,0.011897965334355831,0.0,0.0724380761384964,0.002450586063787341,0.0008271968108601868,0.0008741671917960048
11,0.002318065846338868,0.00734311668202281,0.03856426477432251,0.6568554043769836,0.022741248831152916,0.01977454498410225,0.004948908928781748,0.004070264752954245,0.054103683680295944,0.34171515703201294,0.9880582690238953,0.010575941763818264,0.0,0.06743507087230682,0.0016901353374123573,0.002407317515462637,0.00683943135663867,0.0337943509221077,0.6588547229766846,0.01964908093214035,0.018100833520293236,0.004250331316143274,0.0033741763327270746,0.048438407480716705,0.3079777956008911,0.9880582690238953,0.010301806032657623,0.0,0.06920307874679565,0.0021878397092223167,0.0008761557401157916,0.0008786438847891986
