epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,density_loss,gravity_correlation,gravity_normalized_mse,gravity_rmse,loss,predicted_soft_occupied_fraction,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,soft_volume_fraction_ratio,true_occupied_fraction,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_density_loss,val_gravity_correlation,val_gravity_normalized_mse,val_gravity_rmse,val_loss,val_predicted_soft_occupied_fraction,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation,val_soft_volume_fraction_ratio,val_true_occupied_fraction,val_volume_fraction_mse,val_weighted_gravity_loss,val_weighted_volume_loss,volume_fraction_mse,weighted_gravity_loss,weighted_volume_loss
1,0.0021272983867675066,0.004718167707324028,0.4190710484981537,0.004150847904384136,0.2105991691350937,-0.08282039314508438,0.853062093257904,0.06353595107793808,0.22109998762607574,0.01329036708921194,0.013225886039435863,0.8414766788482666,0.004715341608971357,0.0,0.045863352715969086,3.2096736431121826,0.004977304022759199,4.111639803991039e-16,4.8839154942470486e-11,0.43169865012168884,0.0,0.21584932506084442,-0.09043063968420029,0.05004112422466278,0.04402945563197136,0.21592077612876892,0.0024726169649511576,0.0,1.2753142073052004e-05,4.857980684391805e-11,0.0,2.0246492482556278e-08,0.5884321331977844,0.005310262553393841,2.1404843209893443e-05,5.004112608730793e-05,2.1404843209893443e-05,0.009647678583860397,0.0008530616178177297,0.009647678583860397
2,4.792039135905553e-16,5.4745728783611725e-11,0.4221804440021515,0.0,0.21109022200107574,-0.08504649996757507,0.04628654941916466,0.042435817420482635,0.21115511655807495,0.0024726339615881443,0.0,1.3688311810255982e-05,5.447318637830101e-11,0.0,2.1858378218553298e-08,0.6484997272491455,0.004977300297468901,4.111639803991039e-16,4.8839154942470486e-11,0.43169865012168884,0.0,0.21584932506084442,-0.09043063968420029,0.05004112422466278,0.04402945563197136,0.21592077612876892,0.0024726169649511576,0.0,1.2753142073052004e-05,4.857980684391805e-11,0.0,2.0246492482556278e-08,0.5884321331977844,0.005310262553393841,2.1404843209893443e-05,5.004112608730793e-05,2.1404843209893443e-05,1.8666996766114607e-05,4.6286553697427735e-05,1.8666996766114607e-05
