epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,density_amplitude_loss,density_loss,depth_loss,depth_profile_loss,loss,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,sensitivity_loss,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_density_amplitude_loss,val_density_loss,val_depth_loss,val_depth_profile_loss,val_loss,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation,val_sensitivity_loss,val_z_center_loss,z_center_loss
11,0.0010969116119667888,0.0029417183250188828,0.023640403524041176,0.6110081076622009,0.010764537379145622,0.012368641793727875,0.002709772903472185,0.002353520831093192,0.02954646572470665,0.12853212654590607,0.9981635212898254,0.006064694840461016,0.0,0.057159725576639175,0.0009936903370544314,0.0011791983852162957,0.0031531143467873335,0.021391363814473152,0.6370945572853088,0.010368839837610722,0.011285271495580673,0.0026287566870450974,0.0023096981458365917,0.02797055058181286,0.115945003926754,0.9981635212898254,0.006442141253501177,0.0,0.05918525159358978,0.0010589176090434194,0.0003190563293173909,0.0003562484635040164
12,0.001049077371135354,0.002881701337173581,0.02292679063975811,0.6097115278244019,0.010420247912406921,0.011987952515482903,0.0026287399232387543,0.0023032664321362972,0.028614507988095284,0.12926700711250305,0.9962832927703857,0.005998311564326286,0.0,0.05667960271239281,0.0009487805655226111,0.0008142127189785242,0.0024429571349173784,0.023132044821977615,0.550390362739563,0.011754004284739494,0.011973126791417599,0.002419379074126482,0.0020998676773160696,0.029326628893613815,0.11733560264110565,0.9962832927703857,0.005285826977342367,0.0,0.05169831961393356,0.0007607344887219369,0.00031951311393640935,0.0003254717739764601
13,0.0010827856604009867,0.0029357951134443283,0.02193542569875717,0.6082710027694702,0.00988431740552187,0.011509097181260586,0.002614878350868821,0.002287711016833782,0.027595769613981247,0.13064107298851013,0.9989743232727051,0.006044738460332155,0.0,0.05691151320934296,0.000972585694398731,0.001164633547887206,0.0030254118610173464,0.021085403859615326,0.655697762966156,0.010531668551266193,0.011125019751489162,0.0024317333009094,0.002196474466472864,0.027581727132201195,0.135349303483963,0.9989743232727051,0.00641161622479558,0.0,0.06032267585396767,0.0010615669889375567,0.00023525868891738355,0.00032716759596951306
14,0.001066590310074389,0.0029226846527308226,0.021859746426343918,0.6087064743041992,0.009912699460983276,0.011463167145848274,0.0025638695806264877,0.002248405711725354,0.027458759024739265,0.13012181222438812,0.9993892908096313,0.006033932324498892,0.0,0.05677712708711624,0.0009551393450237811,0.0012368838069960475,0.003252829657867551,0.021268878132104874,0.6550314426422119,0.009811469353735447,0.011252879165112972,0.0028618881478905678,0.002329213311895728,0.02793949469923973,0.15412592887878418,0.9993892908096313,0.006634396035224199,0.0,0.06074511632323265,0.0011513817589730024,0.0005326751852408051,0.00031546500395052135
15,0.0010110500734299421,0.0027522072196006775,0.0211441982537508,0.607964038848877,0.009201211854815483,0.011077621020376682,0.002551437821239233,0.0022351136431097984,0.026292404159903526,0.12594549357891083,0.9998838901519775,0.005860514938831329,0.0,0.05629401654005051,0.0009106516954489052,0.0011385707184672356,0.002887623617425561,0.01809830777347088,0.6272920966148376,0.008987264707684517,0.009618435986340046,0.002602263120934367,0.002241979818791151,0.02482721209526062,0.09379909932613373,0.9998838901519775,0.006127167958766222,0.0,0.058595191687345505,0.0010169673478230834,0.00036028280737809837,0.00031632211175747216
16,0.001052803243510425,0.0028249958995729685,0.020372770726680756,0.6072921752929688,0.009075441397726536,0.010712784714996815,0.0025342139415442944,0.0022239063400775194,0.0257930476218462,0.11277509480714798,0.9980794191360474,0.005929479841142893,0.0,0.05659095197916031,0.0009363990975543857,0.0012513363035395741,0.003112897276878357,0.016969751566648483,0.6373868584632874,0.009283059276640415,0.009110542014241219,0.0024798496160656214,0.0021947103086858988,0.024472596123814583,0.09511898458003998,0.9980794191360474,0.006403642240911722,0.0,0.06005074456334114,0.001119298511184752,0.00028513974393717945,0.0003103051567450166
17,0.0010304292663931847,0.0028023996856063604,0.01937173679471016,0.6066505908966064,0.008525407873094082,0.010201051831245422,0.002461005002260208,0.0021720011718571186,0.024560673162341118,0.11698805540800095,0.9989468455314636,0.005903692450374365,0.0,0.056370269507169724,0.0009121943730860949,0.001121397945098579,0.003153791418299079,0.015600153245031834,0.5955682992935181,0.007227796595543623,0.008360764011740685,0.0023639840073883533,0.002137843519449234,0.02125491388142109,0.1152929961681366,0.9989468455314636,0.0062273647636175156,0.0,0.05649980157613754,0.0009383765864185989,0.00022614093904849142,0.0002889967290684581
18,0.0009994687279686332,0.0027349817100912333,0.01915256679058075,0.6065866947174072,0.008533796295523643,0.010076024569571018,0.0024274103343486786,0.0021440470591187477,0.024354591965675354,0.1075068935751915,0.9991449117660522,0.005836302414536476,0.0,0.05608123913407326,0.0008899635286070406,0.0009625626262277365,0.0026661837473511696,0.016238292679190636,0.5822353363037109,0.00785992294549942,0.008600432425737381,0.0024283556267619133,0.0021674304734915495,0.022165987640619278,0.07955145090818405,0.9991449117660522,0.005673110485076904,0.0,0.05443558841943741,0.0008489226456731558,0.00026092634652741253,0.0002833669423125684
19,0.0009760420070961118,0.002654851647093892,0.018780695274472237,0.6057779788970947,0.008405198343098164,0.009878371842205524,0.0023894840851426125,0.0021116738207638264,0.0239302609115839,0.08874308317899704,0.9993517994880676,0.005752424243837595,0.0,0.055827636271715164,0.0008677396108396351,0.0008963429718278348,0.002418376738205552,0.01723426766693592,0.6167576909065247,0.007639719173312187,0.009065307676792145,0.002369923982769251,0.002005985239520669,0.022286083549261093,0.09021352976560593,0.9993517994880676,0.005605702754110098,0.0,0.05596432834863663,0.0008411992457695305,0.00036393830669112504,0.0002778146299533546
20,0.0009506950154900551,0.0025337575934827328,0.018250204622745514,0.6056995391845703,0.00804699957370758,0.009600442834198475,0.00236147572286427,0.0020839828066527843,0.02321821078658104,0.07316360622644424,0.9950588345527649,0.0056315576657652855,0.0,0.05562083050608635,0.0008478121017105877,0.0008891739998944104,0.0024325218982994556,0.01730867475271225,0.6088851690292358,0.006731835659593344,0.009098924696445465,0.002202205127105117,0.0019369993824511766,0.0210269745439291,0.07609376311302185,0.9950588345527649,0.005578923970460892,0.0,0.055548958480358124,0.0007918117917142808,0.0002652042603585869,0.0002774947788566351
21,0.0009820094564929605,0.002577269682660699,0.01755705662071705,0.605469286441803,0.007766196504235268,0.009269509464502335,0.0023078913800418377,0.00204488611780107,0.02251605875790119,0.06847917288541794,0.9997824430465698,0.005673673003911972,0.0,0.05585410073399544,0.0008645711932331324,0.0010066385148093104,0.0026169957127422094,0.014347508549690247,0.6128447651863098,0.005716443993151188,0.007677068002521992,0.0020619004499167204,0.0018528230721130967,0.018395984545350075,0.06082272157073021,0.9997824430465698,0.0057829865254461765,0.0,0.05660553276538849,0.0008786775288172066,0.00020907807629555464,0.0002630147209856659
22,0.0009585848893038929,0.0025055811274796724,0.01737024635076523,0.6055590510368347,0.007722599897533655,0.009164412505924702,0.002318022074177861,0.0020488970912992954,0.022364109754562378,0.06472795456647873,0.9999979734420776,0.005602789111435413,0.0,0.05565668269991875,0.0008410488371737301,0.0010087161790579557,0.0025627471040934324,0.015987779945135117,0.612785279750824,0.0076661366038024426,0.008498250506818295,0.0024056490510702133,0.002042616717517376,0.021874593570828438,0.06268344819545746,0.9999979734420776,0.0057287076488137245,0.0,0.05664246901869774,0.0008989082998596132,0.0003630288119893521,0.000269126845523715
23,0.0009229384595528245,0.0023783918004482985,0.01650792919099331,0.6045765280723572,0.00714614475145936,0.008715447969734669,0.0022126149851828814,0.0019720024429261684,0.021096060052514076,0.05396810546517372,0.9999998807907104,0.005471212789416313,0.0,0.05529835447669029,0.0008092686766758561,0.0014432420721277595,0.0031931668054312468,0.020032398402690887,0.6699309945106506,0.010370967909693718,0.01073781494051218,0.0022615704219788313,0.0019391014939174056,0.026803309097886086,0.06584136933088303,0.9999998807907104,0.006652345880866051,0.0,0.06325909495353699,0.0011713921558111906,0.0003224692482035607,0.00024060611031018198
24,0.0009414967498742044,0.0023769070394337177,0.016559960320591927,0.6050484776496887,0.007397450972348452,0.008750752545893192,0.0021318320650607347,0.0018918266287073493,0.021236570551991463,0.0525813102722168,0.9999749660491943,0.005472149699926376,0.0,0.05546296387910843,0.0008247285149991512,0.0008007631986401975,0.002127542393282056,0.01497248187661171,0.5911654829978943,0.006401687394827604,0.007886620238423347,0.0017673346446827054,0.0015901582082733512,0.018537268042564392,0.04494549706578255,0.9999749660491943,0.005183592904359102,0.0,0.05340033769607544,0.0007142741815187037,0.00017717524315230548,0.00024000706616789103
25,0.0008804296376183629,0.0022226530127227306,0.016050364822149277,0.6043955087661743,0.006991545204073191,0.008465390652418137,0.0020205790642648935,0.0017879852093756199,0.020274072885513306,0.04579911381006241,0.999998927116394,0.005315346643328667,0.0,0.054898183792829514,0.0007759946747682989,0.0009037030977196991,0.0021662788931280375,0.014636621810495853,0.615451455116272,0.00619203457608819,0.007770164404064417,0.00198353105224669,0.001732225762680173,0.018726147711277008,0.03938072547316551,0.999998927116394,0.005348131991922855,0.0,0.056135453283786774,0.0007968874997459352,0.00025130563881248236,0.00023259423323906958
26,0.0008762838551774621,0.002179735340178013,0.01527717150747776,0.6037896275520325,0.006569157354533672,0.00807670783251524,0.001953400671482086,0.0017249883385375142,0.019323091953992844,0.04534374177455902,0.9996678829193115,0.005269544664770365,0.0,0.054826024919748306,0.0007704368326812983,0.0007396267028525472,0.0019088613335043192,0.016082942485809326,0.5953885316848755,0.005181552842259407,0.008411281742155552,0.00176267942879349,0.0014971651835367084,0.01776234805583954,0.039121583104133606,0.9996678829193115,0.0049879602156579494,0.0,0.05343462526798248,0.00064414634834975,0.0002655133721418679,0.00022841231839265674
27,0.0008525436278432608,0.002102249301970005,0.015380717813968658,0.6042041182518005,0.006716603878885508,0.008116628043353558,0.0018957939464598894,0.0016697770915925503,0.0193780567497015,0.04116258770227432,0.9997238516807556,0.005194589029997587,0.0,0.05463341996073723,0.0007532419404014945,0.000858103740029037,0.00212290626950562,0.011728625744581223,0.6098389625549316,0.0047152843326330185,0.006293363869190216,0.001620532595552504,0.001483303727582097,0.01498615276068449,0.03921022638678551,0.9997238516807556,0.005275863688439131,0.0,0.0551874116063118,0.0007364462362602353,0.00013722818403039128,0.0002260174514958635
28,0.0008281225454993546,0.0020480286329984665,0.014542654156684875,0.6036839485168457,0.006251991726458073,0.007685392163693905,0.0018141010077670217,0.0016110072610899806,0.01829584315419197,0.04214676842093468,0.9999446868896484,0.005137956701219082,0.0,0.054393719881772995,0.0007302789017558098,0.0007928934646770358,0.0019151077140122652,0.013093656860291958,0.5995140075683594,0.004255937412381172,0.0069432794116437435,0.001613381551578641,0.001411318895407021,0.015101544559001923,0.03790948539972305,0.9999446868896484,0.005015580914914608,0.0,0.05405751243233681,0.0006755669601261616,0.00020206226326990873,0.0002030930045293644
29,0.0008170582004822791,0.0019997633062303066,0.014285458251833916,0.6034424304962158,0.00609587924554944,0.007551261223852634,0.0018204121151939034,0.0016100460197776556,0.018009280785918236,0.039458971470594406,0.9993457198143005,0.005088722333312035,0.0,0.05427439510822296,0.0007212914060801268,0.0006853346712887287,0.0017556220991536975,0.015043159946799278,0.5788548588752747,0.005472867283970118,0.007864246144890785,0.0015124216442927718,0.0013724922901019454,0.01698952354490757,0.042213816195726395,0.9993457198143005,0.004749735351651907,0.0,0.051804445683956146,0.0006275692721828818,0.00013992984895594418,0.0002103691513184458
30,0.0008083533030003309,0.0019790083169937134,0.014096992090344429,0.6032360196113586,0.0060966648161411285,0.007452691439539194,0.0018156097503378987,0.0015966021455824375,0.017892681062221527,0.04222804307937622,0.9996517896652222,0.005067001562565565,0.0,0.054172322154045105,0.0007120962254703045,0.0006747030420228839,0.00164155347738415,0.014996275305747986,0.6105456948280334,0.005043284967541695,0.007835489697754383,0.0014475957723334432,0.0013111858861520886,0.016365524381399155,0.03108958899974823,0.9996517896652222,0.004800677299499512,0.0,0.05391618609428406,0.0005915574147365987,0.00013640934776049107,0.0002190095401601866
31,0.0007961196242831647,0.001937097287736833,0.014020494185388088,0.603233814239502,0.006088666617870331,0.007408294826745987,0.0017625661566853523,0.0015633836155757308,0.017724627628922462,0.037758562713861465,0.999817967414856,0.005025289487093687,0.0,0.05407446250319481,0.0007025635568425059,0.0010829485254362226,0.0024634506553411484,0.015955515205860138,0.6448906660079956,0.00823059119284153,0.008519235998392105,0.0016143894754350185,0.0014324634103104472,0.020913980901241302,0.03537144884467125,0.999817967414856,0.0057964990846812725,0.0,0.05876559391617775,0.0009353957721032202,0.00018192571587860584,0.0001991814060602337
32,0.0007601141696795821,0.0018522655591368675,0.013804147019982338,0.6037231087684631,0.005899804178625345,0.007282134145498276,0.0017346431268379092,0.0015346547588706017,0.017324695363640785,0.034851498901844025,0.99642014503479,0.004943401087075472,0.0,0.05377653241157532,0.0006734602502547204,0.0006418831762857735,0.0016406557988375425,0.012839043512940407,0.5832352042198181,0.005824211519211531,0.006740468088537455,0.0015601884806528687,0.0013974669855087996,0.01626904308795929,0.04260557144880295,0.99642014503479,0.004658093675971031,0.0,0.05190981179475784,0.0005839879158884287,0.00016272188804578036,0.00019999085634481162
33,0.0007716091349720955,0.001877079252153635,0.013629559427499771,0.6033415794372559,0.005898095667362213,0.007200576830655336,0.0017308384412899613,0.0015345819992944598,0.017241351306438446,0.033724986016750336,0.9998235702514648,0.004966134671121836,0.0,0.053856752812862396,0.0006809774786233902,0.0007804626366123557,0.0018080173758789897,0.015513268299400806,0.632537305355072,0.0059571461752057076,0.008146869018673897,0.001487739966250956,0.0013195429928600788,0.017767345532774925,0.028877848759293556,0.9998235702514648,0.0050803739577531815,0.0,0.05597250908613205,0.000687846913933754,0.00016819733718875796,0.00019625764980446547
34,0.0007663085707463324,0.001861879718489945,0.013273959048092365,0.6033035516738892,0.005699808709323406,0.007020130287855864,0.0016756048426032066,0.001489108894020319,0.016750512644648552,0.036229416728019714,0.9999973773956299,0.0049508302472531796,0.0,0.053801536560058594,0.0006793431239202619,0.0008739165496081114,0.0019887869711965322,0.015150083228945732,0.6243670582771301,0.0068329800851643085,0.008012000471353531,0.0019520674832165241,0.0016880797920748591,0.019524995237588882,0.03522331640124321,0.9999973773956299,0.005217817146331072,0.0,0.056352317333221436,0.0007758968276903033,0.0002639873418956995,0.0001864961232058704
35,0.0007761447341181338,0.0018725658301264048,0.013656198047101498,0.603192150592804,0.005856772419065237,0.00721618440002203,0.0016905651427805424,0.0014920469839125872,0.01713654398918152,0.033649612218141556,0.9991256594657898,0.00496086897328496,0.0,0.053907688707113266,0.0006824937299825251,0.0006355653167702258,0.0016316208057105541,0.01226558443158865,0.5810075998306274,0.005857869051396847,0.006450574845075607,0.0015767805743962526,0.0014170598005875945,0.016008811071515083,0.030994730070233345,0.9991256594657898,0.004637549165636301,0.0,0.05148223415017128,0.0005468078888952732,0.00015972100663930178,0.00019851473916787654
