epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,density_mae,density_mse,loss,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_density_mae,val_density_mse,val_loss,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation
11,0.012225770391523838,0.022816380485892296,0.03703862428665161,0.6303920745849609,0.023472413420677185,0.01232164353132248,0.024632200598716736,0.1350276619195938,0.9951815009117126,0.02584044449031353,0.0,0.11640375852584839,0.013572814874351025,0.023417135700583458,0.03227442502975464,0.6785261631011963,0.02408893033862114,0.013663833029568195,0.02292361482977867,0.09222442656755447,0.9789825081825256,0.026895932853221893,0.0,0.12367824465036392
12,0.011664933525025845,0.02175653725862503,0.03648347780108452,0.6325110793113708,0.022418180480599403,0.011765221133828163,0.024074207991361618,0.13513268530368805,0.9977904558181763,0.024796470999717712,0.0,0.11429010331630707,0.011737708002328873,0.022151492536067963,0.03249065577983856,0.6372013092041016,0.022830229252576828,0.011835061013698578,0.022114180028438568,0.15447886288166046,0.9363235235214233,0.025417573750019073,0.0,0.11507764458656311
13,0.011619617231190205,0.021655889227986336,0.03614457696676254,0.6335400342941284,0.022309284657239914,0.011716549284756184,0.02388208732008934,0.1570262908935547,0.9978687763214111,0.024701420217752457,0.0,0.11413682997226715,0.013003315776586533,0.02520369179546833,0.03368452563881874,0.6410978436470032,0.025891877710819244,0.013101523742079735,0.023343920707702637,0.1765059381723404,0.9221013784408569,0.02847425453364849,0.0,0.11975163221359253
14,0.01162282470613718,0.02166825532913208,0.03639574348926544,0.6324732303619385,0.02232324331998825,0.011720219627022743,0.024009285494685173,0.13379256427288055,0.9923151731491089,0.02470841258764267,0.0,0.11411936581134796,0.014701101928949356,0.027181411162018776,0.033264920115470886,0.6574748754501343,0.027860814705491066,0.014789944514632225,0.02398301288485527,0.1903427094221115,0.9782360792160034,0.030528442934155464,0.0,0.12656188011169434
15,0.01124497875571251,0.020663028582930565,0.03603684902191162,0.6324340105056763,0.021326325833797455,0.01134558953344822,0.02364092506468296,0.09097117185592651,0.9959539175033569,0.02370799519121647,0.0,0.11266586929559708,0.011194690130650997,0.019886745139956474,0.03535008803009987,0.6535981893539429,0.020598383620381355,0.011311194859445095,0.02327238954603672,0.07828368991613388,0.996239960193634,0.023251915350556374,0.0,0.11381427198648453
16,0.011264553293585777,0.02083309181034565,0.035182539373636246,0.6325719356536865,0.021492427214980125,0.01136324368417263,0.023223547264933586,0.1311115175485611,0.9947676658630371,0.023877909407019615,0.0,0.11273661255836487,0.011318527162075043,0.019566185772418976,0.0342489629983902,0.6690065860748291,0.020280295982956886,0.01143550593405962,0.022783737629652023,0.09615284949541092,0.9670175909996033,0.023014886304736137,0.0,0.11481364071369171
17,0.011056311428546906,0.020380927249789238,0.03519569709897041,0.6322561502456665,0.02103164605796337,0.011153150349855423,0.02312600053846836,0.11957112699747086,0.9904924631118774,0.023426402360200882,0.0,0.11191090941429138,0.014307699166238308,0.024855205789208412,0.033024612814188004,0.6901847124099731,0.025531746447086334,0.014401579275727272,0.023666158318519592,0.107037253677845,0.9871245622634888,0.028388287872076035,0.0,0.12657859921455383
18,0.010841078124940395,0.020003506913781166,0.03516412153840065,0.6327084302902222,0.020653802901506424,0.010939124971628189,0.02300257422029972,0.11743409186601639,0.9933874011039734,0.023053107783198357,0.0,0.11104103922843933,0.012260722927749157,0.02365642413496971,0.03431769087910652,0.6334848403930664,0.02434813417494297,0.012358230538666248,0.023289205506443977,0.1260782927274704,0.990544319152832,0.026894770562648773,0.0,0.11689303070306778
19,0.010871853679418564,0.02002953551709652,0.03400255739688873,0.6334897875785828,0.020674023777246475,0.010965223424136639,0.02243722416460514,0.10093306750059128,0.9996473789215088,0.023082947358489037,0.0,0.1112324595451355,0.014381752349436283,0.025028524920344353,0.030244657769799232,0.6845519542694092,0.025676429271697998,0.014463488943874836,0.022313209250569344,0.10789113491773605,0.9696834087371826,0.028530769050121307,0.0,0.12661951780319214
20,0.010973039083182812,0.02007994055747986,0.03362931311130524,0.6330800652503967,0.020718559622764587,0.011064323596656322,0.022301187738776207,0.10054168850183487,0.9999989867210388,0.02313104085624218,0.0,0.11165255308151245,0.01065914612263441,0.02091350592672825,0.03621590510010719,0.6066150665283203,0.021605443209409714,0.010760575532913208,0.02343752235174179,0.10598256438970566,0.9510678648948669,0.024023737758398056,0.0,0.10977186262607574
