epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,density_mae,density_mse,loss,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_density_mae,val_density_mse,val_loss,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation
12,0.003363205585628748,0.007222274783998728,0.03166015073657036,0.6472867727279663,0.007910936139523983,0.003498224774375558,0.01751166768372059,0.09294130653142929,0.9974991083145142,0.010409479960799217,0.0,0.07373660057783127,0.0027189450338482857,0.0058203632943332195,0.03265199437737465,0.6551440954208374,0.0065253861248493195,0.0028684402350336313,0.01768546923995018,0.04169677570462227,0.980512797832489,0.009048090316355228,0.0,0.06976383179426193
13,0.003082313109189272,0.006656886078417301,0.031178677454590797,0.645847499370575,0.0073442901484668255,0.003218536963686347,0.017130499705672264,0.07135937362909317,0.9975894093513489,0.009839747101068497,0.0,0.07182875275611877,0.002059897407889366,0.004557159263640642,0.03821392357349396,0.632286012172699,0.005251558497548103,0.002205147407948971,0.020136909559369087,0.03355957195162773,0.9823024272918701,0.007677539251744747,0.0,0.06440946459770203
14,0.002958709839731455,0.006535779684782028,0.03030141443014145,0.6471215486526489,0.0072040678933262825,0.0030880840495228767,0.01663004793226719,0.08496107161045074,0.9985491633415222,0.009725592099130154,0.0,0.07112392038106918,0.0017185534816235304,0.004338229075074196,0.0373992882668972,0.5731408596038818,0.00500599667429924,0.001857410417869687,0.019558921456336975,0.04892364516854286,0.9753597974777222,0.007165695074945688,0.0,0.05841579660773277
15,0.002869548974558711,0.0062807472422719,0.02989051304757595,0.6451032161712646,0.00694320909678936,0.0029975934885442257,0.01638004183769226,0.09813046455383301,0.9970329999923706,0.009461776353418827,0.0,0.07042492181062698,0.003687232732772827,0.007363033946603537,0.03370147570967674,0.7131716012954712,0.008125003427267075,0.0038608459290117025,0.018694354221224785,0.10678242892026901,0.9984486699104309,0.01087153796106577,0.0,0.078968346118927
16,0.0029339296743273735,0.006342882756143808,0.029515279456973076,0.6460536122322083,0.007001889403909445,0.0030601373873651028,0.016224607825279236,0.09855598211288452,0.9985798597335815,0.009528327733278275,0.0,0.07093381136655807,0.0026453910395503044,0.006492089480161667,0.031328145414590836,0.6290720701217651,0.0071241301484405994,0.002763553522527218,0.016986768692731857,0.2113654613494873,0.9755077958106995,0.009586877189576626,0.0,0.06795942038297653
17,0.002619338221848011,0.005594052840024233,0.02816569060087204,0.6443262100219727,0.006237236317247152,0.0027397037483751774,0.015392507426440716,0.06785925477743149,0.9993997812271118,0.008774626068770885,0.0,0.06879423558712006,0.0023719994351267815,0.005318607669323683,0.03095250204205513,0.6374924182891846,0.005972584709525108,0.002501286333426833,0.016662247478961945,0.04445688799023628,0.9872581958770752,0.00846108514815569,0.0,0.06665930151939392
18,0.002646190579980612,0.005723843816667795,0.028482964262366295,0.642338216304779,0.006367908325046301,0.002768130972981453,0.015564575791358948,0.06264716386795044,0.9967670440673828,0.008893877267837524,0.0,0.06887080520391464,0.0026828611735254526,0.005594739690423012,0.02897222712635994,0.6778091192245483,0.006257408764213324,0.002815110608935356,0.015827542170882225,0.03411966934800148,0.9785411953926086,0.008936254307627678,0.0,0.07072252035140991
19,0.002523672068491578,0.005433083977550268,0.027664897963404655,0.6448736786842346,0.006071681622415781,0.0026433856692165136,0.015094275586307049,0.061359506100416183,0.995521605014801,0.008617181330919266,0.0,0.06812522560358047,0.0017556548118591309,0.004277255851775408,0.0375179685652256,0.596614420413971,0.005014421418309212,0.0019267919706180692,0.019636815413832664,0.0385659784078598,0.9598682522773743,0.007221708074212074,0.0,0.05980655550956726
20,0.0025928898248821497,0.0056106834672391415,0.02839905582368374,0.6430063843727112,0.0062557305209338665,0.00271544954739511,0.0154959661886096,0.06555214524269104,1.0,0.008784613572061062,0.0,0.06852234899997711,0.0024089491926133633,0.005540219601243734,0.031231027096509933,0.6304786801338196,0.006148961838334799,0.0025169888976961374,0.016819991171360016,0.10733632743358612,0.9941108822822571,0.008646730333566666,0.0,0.06659035384654999
21,0.002431033179163933,0.005262902472168207,0.02702322043478489,0.6420925259590149,0.005889882333576679,0.002546358620747924,0.014727121219038963,0.06037171930074692,0.9994845986366272,0.008434009738266468,0.0,0.06736483424901962,0.0018500545993447304,0.00465563265606761,0.031105197966098785,0.5856711864471436,0.005233131814748049,0.0019590971060097218,0.01647762954235077,0.04352681338787079,0.9811444282531738,0.007543806452304125,0.0,0.06035983934998512
22,0.002434610854834318,0.005295968148857355,0.02738957293331623,0.6410292983055115,0.005934512708336115,0.002554801758378744,0.014912093058228493,0.051972076296806335,0.9999085664749146,0.008461612276732922,0.0,0.06732571125030518,0.0036768459249287844,0.0073327417485415936,0.031212834641337395,0.7156512141227722,0.008062503300607204,0.003832372836768627,0.01744484156370163,0.07499419897794724,0.9929320812225342,0.010853726416826248,0.0,0.07885115593671799
23,0.002267387928441167,0.004973180592060089,0.027096249163150787,0.6421968340873718,0.0056118443608284,0.0023866549599915743,0.014681821689009666,0.06376548856496811,0.9986215233802795,0.008146246895194054,0.0,0.06620388478040695,0.001534580485895276,0.0036151150707155466,0.028113791719079018,0.6056193113327026,0.004170726053416729,0.001633784151636064,0.014824186451733112,0.03410451114177704,0.9838268160820007,0.0066076223738491535,0.0,0.05881279706954956
24,0.0023098152596503496,0.0049531664699316025,0.026308391243219376,0.6408647894859314,0.005579290445894003,0.002425407525151968,0.01430909801274538,0.05903048813343048,0.9999646544456482,0.008119706995785236,0.0,0.06649696826934814,0.0015289318980649114,0.003676607273519039,0.02844696119427681,0.6139240860939026,0.004257707390934229,0.001642569899559021,0.01498794462531805,0.03366251662373543,0.9673107266426086,0.00671008974313736,0.0,0.059243083000183105
25,0.0022361394949257374,0.004775631707161665,0.02647182159125805,0.6429921388626099,0.005403377581387758,0.002352443290874362,0.014353985898196697,0.0356895737349987,0.9996539950370789,0.007953636348247528,0.0,0.06604155898094177,0.0012089889496564865,0.0031143021769821644,0.030561942607164383,0.5838112831115723,0.0037319990806281567,0.0013347268104553223,0.015885470435023308,0.028615519404411316,0.9702280163764954,0.0060008917935192585,0.0,0.05482209101319313
26,0.002117105992510915,0.0046213120222091675,0.0256264079362154,0.6412713527679443,0.005237321835011244,0.00222928449511528,0.013871743343770504,0.04309803619980812,0.9999996423721313,0.007791513577103615,0.0,0.06509232521057129,0.001594179542735219,0.0038180092815309763,0.027226073667407036,0.6080049276351929,0.004390351474285126,0.0016971960430964828,0.014410130679607391,0.056129150092601776,0.9999990463256836,0.006821364630013704,0.0,0.05942293629050255
27,0.002236800268292427,0.004826337564736605,0.02561839669942856,0.6411557197570801,0.005437846761196852,0.0023476900532841682,0.013927603140473366,0.04775789752602577,0.9998287558555603,0.007994955405592918,0.0,0.06598649173974991,0.0015957803698256612,0.003889820072799921,0.029981674626469612,0.6085414290428162,0.004472512751817703,0.0017058734083548188,0.0157887265086174,0.029373271390795708,0.9865792989730835,0.006895485799759626,0.0,0.05942024663090706
28,0.0020523646380752325,0.004432948771864176,0.025179192423820496,0.6413750648498535,0.005045067984610796,0.0021624774672091007,0.01361577957868576,0.03472687676548958,1.0,0.007604609709233046,0.0,0.06466428190469742,0.0017853128956630826,0.0038498244248330593,0.024621713906526566,0.6407179832458496,0.004430679604411125,0.0018915164982900023,0.013203512877225876,0.0282465610653162,0.9713127613067627,0.007015636190772057,0.0,0.06254322826862335
29,0.002099862089380622,0.004556281492114067,0.025429710745811462,0.639829695224762,0.005161605309695005,0.0022088398691266775,0.013764779083430767,0.040363460779190063,0.9978660941123962,0.00771962758153677,0.0,0.0649273470044136,0.0025688125751912594,0.005182321649044752,0.02699241414666176,0.6852161884307861,0.005830047186464071,0.002695204224437475,0.014780611731112003,0.032790932804346085,0.9908564686775208,0.008562707342207432,0.0,0.07062115520238876
30,0.0022164538968354464,0.004774985369294882,0.0253699142485857,0.6408554315567017,0.005376832094043493,0.0023245462216436863,0.013793175108730793,0.051637329161167145,0.9999994039535522,0.007942354306578636,0.0,0.06583599001169205,0.0020822712685912848,0.0045877681113779545,0.024887824431061745,0.639040470123291,0.00513478321954608,0.002178165828809142,0.013485048897564411,0.038696493953466415,0.9859166741371155,0.00774157140403986,0.0,0.06495168805122375
31,0.00205057836137712,0.004426224157214165,0.024916555732488632,0.6402664184570312,0.005021031014621258,0.002156892092898488,0.013483572751283646,0.034215569496154785,1.0,0.007592394948005676,0.0,0.06463143974542618,0.0014408989809453487,0.00352887948974967,0.029291532933712006,0.600042998790741,0.004111426882445812,0.001551649416796863,0.015366214327514172,0.02744496613740921,1.0,0.006494095083326101,0.0,0.0576465018093586
32,0.002031555864959955,0.004389104433357716,0.024281911551952362,0.6390689611434937,0.004985618870705366,0.0021365685388445854,0.013156737200915813,0.032655686140060425,1.0,0.007549508009105921,0.0,0.06440504640340805,0.001661049434915185,0.0035251181107014418,0.02511666715145111,0.6675712466239929,0.004136882722377777,0.0017782222712412477,0.013388856314122677,0.024213256314396858,0.9931536316871643,0.006826029624789953,0.0,0.06350212544202805
33,0.0019758164416998625,0.00429317494854331,0.023944564163684845,0.6385157704353333,0.0048855943605303764,0.0020790204871445894,0.012960185296833515,0.03460773080587387,0.9999997019767761,0.007451297249644995,0.0,0.06400539726018906,0.002443379955366254,0.004991013556718826,0.02732713893055916,0.686269998550415,0.00562837952747941,0.0025654712226241827,0.014885254204273224,0.036070454865694046,0.9831032156944275,0.008377588354051113,0.0,0.06968629360198975
34,0.00195327028632164,0.004206706304103136,0.023982679471373558,0.6400606036186218,0.004793859552592039,0.0020567355677485466,0.012967957183718681,0.0337430015206337,0.9991657137870789,0.007372950669378042,0.0,0.06392180174589157,0.00254001934081316,0.00518800038844347,0.026382453739643097,0.6785798668861389,0.005818743724375963,0.002660679630935192,0.014461236074566841,0.04585357755422592,0.9888813495635986,0.008535368368029594,0.0,0.069953553378582
35,0.002130877459421754,0.004588609095662832,0.024553688243031502,0.6383984684944153,0.005188139155507088,0.002237441949546337,0.013342276215553284,0.044126246124506,1.0,0.007744668982923031,0.0,0.06514438986778259,0.003080729627981782,0.006952350959181786,0.026766939088702202,0.6893278360366821,0.007601361721754074,0.003203243250027299,0.014923828653991222,0.11068074405193329,0.9923219680786133,0.010344376787543297,0.0,0.07393306493759155
36,0.0019214932108297944,0.0041460394859313965,0.02388691157102585,0.6385399103164673,0.004732807166874409,0.0020251597743481398,0.012904196046292782,0.03254871070384979,0.9988406300544739,0.007305012550204992,0.0,0.06357377767562866,0.001992238685488701,0.004251275211572647,0.024391014128923416,0.6554698348045349,0.004815876018255949,0.002093604300171137,0.01319162454456091,0.03164225444197655,0.9779683351516724,0.0074884225614368916,0.0,0.06500129401683807
37,0.001925898715853691,0.004217834211885929,0.023791642859578133,0.6373162269592285,0.004799645394086838,0.0020280492026358843,0.012858767062425613,0.03839337080717087,0.9999930262565613,0.007370353676378727,0.0,0.06357169151306152,0.002357423771172762,0.0051075248047709465,0.02648630365729332,0.6726752519607544,0.005727148614823818,0.0024722067173570395,0.014421867206692696,0.035569559782743454,0.9929690361022949,0.00842594075948,0.0,0.0681174024939537
38,0.0018408354371786118,0.00397592643275857,0.022914493456482887,0.6391230225563049,0.00454834196716547,0.0019395448034629226,0.012377666309475899,0.030242502689361572,0.9935745596885681,0.007138654123991728,0.0,0.06303517520427704,0.001229695277288556,0.003216780023649335,0.03198563680052757,0.5692346692085266,0.003798477118834853,0.0013446301454678178,0.01660766638815403,0.0289745070040226,0.9653441309928894,0.006030402146279812,0.0,0.05423198640346527
39,0.0018161587649956346,0.003954215906560421,0.022752108052372932,0.6371797323226929,0.004519477020949125,0.0019134487956762314,0.012284118682146072,0.029093973338603973,0.9999494552612305,0.007107376120984554,0.0,0.06273125112056732,0.0017654101829975843,0.004231051541864872,0.027085289359092712,0.6069771647453308,0.004776414949446917,0.001862681470811367,0.014425349421799183,0.037745971232652664,0.9643336534500122,0.0072272466495633125,0.0,0.060782983899116516
40,0.0019422360928729177,0.0041907913982868195,0.0230434350669384,0.6383036375045776,0.00476824538782239,0.0020415785256773233,0.012492838315665722,0.033522721379995346,0.9989047646522522,0.007348363287746906,0.0,0.06376348435878754,0.001964634284377098,0.004331689327955246,0.026561396196484566,0.6490731239318848,0.00490968395024538,0.0020670469384640455,0.014263017103075981,0.03697611391544342,0.9828572273254395,0.00753663619980216,0.0,0.06447036564350128
41,0.0018513015238568187,0.004048439208418131,0.022525593638420105,0.6379159688949585,0.004611284006386995,0.0019466973608359694,0.012188456021249294,0.030661936849355698,0.999772846698761,0.007204805500805378,0.0,0.0630524754524231,0.0020790924318134785,0.004299236461520195,0.026774398982524872,0.6650134325027466,0.004906435031443834,0.0021915314719080925,0.014426745474338531,0.029441222548484802,0.9997342824935913,0.0075835855677723885,0.0,0.06641045212745667
42,0.0017536375671625137,0.0037814646493643522,0.021733976900577545,0.6377134919166565,0.004337641876190901,0.0018475208198651671,0.011743810027837753,0.028567612171173096,0.9988631010055542,0.006938139442354441,0.0,0.062349651008844376,0.002052183263003826,0.0045669348910450935,0.025152459740638733,0.6531428694725037,0.005143269896507263,0.002152309287339449,0.013602320104837418,0.03857533633708954,0.9823876619338989,0.00779094360768795,0.0,0.06515912711620331
43,0.0019285037415102124,0.004194004461169243,0.022595906630158424,0.6392472982406616,0.004764873534440994,0.0020258165895938873,0.012262217700481415,0.033453963696956635,1.0,0.007356261368840933,0.0,0.06372211873531342,0.001352305756881833,0.0034166600089520216,0.03184323385357857,0.5714272856712341,0.004001640249043703,0.0014692720724269748,0.016597772017121315,0.02680257149040699,0.937068521976471,0.006240188144147396,0.0,0.055425312370061874
44,0.0018017853144556284,0.0038962403777986765,0.022796886041760445,0.6371725797653198,0.004469812847673893,0.0019009344978258014,0.012299325317144394,0.027885030955076218,1.0,0.007049650885164738,0.0,0.0626198947429657,0.0019821845926344395,0.004408774897456169,0.023594925180077553,0.6297535300254822,0.004908042028546333,0.0020668222568929195,0.012788558378815651,0.03164103254675865,0.9843848943710327,0.007517305202782154,0.0,0.06381929665803909
45,0.00188264821190387,0.004081673454493284,0.02239968255162239,0.6361084580421448,0.004652215167880058,0.0019804369658231735,0.012141159735620022,0.02773197367787361,0.9999997615814209,0.007228867616504431,0.0,0.06323905289173126,0.0019399902084842324,0.004241243936121464,0.025048980489373207,0.65977543592453,0.0048406366258859634,0.002045133151113987,0.01349448598921299,0.03401235118508339,0.9999796748161316,0.007499841973185539,0.0,0.06459373980760574
46,0.0018783053383231163,0.0040826513431966305,0.022045103833079338,0.6376359462738037,0.004639233462512493,0.001971575664356351,0.011961711570620537,0.028449365869164467,1.0,0.007237446494400501,0.0,0.06329460442066193,0.001854460220783949,0.0037750378251075745,0.02668130397796631,0.6968944668769836,0.004445856437087059,0.001992810284718871,0.014267883263528347,0.02518107183277607,0.9944186806678772,0.007220470812171698,0.0,0.06619765609502792
47,0.0017093932256102562,0.003725576214492321,0.021584399044513702,0.6376430988311768,0.004284189082682133,0.0018039685674011707,0.011646893806755543,0.026114124804735184,0.9998076558113098,0.006882178131490946,0.0,0.061994779855012894,0.0018753149779513478,0.0039694542065262794,0.02772626094520092,0.6622393131256104,0.004582129884511232,0.00199232529848814,0.014800789766013622,0.02853851392865181,0.9961907863616943,0.007241652812808752,0.0,0.06458813697099686
48,0.0018125064671039581,0.003936372697353363,0.02176452800631523,0.6368820667266846,0.004491446074098349,0.0019062566570937634,0.011788515374064445,0.02680227719247341,1.0,0.007088139187544584,0.0,0.06275614351034164,0.0020927817095071077,0.004641836974769831,0.02392147108912468,0.6434223651885986,0.0051865833811461926,0.0021830257028341293,0.01300712488591671,0.030640259385108948,0.9840660095214844,0.007817154750227928,0.0,0.06488822400569916
49,0.0017509916797280312,0.0037831373047083616,0.0215567909181118,0.6377624273300171,0.004335533361881971,0.001843717647716403,0.011653894558548927,0.02656501717865467,0.9999969601631165,0.006940046790987253,0.0,0.06232829764485359,0.001600577961653471,0.0036553123500198126,0.024852607399225235,0.637966513633728,0.004218234680593014,0.0017006323905661702,0.01322659570723772,0.026850076392292976,0.9945397973060608,0.0068084136582911015,0.0,0.06083778664469719
50,0.0017706657527014613,0.003833813825622201,0.021149223670363426,0.6354050636291504,0.004383967723697424,0.001861146534793079,0.011459946632385254,0.025982605293393135,1.0,0.00697874091565609,0.0,0.06236749142408371,0.0021548985969275236,0.004408915992826223,0.024206416681408882,0.6700681447982788,0.004984524566680193,0.002255114959552884,0.013180654495954514,0.027308756485581398,0.9997305274009705,0.007717845495790243,0.0,0.06706278026103973
51,0.0018355614738538861,0.003976631443947554,0.02093091793358326,0.6362361311912537,0.004517827183008194,0.0019251701887696981,0.011383245699107647,0.03197931870818138,0.9999359846115112,0.007124976254999638,0.0,0.06292098760604858,0.002367320004850626,0.004967300686985254,0.025190444663167,0.6677219271659851,0.0055269212462008,0.0024733401369303465,0.013778877444565296,0.03324941173195839,0.9997826814651489,0.008261791430413723,0.0,0.0683814212679863
52,0.0018878618720918894,0.00405316986143589,0.02146330662071705,0.6367877721786499,0.004606250673532486,0.001980392960831523,0.011675575748085976,0.02702092006802559,0.9991750717163086,0.007203889079391956,0.0,0.06333630532026291,0.0014694685814902186,0.0033435390796512365,0.024096600711345673,0.6231222152709961,0.0038766800425946712,0.00156793266069144,0.012783032841980457,0.026737263426184654,0.987923800945282,0.006424399092793465,0.0,0.059422075748443604
53,0.001753463177010417,0.0038095253985375166,0.02077503874897957,0.6353470087051392,0.004354557953774929,0.0018443528097122908,0.011264254339039326,0.026255208998918533,0.9999989867210388,0.006954275071620941,0.0,0.062257833778858185,0.001633867621421814,0.0037364002782851458,0.025368675589561462,0.6336418390274048,0.004279330838471651,0.0017314968863502145,0.013501273468136787,0.026944682002067566,0.9887834191322327,0.006867601070553064,0.0,0.061068885028362274
54,0.0017056602519005537,0.003734041703864932,0.020860590040683746,0.6367133855819702,0.004280293360352516,0.0017957139061763883,0.011283114552497864,0.027529479935765266,0.9999558329582214,0.006885963957756758,0.0,0.0619397833943367,0.0018253138987347484,0.004056375473737717,0.024325482547283173,0.6472683548927307,0.004588515497744083,0.0019163605757057667,0.01307540014386177,0.02734517492353916,0.9851468801498413,0.007253723219037056,0.0,0.06340380012989044
55,0.0017350533744320273,0.003715069033205509,0.020227333530783653,0.6361450552940369,0.004249406512826681,0.0018230110872536898,0.010981176979839802,0.024756159633398056,0.9987881183624268,0.006864270661026239,0.0,0.06217716261744499,0.0016290784114971757,0.0037654086481779814,0.024425283074378967,0.6200768351554871,0.0042811171151697636,0.0017205913318321109,0.01302717998623848,0.027486572042107582,0.9846969246864319,0.006829035468399525,0.0,0.060458406805992126
56,0.0017248602816835046,0.003746703267097473,0.020314369350671768,0.6362316012382507,0.004274031147360802,0.0018105539493262768,0.011019605211913586,0.02628699690103531,0.9999356865882874,0.00689617358148098,0.0,0.062088899314403534,0.002627924084663391,0.006099856924265623,0.024568719789385796,0.6572014689445496,0.006662462372332811,0.0027251639403402805,0.013598323799669743,0.05400950089097023,0.9978075623512268,0.009336424060165882,0.0,0.06947911530733109
57,0.0017480823444202542,0.0037620284128934145,0.020392300561070442,0.6379260420799255,0.004299423657357693,0.0018361109541729093,0.011070185340940952,0.025477640330791473,0.9998894333839417,0.006919858977198601,0.0,0.062359895557165146,0.0014976507518440485,0.0032672365196049213,0.02638508565723896,0.6628350019454956,0.003877899842336774,0.001621788484044373,0.013941369950771332,0.023762613534927368,0.9973329901695251,0.006545886863023043,0.0,0.06188904494047165
58,0.0016188271110877395,0.003544285660609603,0.019876400008797646,0.6344872713088989,0.004076207056641579,0.001704938942566514,0.010747615247964859,0.02638750709593296,0.9999998211860657,0.006686076987534761,0.0,0.06119010969996452,0.0015837062383070588,0.0034753065556287766,0.02623012848198414,0.6457424163818359,0.004053008276969194,0.0016996348276734352,0.013906916603446007,0.023999327793717384,0.9833319783210754,0.006667956709861755,0.0,0.061401937156915665
59,0.001714798854663968,0.0037173526361584663,0.01970547065138817,0.6363986134529114,0.0042514437809586525,0.001801287173293531,0.010710127651691437,0.026041004806756973,1.0,0.0068677919916808605,0.0,0.062046244740486145,0.0018899765564128757,0.004272764548659325,0.025002792477607727,0.6291987299919128,0.0047607519663870335,0.00197144434787333,0.013446386903524399,0.03529500216245651,0.9731530547142029,0.007379212416708469,0.0,0.06299086660146713
60,0.0018251644214615226,0.003929358907043934,0.019876522943377495,0.634859561920166,0.004458132199943066,0.0019110334105789661,0.01085085328668356,0.0295935720205307,1.0,0.0070710876025259495,0.0,0.06280926614999771,0.0022727539762854576,0.004686843603849411,0.026591656729578972,0.6890840530395508,0.005306175909936428,0.002391432411968708,0.014432203024625778,0.03140462189912796,0.9968345165252686,0.008088916540145874,0.0,0.06898318231105804
