epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,density_amplitude_loss,density_loss,depth_loss,depth_profile_loss,loss,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,sensitivity_loss,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_density_amplitude_loss,val_density_loss,val_depth_loss,val_depth_profile_loss,val_loss,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation,val_sensitivity_loss,val_z_center_loss,z_center_loss
11,0.0016862561460584402,0.004257386550307274,0.032549113035202026,0.6543610692024231,0.023494012653827667,0.016887839883565903,0.0035693817771971226,0.0032099548261612654,0.025305818766355515,0.06753617525100708,0.9833737015724182,0.007493149489164352,0.0,0.0625280886888504,0.0012791902991011739,0.0017106101149693131,0.004531526938080788,0.03175785019993782,0.6284630298614502,0.022374680265784264,0.016734231263399124,0.0032932914327830076,0.002797754481434822,0.024897083640098572,0.08198649436235428,0.9833737015724182,0.007844766601920128,0.0,0.06257899850606918,0.001576275797560811,0.0004955368349328637,0.00035942462272942066
12,0.0015734245534986258,0.003876212053000927,0.03137239068746567,0.6513704061508179,0.02246018499135971,0.01625453494489193,0.0032510331366211176,0.002983486745506525,0.02395527996122837,0.05328339710831642,0.974432647228241,0.007098991423845291,0.0,0.06160556152462959,0.001198680605739355,0.002985843224450946,0.007084977347403765,0.02945358119904995,0.6618831753730774,0.0219594594091177,0.016219712793827057,0.0030874020885676146,0.002747184131294489,0.025032255798578262,0.08587514609098434,0.974432647228241,0.010562129318714142,0.0,0.072750024497509,0.002637737663462758,0.00034021769533865154,0.0002675449359230697
13,0.001567511586472392,0.003934464417397976,0.03065485507249832,0.6486464738845825,0.021897602826356888,0.015835769474506378,0.003282701363787055,0.0029947825241833925,0.02359657920897007,0.055032383650541306,0.9908033609390259,0.007143387570977211,0.0,0.061391185969114304,0.0011953961802646518,0.002919153543189168,0.006894399411976337,0.035956062376499176,0.6790919303894043,0.027153434231877327,0.01943761296570301,0.004174596630036831,0.0032638488337397575,0.03048514761030674,0.10086944699287415,0.9908033609390259,0.010463944636285305,0.0,0.07328666001558304,0.0026983479037880898,0.0009107482619583607,0.0002879209932871163
14,0.001486109453253448,0.0037802397273480892,0.02988147735595703,0.6501798629760742,0.021534565836191177,0.0154963918030262,0.0031467308290302753,0.0028915992006659508,0.02294020913541317,0.05346955358982086,0.9917165637016296,0.006997566670179367,0.0,0.06086563691496849,0.0011503547430038452,0.0015791276236996055,0.0036842746194452047,0.03420167788863182,0.7042953372001648,0.023622646927833557,0.017890404909849167,0.002692099427804351,0.00247195060364902,0.024753211066126823,0.045139770954847336,0.9917165637016296,0.007404702715575695,0.0,0.06563721597194672,0.0014786056708544493,0.00022014891146682203,0.0002551338402554393
15,0.0015187336830422282,0.003819194156676531,0.030445905402302742,0.649918794631958,0.021811384707689285,0.015674762427806854,0.0031219704542309046,0.0028458989690989256,0.023093359544873238,0.04968790337443352,0.9834324717521667,0.007035030983388424,0.0,0.06110559031367302,0.0011746716918423772,0.0016353061655536294,0.004058035556226969,0.03736057132482529,0.6498469114303589,0.026219971477985382,0.019497942179441452,0.002914902288466692,0.002535260049626231,0.02679966390132904,0.0497703030705452,0.9834324717521667,0.007487344555556774,0.0,0.06284905970096588,0.0014719144674018025,0.0003796425007749349,0.00027607064112089574
16,0.0014116971287876368,0.0035696690902113914,0.02922835759818554,0.6476123929023743,0.02050314098596573,0.015113772824406624,0.0030248218681663275,0.002773951506242156,0.022258775308728218,0.04779627546668053,0.9933784008026123,0.006775269750505686,0.0,0.06016051024198532,0.0010953524615615606,0.0015574428252875805,0.003666144795715809,0.028941256925463676,0.6875761151313782,0.02012861892580986,0.01524935383349657,0.0027757040224969387,0.0024617137387394905,0.022278107702732086,0.044264424592256546,0.9933784008026123,0.007297885604202747,0.0,0.06455414742231369,0.0014773522270843387,0.0003139899345114827,0.00025086975074373186
17,0.0014025629498064518,0.0035666844341903925,0.02893955446779728,0.6474669575691223,0.02028973586857319,0.014938904903829098,0.0030378205701708794,0.0027718853671103716,0.022108813747763634,0.04721137508749962,0.9839019179344177,0.00677156588062644,0.0,0.06009027361869812,0.00109427934512496,0.0011569461785256863,0.003091593040153384,0.02894759178161621,0.6290038824081421,0.019174130633473396,0.015052270144224167,0.0023536020889878273,0.0022177197970449924,0.020832717418670654,0.04100514575839043,0.9839019179344177,0.006415351293981075,0.0,0.05822710320353508,0.001073241583071649,0.00013588229194283485,0.0002659354649949819
18,0.0013931584544479847,0.003561993595212698,0.02832765504717827,0.647111713886261,0.019852062687277794,0.014646440744400024,0.0029631941579282284,0.0026996273081749678,0.021659381687641144,0.0491916760802269,0.9898742437362671,0.0067651295103132725,0.0,0.060055315494537354,0.0010865299263969064,0.0008492952329106629,0.002435297705233097,0.036757513880729675,0.5851279497146606,0.0244312547147274,0.018803399056196213,0.002192494459450245,0.002034552628174424,0.024055352434515953,0.03760426864027977,0.9898742437362671,0.00552954850718379,0.0,0.05357570946216583,0.000866963411681354,0.00015794200589880347,0.00026356749003753066
19,0.0013719545677304268,0.003528601722791791,0.027762126177549362,0.6442805528640747,0.019265085458755493,0.014361663721501827,0.0029451544396579266,0.0026947332080453634,0.02132352441549301,0.0504746288061142,0.9735247492790222,0.006717816460877657,0.0,0.059735242277383804,0.0010715355165302753,0.001157172373495996,0.0030475903768092394,0.027621448040008545,0.6436086893081665,0.017966262996196747,0.014389313757419586,0.002435345435515046,0.002298097126185894,0.02034708671271801,0.04538248851895332,0.9735247492790222,0.006449137348681688,0.0,0.05915091186761856,0.0010870828991755843,0.00013724889140576124,0.00025042309425771236
20,0.0013315815012902021,0.0034216775093227625,0.02745392546057701,0.6474288105964661,0.018987921997904778,0.014179926365613937,0.0028195055201649666,0.0026017455384135246,0.020862385630607605,0.04888428375124931,0.986828625202179,0.006627092137932777,0.0,0.05961019545793533,0.0010434481082484126,0.0010606462601572275,0.002918135141953826,0.029744427651166916,0.6447383761405945,0.018414482474327087,0.015402539633214474,0.002158726565539837,0.0020473890472203493,0.020739775151014328,0.04382334277033806,0.986828625202179,0.006326368078589439,0.0,0.058420464396476746,0.0010197842493653297,0.00011133738735225052,0.00021776078210677952
21,0.0012306771241128445,0.0032245959155261517,0.02625994384288788,0.6435997486114502,0.017636680975556374,0.013466986827552319,0.0027604245115071535,0.0025489928666502237,0.019955109804868698,0.048583026975393295,0.990544855594635,0.006411934737116098,0.0,0.05859901383519173,0.0009672623709775507,0.0011986311292275786,0.003052809741348028,0.03179118037223816,0.648894190788269,0.017460325732827187,0.016494903713464737,0.002789114136248827,0.0024706691037863493,0.023233462125062943,0.04107167571783066,0.990544855594635,0.006482396740466356,0.0,0.05972548946738243,0.0011603293241932988,0.0003184452361892909,0.00021143228514119983
22,0.001267972867935896,0.0032925577834248543,0.026146123185753822,0.6444097757339478,0.017506079748272896,0.013424563221633434,0.0027809336315840483,0.002564462833106518,0.019980382174253464,0.04960031062364578,0.9915681481361389,0.0064836000092327595,0.0,0.059020426124334335,0.000993954250589013,0.0013089841231703758,0.0035178239922970533,0.030910497531294823,0.6209416389465332,0.019376058131456375,0.016109740361571312,0.0030265613459050655,0.002611492294818163,0.023354537785053253,0.05463307723402977,0.9915681481361389,0.006796505302190781,0.0,0.05943905934691429,0.0011916732182726264,0.0004150686436332762,0.00021647114772349596
23,0.001255360315553844,0.0032710221130400896,0.026164762675762177,0.6449546217918396,0.018282387405633926,0.013579041697084904,0.0028267856687307358,0.0025909901596605778,0.020225156098604202,0.04675213620066643,0.9999874830245972,0.006464873440563679,0.0,0.05887705832719803,0.0009925294434651732,0.0013484396040439606,0.0031719219405204058,0.034366752952337265,0.6808972954750061,0.019976817071437836,0.017857592552900314,0.0021333936601877213,0.0019833592232316732,0.02341752126812935,0.03794494643807411,0.9999874830245972,0.006770820822566748,0.0,0.0628058984875679,0.0012931424425914884,0.00015003426233306527,0.00023579086700920016
24,0.0012362523702904582,0.003257111879065633,0.025971604511141777,0.6462163329124451,0.017443068325519562,0.013406367972493172,0.0027112665120512247,0.0024859628174453974,0.019796641543507576,0.05193045735359192,0.985966145992279,0.006457321345806122,0.0,0.05884309858083725,0.0009677431080490351,0.0011363504454493523,0.003156266175210476,0.02983936481177807,0.6261605024337769,0.021422483026981354,0.015487855300307274,0.0024437832180410624,0.0022657017689198256,0.021431684494018555,0.05093933269381523,0.985966145992279,0.006464581470936537,0.0,0.05780646577477455,0.0010562577517703176,0.0001780811871867627,0.00022530046408064663
25,0.0012325500138103962,0.0032354085706174374,0.026145296171307564,0.6441308856010437,0.017576783895492554,0.013431625440716743,0.0027101319283246994,0.00247808825224638,0.019821513444185257,0.048787470906972885,0.9805882573127747,0.006425335071980953,0.0,0.058680541813373566,0.0009696388733573258,0.0011969885090366006,0.003141750581562519,0.026258036494255066,0.6457088589668274,0.016669999808073044,0.013727515004575253,0.0022998510394245386,0.002107049571350217,0.019443977624177933,0.044195860624313354,0.9805882573127747,0.006553952116519213,0.0,0.05957258865237236,0.0011167576303705573,0.00019280207925476134,0.00023204530589282513
26,0.001236183918081224,0.0032321359030902386,0.024756357073783875,0.6453953981399536,0.016673317179083824,0.012732456438243389,0.002678029704838991,0.0024687019176781178,0.019060777500271797,0.04744723439216614,0.9999655485153198,0.00642838329076767,0.0,0.05884179472923279,0.0009722791728563607,0.0011953625362366438,0.0028436933644115925,0.03687996789813042,0.6913846135139465,0.021006030961871147,0.01903766766190529,0.0021915235556662083,0.001956607447937131,0.0245326180011034,0.039232686161994934,0.9999655485153198,0.006500024814158678,0.0,0.06270046532154083,0.0011119007831439376,0.00023491612228099257,0.0002093277871608734
27,0.0012369941687211394,0.00325282895937562,0.024934196844697,0.6425454616546631,0.016749665141105652,0.012887070886790752,0.002617248799651861,0.0024030092172324657,0.0190972201526165,0.04706498235464096,0.9686656594276428,0.006434788927435875,0.0,0.05869140848517418,0.0009756562067195773,0.001281596370972693,0.0035133438650518656,0.026577748358249664,0.6292892098426819,0.017613759264349937,0.013929672539234161,0.0023410709109157324,0.002164396457374096,0.01978757604956627,0.05015045031905174,0.9686656594276428,0.00683637848123908,0.0,0.05910642817616463,0.0011757632018998265,0.00017667464271653444,0.0002142427838407457
28,0.0011609960347414017,0.0030666389502584934,0.024604465812444687,0.6440204977989197,0.016555199399590492,0.012671547941863537,0.0026046852581202984,0.0024062390439212322,0.01880950853228569,0.04479410871863365,0.9948651790618896,0.0062568592838943005,0.0,0.05817010626196861,0.0009285855921916664,0.0009436331456527114,0.0027593481354415417,0.025659894570708275,0.6174523830413818,0.01585628092288971,0.013301764614880085,0.002190392231568694,0.0019838805310428143,0.018596166744828224,0.04559265077114105,0.9948651790618896,0.006023529917001724,0.0,0.05586158484220505,0.0009136191802099347,0.0002065118169412017,0.00019844637427013367
29,0.001144622452557087,0.0030291134025901556,0.024302953854203224,0.6428511142730713,0.01570098288357258,0.012412019073963165,0.0025736880488693714,0.002362145809456706,0.018467172980308533,0.0463486984372139,0.9982307553291321,0.006213695742189884,0.0,0.057990267872810364,0.000907772802747786,0.0010110173607245088,0.002939213765785098,0.029673049226403236,0.6215771436691284,0.019747352227568626,0.015342030674219131,0.0023416178300976753,0.0021459588315337896,0.02097330242395401,0.04765604808926582,0.9982307553291321,0.00622434401884675,0.0,0.05661388486623764,0.0009480356238782406,0.0001956588530447334,0.00021154193382244557
30,0.0011941760312765837,0.00312219955958426,0.024248594418168068,0.6411109566688538,0.015861473977565765,0.012454729527235031,0.002628002082929015,0.002396730938926339,0.018647218123078346,0.04735363647341728,0.9999589920043945,0.006297660060226917,0.0,0.05830533802509308,0.0009364839643239975,0.0014044957933947444,0.0034031940158456564,0.02879619598388672,0.6989524364471436,0.021606748923659325,0.015100344084203243,0.0023193974047899246,0.002114587463438511,0.021044645458459854,0.048239950090646744,0.9999589920043945,0.007096742745488882,0.0,0.06433223932981491,0.001305500860325992,0.00020481015963014215,0.00023127131862565875
31,0.0012309883022680879,0.0032549675088375807,0.024032533168792725,0.6417019963264465,0.015908338129520416,0.012403641827404499,0.002565484493970871,0.002352913608774543,0.018493732437491417,0.05008253827691078,0.9851518869400024,0.006432710215449333,0.0,0.05861091986298561,0.0009591032285243273,0.0015161515912041068,0.0036460035480558872,0.027385510504245758,0.6852311491966248,0.016776850447058678,0.014450826682150364,0.0024706146214157343,0.0021210513077676296,0.020787324756383896,0.05234364792704582,0.9851518869400024,0.007265401538461447,0.0,0.064384825527668,0.0013952679000794888,0.0003495633718557656,0.00021257335902191699
32,0.001116870902478695,0.002951778704300523,0.023554915562272072,0.6422092914581299,0.015000289306044579,0.011971932835876942,0.002482593059539795,0.002283253939822316,0.017829596996307373,0.04591137543320656,0.9900503158569336,0.00613355590030551,0.0,0.057789839804172516,0.0008924907306209207,0.0009922866011038423,0.0024990206584334373,0.027287233620882034,0.6555601954460144,0.013763531111180782,0.014139757491648197,0.002218963112682104,0.001989970915019512,0.0195184126496315,0.0373312383890152,0.9900503158569336,0.005966946482658386,0.0,0.058832354843616486,0.0009407302713952959,0.00022899200848769397,0.0001993390469579026
33,0.001108991913497448,0.0029137206729501486,0.023121235892176628,0.6414682269096375,0.015017973259091377,0.011878455989062786,0.0024961219169199467,0.0022974868770688772,0.017756387591362,0.04435860365629196,0.9870110154151917,0.006091997027397156,0.0,0.05765686184167862,0.000885669665876776,0.0009340359247289598,0.002622025553137064,0.027599530294537544,0.6233488321304321,0.017183659598231316,0.014266780577600002,0.0021142205223441124,0.0019340738654136658,0.01941591314971447,0.04529276490211487,0.9870110154151917,0.00591824809089303,0.0,0.056459177285432816,0.0009206883842125535,0.00018014619126915932,0.0001986390125239268
34,0.0010889651020988822,0.00290026911534369,0.022289514541625977,0.6400219798088074,0.014272256754338741,0.011413607746362686,0.002469860017299652,0.0022763193119317293,0.01722123473882675,0.044591065496206284,0.9806037545204163,0.006071407813578844,0.0,0.05745791271328926,0.0008679047459736466,0.0009986859513446689,0.0026962715201079845,0.0260815117508173,0.6400796175003052,0.01748412474989891,0.013540100306272507,0.002049930626526475,0.0019129901193082333,0.018585465848445892,0.04158671200275421,0.9806037545204163,0.0060809459537267685,0.0,0.057859841734170914,0.0009455113322474062,0.00013694039080291986,0.00019353893003426492
35,0.0011059183161705732,0.002955923555418849,0.022995276376605034,0.6393828392028809,0.015049817971885204,0.011818709783256054,0.0024221946951001883,0.002237809356302023,0.017542896792292595,0.044957712292671204,0.9873258471488953,0.006123605649918318,0.0,0.0575115866959095,0.0008798101916909218,0.0014014479238539934,0.00387783907353878,0.02320917882025242,0.6291916370391846,0.016494296491146088,0.01230531558394432,0.0023944538552314043,0.0021931829396635294,0.018390148878097534,0.0637543722987175,0.9873258471488953,0.00719841942191124,0.0,0.060035061091184616,0.0012959304731339216,0.00020127007155679166,0.0001843837380874902
36,0.001146151451393962,0.003051802748814225,0.022248176857829094,0.6389123201370239,0.014197657816112041,0.011498666368424892,0.0025139821227639914,0.002297420287504792,0.017431845888495445,0.0470489002764225,0.9768574237823486,0.006216677371412516,0.0,0.057886481285095215,0.0009052231907844543,0.0011304327053949237,0.003026408376172185,0.028157992288470268,0.6069916486740112,0.019471455365419388,0.014644209295511246,0.002533629536628723,0.002175934612751007,0.020798515528440475,0.04776947200298309,0.9768574237823486,0.006233622785657644,0.0,0.05698896944522858,0.0010870455298572779,0.0003576950402930379,0.0002165658079320565
37,0.0011044981656596065,0.002908733207732439,0.022599495947360992,0.6395560503005981,0.014293145388364792,0.011551841162145138,0.002414220944046974,0.002210629638284445,0.017254963517189026,0.045145343989133835,0.9895238280296326,0.006077524274587631,0.0,0.05753041431307793,0.0008746635867282748,0.0007722132140770555,0.0022879522293806076,0.02785632759332657,0.6201111674308777,0.01497102901339531,0.014314268715679646,0.0019787121564149857,0.001794525422155857,0.019054673612117767,0.038611654192209244,0.9895238280296326,0.00556875579059124,0.0,0.0548265241086483,0.000782982271630317,0.0001841865450842306,0.00020359056361485273
38,0.0011541197309270501,0.0030739298090338707,0.02240532636642456,0.6388460397720337,0.01432604156434536,0.011493709869682789,0.0024420267436653376,0.002243270166218281,0.01728799007833004,0.04906060919165611,0.985760509967804,0.00623836275190115,0.0,0.057956796139478683,0.0009102408075705171,0.0011365521932020783,0.003000690368935466,0.03067714534699917,0.6564381718635559,0.01894151046872139,0.01590684801340103,0.0020613842643797398,0.0018799388781189919,0.021124141290783882,0.04494282975792885,0.985760509967804,0.0064706141129136086,0.0,0.05985291302204132,0.0010945246322080493,0.000181445328053087,0.00019875713041983545
39,0.0010639290558174253,0.0028585558757185936,0.02222350426018238,0.6400725841522217,0.01443405356258154,0.011456307955086231,0.002455352107062936,0.0022492839489132166,0.017215251922607422,0.04595091938972473,0.9782949090003967,0.006030158139765263,0.0,0.057249460369348526,0.0008482346311211586,0.0014905204297974706,0.003713316051289439,0.02444416843354702,0.6615938544273376,0.017803382128477097,0.012967347167432308,0.002911917632445693,0.002411959692835808,0.020216453820466995,0.05154113844037056,0.9782949090003967,0.0072068325243890285,0.0,0.06272421032190323,0.0014252722030505538,0.0004999572411179543,0.00020606763428077102
40,0.001056412816978991,0.0028380262665450573,0.02209661714732647,0.6403326988220215,0.01388454157859087,0.011278778314590454,0.0023778609465807676,0.002193067455664277,0.016883082687854767,0.04587411880493164,0.9999955892562866,0.006011029705405235,0.0,0.05719584599137306,0.0008485813159495592,0.0010311660589650273,0.002763258060440421,0.02342057041823864,0.6503223180770874,0.014435827732086182,0.012225865386426449,0.0020406621042639017,0.001875743386335671,0.017292149364948273,0.03965555876493454,0.9999955892562866,0.006201966665685177,0.0,0.05860867351293564,0.0009849595371633768,0.0001649184268899262,0.00018479465506970882
41,0.0011232633842155337,0.0029774177819490433,0.021549170836806297,0.6371568441390991,0.013759748078882694,0.011166526935994625,0.0024854568764567375,0.002264781156554818,0.017018713057041168,0.04570651426911354,0.9899227023124695,0.006133923307061195,0.0,0.05760553851723671,0.0008812674786895514,0.0012661489890888333,0.0031824114266783,0.02571338415145874,0.6426332592964172,0.013390332460403442,0.01348976418375969,0.0023108734749257565,0.0020031987223774195,0.019251948222517967,0.041934508830308914,0.9899227023124695,0.0065780640579760075,0.0,0.060117997229099274,0.0011404338292777538,0.00030767469434067607,0.00022067566169425845
42,0.0011148942867293954,0.00299872737377882,0.02222566306591034,0.6375098824501038,0.014459576457738876,0.011472450569272041,0.0023991998750716448,0.002211021026596427,0.017154963687062263,0.047868747264146805,0.9893431663513184,0.0061568813398480415,0.0,0.057506266981363297,0.0008841237868182361,0.001138754771091044,0.003048208774998784,0.025628160685300827,0.6426659822463989,0.014950660057365894,0.013383457437157631,0.0019773035310208797,0.0018374004866927862,0.01841246895492077,0.04599039629101753,0.9893431663513184,0.006444748491048813,0.0,0.05910419300198555,0.0010744077153503895,0.00013990288425702602,0.00018817841191776097
43,0.0010753190144896507,0.00290608499199152,0.02085777558386326,0.6373813152313232,0.012920317240059376,0.010632053948938847,0.0023233338724821806,0.002145856386050582,0.016139868646860123,0.04686131700873375,0.9779186844825745,0.0060640620067715645,0.0,0.05723026394844055,0.0008611515513621271,0.0012918065767735243,0.003355242544785142,0.02324885129928589,0.6618075370788574,0.015179866924881935,0.01227033045142889,0.002128745662048459,0.0019427126972004771,0.017745714634656906,0.05180663987994194,0.9779186844825745,0.006851796992123127,0.0,0.06128973886370659,0.0012178962351754308,0.0001860332122305408,0.00017747441597748548
44,0.0010607335716485977,0.0028549479320645332,0.02087514102458954,0.6372837424278259,0.01330656185746193,0.010725375264883041,0.0023453254252672195,0.00217196112498641,0.016258295625448227,0.04603475332260132,0.9931687116622925,0.006012686528265476,0.0,0.057107407599687576,0.0008422610117122531,0.0012944297632202506,0.0033418620005249977,0.027295172214508057,0.6535380482673645,0.014784502796828747,0.01429479755461216,0.0021463031880557537,0.001953530590981245,0.01977638714015484,0.05018880218267441,0.9931687116622925,0.0067945742048323154,0.0,0.060920875519514084,0.0011889818124473095,0.00019277218962088227,0.0001733633253024891
45,0.001054828753694892,0.0028709182515740395,0.02177518978714943,0.6384369730949402,0.01390662882477045,0.011195539496839046,0.0023099256213754416,0.0021365773864090443,0.016655288636684418,0.04652160033583641,0.9831058382987976,0.006034327205270529,0.0,0.05707570165395737,0.0008398721693083644,0.0014128938782960176,0.003626797813922167,0.02742348425090313,0.6779016256332397,0.017762772738933563,0.014418189413845539,0.002583535388112068,0.002183052944019437,0.020912427455186844,0.057561036199331284,0.9831058382987976,0.00720737362280488,0.0,0.06316571682691574,0.001327166217379272,0.00040048162918537855,0.00017334769654553384
46,0.0010397278238087893,0.002852056408300996,0.021286891773343086,0.6378955245018005,0.013150302693247795,0.010813310742378235,0.0022766280453652143,0.002106329193338752,0.016195476055145264,0.048274535685777664,0.9785566926002502,0.006012859288603067,0.0,0.05692600458860397,0.0008289125980809331,0.0009027423802763224,0.0026790015399456024,0.028748471289873123,0.6192951202392578,0.020775068551301956,0.014825604856014252,0.0020369458943605423,0.001883774995803833,0.019773954525589943,0.046401772648096085,0.9785566926002502,0.005953394342213869,0.0,0.05580431595444679,0.0008744546794332564,0.00015317078214138746,0.00017029891023412347
