epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,density_mae,density_mse,loss,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_density_mae,val_density_mse,val_loss,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation
1,0.05174054950475693,0.11791607737541199,0.061540670692920685,0.5621173977851868,0.11825518310070038,0.051649779081344604,0.05664060637354851,0.5110028982162476,0.9998278617858887,0.1201932430267334,0.0,0.19675126671791077,0.04340243339538574,0.09056262671947479,0.05624159425497055,0.6523157358169556,0.09099245816469193,0.04327872768044472,0.04982200637459755,0.3181138038635254,0.9986532926559448,0.09335505962371826,0.0,0.19135640561580658
2,0.0347500741481781,0.07927587628364563,0.05620402842760086,0.5831787586212158,0.07976172864437103,0.03472734987735748,0.04547703638672829,0.37313130497932434,0.9984118342399597,0.08185923099517822,0.0,0.1722794622182846,0.021554453298449516,0.05648193135857582,0.08239991962909698,0.5216481685638428,0.057113174349069595,0.021622544154524803,0.05197719484567642,0.37682443857192993,0.9543812274932861,0.058794230222702026,0.0,0.13921542465686798
3,0.02536335028707981,0.058443691581487656,0.052625689655542374,0.5837404131889343,0.05903405696153641,0.02542499452829361,0.038994524627923965,0.34143751859664917,0.9999961853027344,0.061136696487665176,0.0,0.1527361273765564,0.012962744571268559,0.03431558981537819,0.06947483122348785,0.5776370167732239,0.034971415996551514,0.013079478405416012,0.04121878743171692,0.34578654170036316,0.9997624158859253,0.037016380578279495,0.0,0.11552422493696213
4,0.0038742765318602324,0.008768223226070404,0.3499270975589752,0.1064019575715065,0.0114593505859375,0.005669036880135536,0.176900714635849,0.06924453377723694,0.999999463558197,0.009268767200410366,0.0,0.06422791630029678,0.0,2.366679936606628e-26,0.4234728515148163,0.0,0.0030145207419991493,0.002094656229019165,0.21173642575740814,0.0,2.314622735406535e-19,2.3549154320599375e-26,0.0,0.0
5,0.0,2.919474170199416e-29,0.41786277294158936,0.0,0.003115619532763958,0.002160398755222559,0.20893138647079468,0.0,1.461953077343504e-21,2.9045087917518657e-29,0.0,0.0,0.0,2.366679936606628e-26,0.4234728515148163,0.0,0.0030145207419991493,0.002094656229019165,0.21173642575740814,0.0,2.314622735406535e-19,2.3549154320599375e-26,0.0,0.0
6,0.0,2.9194762766852926e-29,0.41786259412765503,0.0,0.0031156186014413834,0.002160398755222559,0.20893129706382751,0.0,1.461953077343504e-21,2.9045087917518657e-29,0.0,0.0,0.0,2.366679936606628e-26,0.4234728515148163,0.0,0.0030145207419991493,0.002094656229019165,0.21173642575740814,0.0,2.314622735406535e-19,2.3549154320599375e-26,0.0,0.0
7,0.0,2.9194762766852926e-29,0.4178623855113983,0.0,0.0031156190671026707,0.0021603982895612717,0.20893119275569916,0.0,1.461953077343504e-21,2.9045087917518657e-29,0.0,0.0,0.0,2.366679936606628e-26,0.4234728515148163,0.0,0.0030145207419991493,0.002094656229019165,0.21173642575740814,0.0,2.314622735406535e-19,2.3549154320599375e-26,0.0,0.0
8,0.0,2.919477480391508e-29,0.41786259412765503,0.0,0.0031156206969171762,0.0021603982895612717,0.20893129706382751,0.0,1.461953077343504e-21,2.9045087917518657e-29,0.0,0.0,0.0,2.366679936606628e-26,0.4234728515148163,0.0,0.0030145207419991493,0.002094656229019165,0.21173642575740814,0.0,2.314622735406535e-19,2.3549154320599375e-26,0.0,0.0
9,0.0,2.9194747720525235e-29,0.41786274313926697,0.0,0.0031156199984252453,0.0021603978238999844,0.20893137156963348,0.0,1.461953077343504e-21,2.9045087917518657e-29,0.0,0.0,0.0,2.366679936606628e-26,0.4234728515148163,0.0,0.0030145207419991493,0.002094656229019165,0.21173642575740814,0.0,2.314622735406535e-19,2.3549154320599375e-26,0.0,0.0
10,0.0,2.919477179464954e-29,0.4178626239299774,0.0,0.0031156206969171762,0.0021603989880532026,0.2089313119649887,0.0,1.461953077343504e-21,2.9045087917518657e-29,0.0,0.0,0.0,2.366679936606628e-26,0.4234728515148163,0.0,0.0030145207419991493,0.002094656229019165,0.21173642575740814,0.0,2.314622735406535e-19,2.3549154320599375e-26,0.0,0.0
11,0.0,2.919475975758739e-29,0.41786274313926697,0.0,0.0031156190671026707,0.00216039945371449,0.20893137156963348,0.0,1.461953077343504e-21,2.9045087917518657e-29,0.0,0.0,0.0,2.366679936606628e-26,0.4234728515148163,0.0,0.0030145207419991493,0.002094656229019165,0.21173642575740814,0.0,2.314622735406535e-19,2.3549154320599375e-26,0.0,0.0
