experiment,sample_id,sample_path,prediction_path,mse,mae,correlation,iou,dice,true_occupied_cells,predicted_occupied_cells,volume_ratio,true_mass_proxy,predicted_mass_proxy,mass_ratio,true_body_mean_density,predicted_mean_density_in_true_body,peak_predicted_density,body_mse,background_mse,true_top_depth_m,true_bottom_depth_m,true_thickness_m,true_width_x_m,true_width_y_m,true_center_x_m,true_center_y_m,gravity_mse,gravity_rmse,gravity_mae,gravity_relative_l2,gravity_correlation,gravity_max_abs_residual,gravity_mean_residual,gravity_residual_std,manifest_top_depth_m,manifest_thickness_m,predicted_top_depth_m,top_depth_error_m,absolute_top_depth_error_m,predicted_bottom_depth_m,bottom_depth_error_m,absolute_bottom_depth_error_m,predicted_thickness_m,thickness_error_m,absolute_thickness_error_m,predicted_width_x_m,width_x_error_m,absolute_width_x_error_m,predicted_width_y_m,width_y_error_m,absolute_width_y_error_m,predicted_center_x_m,predicted_center_y_m,lateral_center_error_m
E10A,sample_001622,samples/sample_001622.npz,sample_001622_prediction.npz,0.0037014055997133255,0.008813059888780117,0.7473397020612147,0.4078164825828377,0.5793602896801449,960,2354,2.4520833333333334,321.500244140625,1187.7453772872686,3.69438406014941,0.3348960876464844,0.619330391039451,0.8000543117523193,0.08832388653433537,0.0028668642421157938,30.0,110.0,80.0,80.0,150.0,170.0,295.0,0.01165059419022531,0.10793791822258436,0.04606787292184521,2.4855498315144433,0.9830567044558758,0.5970708468735776,0.04606787292184521,0.09761324333655773,30.0,80.0,20.0,-10.0,10.0,140.0,30.0,30.0,120.0,40.0,40.0,170.0,90.0,90.0,190.0,40.0,40.0,175.0,295.0,5.0
E10A,sample_001585,samples/sample_001585.npz,sample_001585_prediction.npz,0.0018622605130076408,0.004332135897129774,0.3854721472567207,0.10037174721189591,0.18243243243243243,108,1076,9.962962962962964,87.97479701042175,452.99897679686546,5.149190361225862,0.8145814538002014,0.5329050973609641,0.643768310546875,0.08176964175489401,0.0017743750198062234,30.0,60.0,30.0,60.0,60.0,420.0,460.0,0.0032033344369075635,0.056598007358100194,0.02010737339325487,3.0230742689936556,0.9457857021590217,0.37756852989602896,0.02010737339325487,0.052905840623997176,30.0,30.0,20.0,-10.0,10.0,110.0,50.0,50.0,90.0,60.0,60.0,140.0,80.0,80.0,150.0,90.0,90.0,410.0,455.0,11.180339887498949
E10A,sample_000222,samples/sample_000222.npz,sample_000222_prediction.npz,0.008591020479798317,0.013086289167404175,0.6353283493157983,0.2929427430093209,0.45314109165808447,880,3004,3.4136363636363636,741.6331243515015,1976.3837388455868,2.66490758563916,0.8427649140357971,0.814328273859891,0.8538808226585388,0.0019137195085506113,0.008651334762358293,60.0,110.0,50.0,160.0,110.0,470.0,245.0,0.0133692884034162,0.11562563904003385,0.05911766605207266,1.4424120672379124,0.9944490070489012,0.5501737769983313,0.05911766605207266,0.09936996509998289,60.0,50.0,20.0,-40.0,40.0,160.0,50.0,50.0,140.0,90.0,90.0,200.0,40.0,40.0,190.0,80.0,80.0,480.0,235.0,14.142135623730951
E10A,sample_001459,samples/sample_001459.npz,sample_001459_prediction.npz,0.0023154111113399267,0.005495583172887564,0.33337518321594295,0.0628053035589672,0.11818778726198292,90,1433,15.922222222222222,68.3198869228363,572.7202071398497,8.382920887833242,0.7591098546981812,0.5600129769908058,0.6338820457458496,0.040221749603187244,0.002280674944639142,50.0,70.0,20.0,50.0,90.0,295.0,495.0,0.004648026947404522,0.06817643982641307,0.0266509027961153,6.244136180514494,0.9798018893032242,0.45413632493294886,0.0266509027961153,0.06275154442367563,50.0,20.0,20.0,-30.0,30.0,140.0,70.0,70.0,120.0,100.0,100.0,140.0,90.0,90.0,160.0,70.0,70.0,280.0,480.0,21.213203435596427
E10A,sample_001967,samples/sample_001967.npz,sample_001967_prediction.npz,0.00670313835144043,0.01573638804256916,0.1345068064032908,0.018292682926829267,0.03592814371257485,72,3936,54.666666666666664,34.3732488155365,1572.3172158896923,45.742467473107006,0.47740623354911804,0.4187995679676533,0.670272707939148,0.009012609212642464,0.00670144571111701,20.0,40.0,20.0,90.0,40.0,195.0,120.0,0.03356600007021549,0.18321026191296025,0.08484025411114195,18.864770840461656,0.4930435998985249,0.7620626083473887,0.08484025411114195,0.16238266949576965,20.0,20.0,20.0,0.0,0.0,120.0,80.0,80.0,100.0,80.0,80.0,300.0,210.0,210.0,270.0,230.0,230.0,250.0,215.0,109.77249200050075
E10A,sample_001694,samples/sample_001694.npz,sample_001694_prediction.npz,0.0032298637088388205,0.0057854969054460526,0.6061760257804564,0.23972602739726026,0.3867403314917127,315,1314,4.171428571428572,200.4263225197792,769.1448061913252,3.8375438740858083,0.6362740397453308,0.7622820604415167,0.8445415496826172,0.017929360926993928,0.0031826099720017793,50.0,100.0,50.0,90.0,70.0,305.0,215.0,0.004930181038130551,0.07021524790336178,0.029651145016782555,2.65769762445062,0.9973148873818269,0.45370818465092055,0.029651145016782555,0.06364739301278789,50.0,50.0,20.0,-30.0,30.0,150.0,50.0,50.0,130.0,80.0,80.0,150.0,60.0,60.0,120.0,50.0,50.0,305.0,220.0,5.0
E10A,sample_001125,samples/sample_001125.npz,sample_001125_prediction.npz,0.0021121411118656397,0.0055736456997692585,0.3469005359890377,0.060075093867334166,0.11334120425029516,96,1598,16.645833333333332,81.36629676818848,568.927043274045,6.992170786571629,0.8475655913352966,0.5332376584410667,0.6199803948402405,0.09974890213814235,0.002016699430408671,60.0,80.0,20.0,80.0,60.0,450.0,180.0,0.003845196286085573,0.062009646717954885,0.025330279793960027,5.456276561366095,0.9784627680561644,0.4071528452145379,0.025330279793960027,0.05660011671052696,60.0,20.0,20.0,-40.0,40.0,140.0,60.0,60.0,120.0,100.0,100.0,140.0,60.0,60.0,160.0,100.0,100.0,450.0,190.0,10.0
E10A,sample_001461,samples/sample_001461.npz,sample_001461_prediction.npz,0.001792524359188974,0.003636885667219758,0.737291711251242,0.365296803652968,0.5351170568561873,320,876,2.7375,154.81274604797363,512.3331862837076,3.3093734163525848,0.4837898313999176,0.7556806040927768,0.8427323698997498,0.07939634816793131,0.0015390825842262318,40.0,120.0,80.0,50.0,80.0,365.0,240.0,0.002090958784110422,0.04572700278949433,0.018670289086209525,2.2530569605063544,0.998378832507308,0.3293159337821892,0.018670289086209525,0.041741814641289704,40.0,80.0,20.0,-20.0,20.0,150.0,30.0,30.0,130.0,50.0,50.0,110.0,60.0,60.0,110.0,30.0,30.0,365.0,245.0,5.0
E10B,sample_000796,samples/sample_000796.npz,sample_000796_prediction.npz,0.006596215534955263,0.015157468616962433,0.4003614045009254,0.17120622568093385,0.292358803986711,720,4096,5.688888888888889,233.237042427063,1708.4583022296429,7.324986993710081,0.32394033670425415,0.42175353544039856,0.6094350218772888,0.017116036699471912,0.006518597694502206,40.0,70.0,30.0,150.0,160.0,175.0,170.0,0.021772801101281918,0.14755609476155812,0.0720281448291661,4.497529712211823,0.9787067873673264,0.7166474977525299,0.0720281448291661,0.12878178230538118,40.0,30.0,0.0,-40.0,40.0,160.0,90.0,90.0,160.0,130.0,130.0,300.0,150.0,150.0,560.0,400.0,400.0,150.0,360.0,191.637678967368
E10B,sample_001763,samples/sample_001763.npz,sample_001763_prediction.npz,0.01015709713101387,0.017133506014943123,0.3621325188737361,0.08687558175612783,0.15986297459320584,280,3223,11.510714285714286,142.34578132629395,1826.51035040617,12.83150321272485,0.5083777904510498,0.7358729213476181,0.7992396354675293,0.05493621275173207,0.010029188549230777,40.0,110.0,70.0,80.0,50.0,510.0,495.0,0.0398269069991572,0.1995667983386946,0.08568766888887987,10.181689715251636,0.8967162238709259,1.086230913905455,0.08568766888887987,0.18023465371439223,40.0,70.0,0.0,-40.0,40.0,160.0,50.0,50.0,160.0,90.0,90.0,570.0,490.0,490.0,290.0,240.0,240.0,285.0,495.0,225.0
E10B,sample_000998,samples/sample_000998.npz,sample_000998_prediction.npz,0.0031576722394675016,0.008372279815375805,0.5028672320914164,0.1819632881085395,0.30790006752194465,462,2500,5.411255411255412,163.88124418258667,973.3953954428434,5.9396387933102615,0.3547213077545166,0.4759088011531087,0.5696098208427429,0.025718393231658362,0.003051142804787563,80.0,110.0,30.0,110.0,140.0,235.0,380.0,0.00904364534141067,0.09509808274308515,0.041720996839610745,5.842976179440599,0.9921664120573005,0.568411745660207,0.041720996839610745,0.08545761384522658,80.0,30.0,0.0,-80.0,80.0,160.0,50.0,50.0,160.0,130.0,130.0,320.0,210.0,210.0,350.0,210.0,210.0,160.0,465.0,113.35784048754634
E10B,sample_001629,samples/sample_001629.npz,sample_001629_prediction.npz,0.005804404616355896,0.012220053933560848,0.4911729592969247,0.16112531969309463,0.2775330396475771,504,3128,6.2063492063492065,287.289128780365,1482.9030259996653,5.161709502531707,0.5700181126594543,0.6056981269447577,0.6616179347038269,0.0027669411758668916,0.005820057507813035,70.0,130.0,60.0,60.0,140.0,440.0,210.0,0.019221551775984336,0.1386418110671681,0.06149135415205326,4.903006600422014,0.9932978328540712,0.7479748070126193,0.06149135415205326,0.1242592658135847,70.0,60.0,0.0,-70.0,70.0,160.0,30.0,30.0,160.0,100.0,100.0,510.0,450.0,450.0,530.0,390.0,390.0,255.0,375.0,247.8911051248108
E10B,sample_001922,samples/sample_001922.npz,sample_001922_prediction.npz,0.011041850782930851,0.017230341210961342,0.5355453062386334,0.20961430967020683,0.3465804066543438,750,3578,4.770666666666667,600.9497344493866,2251.7170699983835,3.7469308012283156,0.8012663125991821,0.7725706539154052,0.8045375347137451,0.0016293060476119383,0.011114214959785498,60.0,110.0,50.0,150.0,100.0,455.0,270.0,0.037767226138899594,0.19433791739879172,0.08607137341267142,2.944675107008957,0.994466950111476,0.9917482024554207,0.08607137341267142,0.17423818415535694,60.0,50.0,0.0,-60.0,60.0,160.0,50.0,50.0,160.0,110.0,110.0,560.0,410.0,410.0,450.0,350.0,350.0,280.0,415.0,227.26636354727023
E10B,sample_001409,samples/sample_001409.npz,sample_001409_prediction.npz,0.008468957617878914,0.012193904258310795,0.3834013071566985,0.10980392156862745,0.1978798586572438,224,2040,9.107142857142858,206.4456329345703,1352.8661599755287,6.553135277045547,0.9216322898864746,0.8049157762101719,0.810380220413208,0.01367932585031346,0.008457057976680154,20.0,90.0,70.0,40.0,80.0,480.0,290.0,0.022215722331648795,0.14904939560980715,0.06073442410344093,3.796694060604431,0.8976170967270443,0.933348106594686,0.06073442410344093,0.13611411411191776,20.0,70.0,0.0,-20.0,20.0,150.0,60.0,60.0,150.0,80.0,80.0,530.0,490.0,490.0,450.0,370.0,370.0,265.0,415.0,248.69660230891776
E10B,sample_000992,samples/sample_000992.npz,sample_000992_prediction.npz,0.005865430925041437,0.009887677617371082,0.639234401306913,0.32226648959716686,0.48744559758955475,728,2259,3.103021978021978,443.7051453590393,1408.4297009855509,3.1742469424055733,0.6094850897789001,0.7385273699003917,0.8041923642158508,0.02246416160983216,0.00574159037062162,20.0,100.0,80.0,70.0,130.0,395.0,215.0,0.012407116534902975,0.11138723685819205,0.049840075891512216,1.5667479685641963,0.9732378590979744,0.5774647633021598,0.049840075891512216,0.0996146744713412,20.0,80.0,0.0,-20.0,20.0,160.0,60.0,60.0,160.0,80.0,80.0,470.0,400.0,400.0,510.0,380.0,380.0,235.0,385.0,233.45235059857504
E10B,sample_002128,samples/sample_002128.npz,sample_002128_prediction.npz,0.0027976904530078173,0.006096526514738798,0.47738235226259634,0.145791915175613,0.25448235974551764,220,1509,6.859090909090909,101.6027420759201,700.8788155168295,6.898227362733137,0.46183064579963684,0.6052115647630258,0.6791238188743591,0.023226994678250814,0.002751868171724011,60.0,100.0,40.0,50.0,110.0,295.0,285.0,0.005872495258375697,0.07663220770913295,0.03136460846589172,6.1472218103663545,0.9971689691623368,0.5373279315845961,0.03136460846589172,0.06991964383602801,60.0,40.0,0.0,-60.0,60.0,160.0,60.0,60.0,160.0,120.0,120.0,360.0,310.0,310.0,430.0,320.0,320.0,180.0,425.0,181.1767093199344
E10B,sample_001888,samples/sample_001888.npz,sample_001888_prediction.npz,0.009771092794835567,0.017607005313038826,0.41622308720625184,0.10257801899592944,0.1860694068422348,378,3685,9.748677248677248,311.36883294582367,1975.9145168215036,6.345896916295733,0.8237270712852478,0.7360371721800042,0.7815278768539429,0.008362909017732817,0.009776527903613753,70.0,140.0,70.0,90.0,60.0,355.0,480.0,0.037873793673672156,0.19461190527219077,0.08663217498929707,6.418112465128929,0.9917120494669492,1.0087922734292967,0.08663217498929707,0.17426606075279252,70.0,70.0,0.0,-70.0,70.0,160.0,20.0,20.0,160.0,90.0,90.0,460.0,370.0,370.0,280.0,220.0,220.0,230.0,500.0,126.58988901172162
E10B,sample_001536,samples/sample_001536.npz,sample_001536_prediction.npz,0.007083856035023928,0.011339742690324783,0.4131653687194558,0.12885411872986655,0.2282918874847126,280,2173,7.760714285714286,223.28286409378052,1294.945495069027,5.799574008174402,0.7974388003349304,0.7205153474850314,0.8025820851325989,0.011169350330497216,0.0070721866779038444,40.0,80.0,40.0,70.0,100.0,455.0,380.0,0.017237433086723757,0.13129140522792707,0.05551169970438511,3.731279481692621,0.9580684603173476,0.7854775093007692,0.05551169970438511,0.11897850344769817,40.0,40.0,0.0,-40.0,40.0,160.0,80.0,80.0,160.0,120.0,120.0,520.0,450.0,450.0,340.0,240.0,240.0,260.0,470.0,214.76731594914529
E10B,sample_000503,samples/sample_000503.npz,sample_000503_prediction.npz,0.005692940670996904,0.011850963346660137,0.24282476596787098,0.03374578177727784,0.06528835690968444,90,2667,29.633333333333333,83.0135428905487,1194.3274955451488,14.387140386476938,0.9223726987838745,0.6241331881946988,0.6980767250061035,0.09051998487486569,0.005615207665833688,70.0,90.0,20.0,90.0,50.0,415.0,505.0,0.017219507006312994,0.13122311917613066,0.05658070579197892,12.824117941840354,0.9576787227236765,0.7708548398692268,0.05658070579197892,0.11839818722596435,70.0,20.0,0.0,-70.0,70.0,160.0,70.0,70.0,160.0,140.0,140.0,500.0,410.0,410.0,270.0,220.0,220.0,250.0,505.0,165.0
E10B,sample_001208,samples/sample_001208.npz,sample_001208_prediction.npz,0.005029546562582254,0.007876868359744549,0.37459085992811514,0.12292817679558012,0.21894218942189422,180,1446,8.033333333333333,107.92141556739807,872.6791913509369,8.086246707966312,0.5995634198188782,0.673272699283229,0.8072943091392517,0.023326397053016364,0.004995982283791415,20.0,70.0,50.0,40.0,90.0,250.0,475.0,0.010268929456342127,0.10133572645588587,0.04013603766532883,4.357560400723725,0.9007415048077326,0.6763584211425056,0.04013603766532883,0.09304852463564069,20.0,50.0,0.0,-20.0,20.0,160.0,90.0,90.0,160.0,110.0,110.0,320.0,280.0,280.0,280.0,190.0,190.0,160.0,500.0,93.40770846134703
E10B,sample_000155,samples/sample_000155.npz,sample_000155_prediction.npz,0.0025852539110928774,0.0068150777369737625,0.45568810287400885,0.12257405515832483,0.2183803457688808,240,1958,8.158333333333333,82.30671644210815,751.075678050518,9.125326711080742,0.3429446518421173,0.5215862156202395,0.5823118686676025,0.036046631502107726,0.0025033613056996175,70.0,110.0,40.0,60.0,100.0,340.0,440.0,0.006537436026862606,0.08085441253798463,0.034463348471244874,8.904993898062536,0.9961143972007974,0.5216125929588782,0.034463348471244874,0.0731417366420305,70.0,40.0,0.0,-70.0,70.0,160.0,50.0,50.0,160.0,120.0,120.0,420.0,360.0,360.0,290.0,190.0,190.0,210.0,495.0,141.15594213493105
E10B,sample_000172,samples/sample_000172.npz,sample_000172_prediction.npz,0.0030844013672322035,0.007367437239736319,0.33312037509281267,0.0729113924050633,0.13591316658801322,144,1975,13.715277777777779,66.12655019760132,790.2004901170731,11.949821784983074,0.45921215415000916,0.5155066524942716,0.609929621219635,0.004435539404727333,0.0030824191337767777,60.0,80.0,20.0,90.0,80.0,445.0,390.0,0.007649324063187667,0.08746041426375516,0.037272477426092805,9.688014107698262,0.9879038449837051,0.5423929963096936,0.037272477426092805,0.07912070834938896,60.0,20.0,0.0,-60.0,60.0,160.0,80.0,80.0,160.0,140.0,140.0,510.0,420.0,420.0,330.0,250.0,250.0,255.0,475.0,208.1465829649865
E10B,sample_000676,samples/sample_000676.npz,sample_000676_prediction.npz,0.002750207670032978,0.007291341666132212,0.3710990265239838,0.08888888888888889,0.16326530612244897,196,2205,11.25,93.86811804771423,803.692720413208,8.561934947973302,0.47891896963119507,0.47256826138009833,0.5367904901504517,0.0013042244777193913,0.0027530965066124204,80.0,150.0,70.0,70.0,40.0,265.0,450.0,0.007175566166548074,0.08470871364002687,0.03662959765416075,10.01344835462743,0.9764884861589308,0.5217455260779655,0.03662959765416075,0.07637957018890836,80.0,70.0,0.0,-80.0,80.0,160.0,10.0,10.0,160.0,90.0,90.0,350.0,280.0,280.0,290.0,250.0,250.0,175.0,495.0,100.62305898749054
E10B,sample_000167,samples/sample_000167.npz,sample_000167_prediction.npz,0.004323725122958422,0.010945339687168598,0.42535747230343657,0.12094488188976378,0.21579095251475133,385,3174,8.244155844155845,162.68452391028404,1233.0334588885307,7.579291682154808,0.42255720496177673,0.49766336772348974,0.5747629404067993,0.009568552171888171,0.004303103585561509,80.0,150.0,70.0,50.0,110.0,445.0,445.0,0.01495638792646577,0.12229631199045117,0.05484554260707163,8.508802523497502,0.9844243812134914,0.6670326562011301,0.05484554260707163,0.10930852840744704,80.0,70.0,0.0,-80.0,80.0,160.0,10.0,10.0,160.0,90.0,90.0,510.0,460.0,460.0,320.0,210.0,210.0,255.0,480.0,193.19679086361657
E10B,sample_000352,samples/sample_000352.npz,sample_000352_prediction.npz,0.004982546903192997,0.009109091944992542,0.7052741085151493,0.36649699213327164,0.5364036572976634,792,2161,2.7285353535353534,481.7146625518799,1365.4062196463346,2.834470955094257,0.6082255840301514,0.7713678277502156,0.8072030544281006,0.03281375830263649,0.004756499685391109,40.0,120.0,80.0,90.0,110.0,345.0,285.0,0.013762668204166521,0.1173143989634969,0.0472337833511913,1.9624518639224837,0.9947341063729026,0.7190825920854107,0.0472337833511913,0.10738546416763883,40.0,80.0,0.0,-40.0,40.0,160.0,40.0,40.0,160.0,80.0,80.0,430.0,340.0,340.0,440.0,330.0,330.0,215.0,420.0,187.41664813991312
E10B,sample_001467,samples/sample_001467.npz,sample_001467_prediction.npz,0.0052224029786884785,0.01128698792308569,0.5201736541965761,0.1814332247557003,0.3071408877860491,560,3067,5.476785714285715,347.71613597869873,1416.9112427532673,4.074907938238645,0.6209216713905334,0.588684820117695,0.6650351881980896,0.006259258995860619,0.0052164624609260255,70.0,150.0,80.0,50.0,140.0,355.0,200.0,0.016284526616236722,0.12761084051222576,0.05592502221094417,4.011856726530431,0.9943017880852512,0.700691202558616,0.05592502221094417,0.11470361156886964,70.0,80.0,0.0,-70.0,70.0,160.0,10.0,10.0,160.0,80.0,80.0,430.0,380.0,380.0,530.0,390.0,390.0,215.0,375.0,224.1093483101497
E10B,sample_002010,samples/sample_002010.npz,sample_002010_prediction.npz,0.008403643034398556,0.017326312139630318,0.271669218061585,0.04394454616793094,0.08418942620897019,168,3823,22.75595238095238,156.31246948242188,1757.5031033754349,11.243524647744593,0.9304313659667969,0.6266959939329397,0.6878454089164734,0.09550578265269982,0.008254532595594572,80.0,100.0,20.0,60.0,140.0,170.0,470.0,0.030490339529347883,0.17461483192829835,0.08044283434919865,10.507751309083806,0.9808500960507235,0.8940235134173731,0.08044283434919865,0.1549815793286908,80.0,20.0,0.0,-80.0,80.0,160.0,60.0,60.0,160.0,140.0,140.0,410.0,350.0,350.0,300.0,160.0,160.0,205.0,490.0,40.311288741492746
E10B,sample_002098,samples/sample_002098.npz,sample_002098_prediction.npz,0.004467283841222525,0.008528869599103928,0.661339603958461,0.35442477876106193,0.523358379614505,810,2251,2.7790123456790123,470.3172558546066,1270.0390302240849,2.700387907129445,0.580638587474823,0.6521911122916657,0.7794076204299927,0.02101699734839047,0.004329785755991798,40.0,100.0,60.0,150.0,90.0,325.0,305.0,0.008902108142850666,0.09435098379376161,0.0414737510578812,1.5326650492677945,0.9924253459681157,0.5597360689385701,0.0414737510578812,0.08474689443300895,40.0,60.0,0.0,-40.0,40.0,160.0,60.0,60.0,160.0,100.0,100.0,430.0,280.0,280.0,410.0,320.0,320.0,215.0,435.0,170.29386365926402
E10B,sample_001451,samples/sample_001451.npz,sample_001451_prediction.npz,0.0021789714228361845,0.004888234194368124,0.5872311722315354,0.31235059760956174,0.47601700060716456,392,1255,3.201530612244898,94.30146908760071,574.7306182384491,6.094609382008216,0.2405649721622467,0.5039873846179369,0.6859822273254395,0.07983767137475613,0.0018680574741742023,20.0,90.0,70.0,80.0,70.0,390.0,335.0,0.003593775682550903,0.05994810824830841,0.024945235501756757,3.473121580361117,0.9644004143986421,0.4055877721277309,0.024945235501756757,0.05451156673874635,20.0,70.0,0.0,-20.0,20.0,160.0,70.0,70.0,160.0,90.0,90.0,460.0,380.0,380.0,370.0,300.0,300.0,230.0,455.0,200.0
E10B,sample_000316,samples/sample_000316.npz,sample_000316_prediction.npz,0.006954979617148638,0.014360107481479645,0.14111806118670112,0.025109855618330193,0.04898958971218616,80,3186,39.825,23.076975345611572,1434.6986465603113,62.17013387038785,0.28846219182014465,0.4245514631271362,0.6889867186546326,0.024900028825885268,0.006940363994150751,20.0,60.0,40.0,50.0,40.0,475.0,350.0,0.024946211798682696,0.15794369819237075,0.07280080027230071,27.095022606720036,0.6968567830363654,0.8411872574702315,0.07280080027230071,0.14016510007271882,20.0,40.0,0.0,-20.0,20.0,160.0,100.0,100.0,160.0,120.0,120.0,520.0,470.0,470.0,400.0,360.0,360.0,260.0,440.0,233.0772404161333
E10B,sample_001723,samples/sample_001723.npz,sample_001723_prediction.npz,0.0035152158234268427,0.006889927666634321,0.5222204491613908,0.21201413427561838,0.3498542274052478,360,1698,4.716666666666667,184.5861268043518,858.3249337673187,4.649996988544443,0.5127392411231995,0.6014470171597269,0.7213337421417236,0.012758341237726439,0.0034812423006490567,30.0,90.0,60.0,50.0,120.0,255.0,300.0,0.006199693619200572,0.07873813319606054,0.03471661484435577,2.6599122877597727,0.9811289753537628,0.4877189410140468,0.03471661484435577,0.0706714247270368,30.0,60.0,0.0,-30.0,30.0,160.0,70.0,70.0,160.0,100.0,100.0,330.0,280.0,280.0,430.0,310.0,310.0,165.0,425.0,154.02921800749363
E10B,sample_001111,samples/sample_001111.npz,sample_001111_prediction.npz,0.005171116441488266,0.008259511552751064,0.5491281084368936,0.21508379888268156,0.35402298850574715,385,1790,4.64935064935065,306.5526646375656,1090.0256157368422,3.5557531917902896,0.7962406873703003,0.7593936732063046,0.8031681776046753,0.0035702327375198503,0.005177410824825428,40.0,90.0,50.0,70.0,110.0,375.0,255.0,0.01008843292779157,0.10044119138974593,0.041159247741871886,2.2305409204262996,0.9929024664334567,0.626620791810289,0.041159247741871886,0.0916206813613323,40.0,50.0,0.0,-40.0,40.0,160.0,70.0,70.0,160.0,110.0,110.0,440.0,370.0,370.0,460.0,350.0,350.0,220.0,410.0,219.20310216782974
E10B,sample_000562,samples/sample_000562.npz,sample_000562_prediction.npz,0.007541250437498093,0.01453073788434267,0.2589115807667656,0.0493046776232617,0.09397590361445783,156,3164,20.28205128205128,97.30296850204468,1511.124102756381,15.530092514337083,0.6237369775772095,0.5910443493571037,0.7276137471199036,0.008254095041834665,0.00754011753212922,50.0,80.0,30.0,40.0,130.0,490.0,495.0,0.02606054368784572,0.1614327838075207,0.0710923684830651,11.509457996411124,0.9082237240754006,0.8965131122993307,0.0710923684830651,0.14493591284189644,50.0,30.0,0.0,-50.0,50.0,160.0,80.0,80.0,160.0,130.0,130.0,550.0,510.0,510.0,290.0,160.0,160.0,275.0,495.0,215.0
E10B,sample_002168,samples/sample_002168.npz,sample_002168_prediction.npz,0.002926156623288989,0.0057695172727108,0.2841070087168098,0.07096774193548387,0.13253012048192772,88,1240,14.090909090909092,75.48128128051758,584.9232319742441,7.749248847544647,0.8577418327331543,0.5297607532279058,0.7021400928497314,0.10963596321168904,0.0028305462549579317,30.0,50.0,20.0,110.0,40.0,415.0,420.0,0.004090471753779062,0.06395679599369454,0.02639272159526908,3.879211466013257,0.9523908596050932,0.4218885678463419,0.02639272159526908,0.05825715407204233,30.0,20.0,0.0,-30.0,30.0,160.0,110.0,110.0,160.0,140.0,140.0,490.0,380.0,380.0,290.0,250.0,250.0,245.0,495.0,185.80904176062046
E10B,sample_001196,samples/sample_001196.npz,sample_001196_prediction.npz,0.009995060972869396,0.01760096289217472,0.18609492950170586,0.026825633383010434,0.05224963715529753,90,3355,37.27777777777778,88.26255083084106,1755.4510924518108,19.888968491475026,0.9806950092315674,0.6303810563352373,0.7882013916969299,0.12772444514245967,0.009887178398515144,50.0,80.0,30.0,60.0,50.0,110.0,525.0,0.03634962098142105,0.19065576566529807,0.08301534989074988,14.053489094777555,0.7855117686406351,1.0578015337021385,0.08301534989074988,0.17163354177997206,50.0,30.0,0.0,-50.0,50.0,160.0,80.0,80.0,160.0,130.0,130.0,250.0,190.0,190.0,270.0,220.0,220.0,125.0,505.0,25.0
E10B,sample_001899,samples/sample_001899.npz,sample_001899_prediction.npz,0.004131199326366186,0.010932132601737976,0.4608975201636583,0.144375,0.2523211359912616,462,3200,6.926406926406926,150.69104826450348,1222.2782135605812,8.111153433713945,0.3261711001396179,0.48497296102119214,0.5772915482521057,0.0298368085880689,0.004009820113993258,80.0,110.0,30.0,110.0,140.0,165.0,350.0,0.013986181633226192,0.11826318798859682,0.05432537700690154,7.910120506736011,0.9871844174840902,0.6383712630287022,0.05432537700690154,0.10504729909085814,80.0,30.0,0.0,-80.0,80.0,160.0,50.0,50.0,160.0,130.0,130.0,270.0,160.0,160.0,380.0,240.0,240.0,135.0,450.0,104.4030650891055
E10B,sample_000775,samples/sample_000775.npz,sample_000775_prediction.npz,0.0030408110469579697,0.007868685759603977,0.6335491399920855,0.27465723131357805,0.4309507286606523,640,2242,3.503125,211.01202011108398,969.181153357029,4.593013956488444,0.3297062814235687,0.537353837210685,0.6601039171218872,0.05703781175348486,0.0026869645258740947,60.0,140.0,80.0,160.0,50.0,440.0,325.0,0.008627254141969218,0.09288301320461788,0.039420365257492956,4.454999992227139,0.9909999040855811,0.5674981598508491,0.039420365257492956,0.08410284742465655,60.0,80.0,0.0,-60.0,60.0,160.0,20.0,20.0,160.0,80.0,80.0,530.0,370.0,370.0,380.0,330.0,330.0,265.0,450.0,215.05813167606567
E10B,sample_001971,samples/sample_001971.npz,sample_001971_prediction.npz,0.0062538995407521725,0.012051045894622803,0.2854642698440464,0.06392329204954054,0.12016522718738265,160,2503,15.64375,147.76297569274902,1222.6703504174948,8.274537952997472,0.9235185980796814,0.5805227002128959,0.7232785224914551,0.11981509671914162,0.006068765747502655,50.0,70.0,20.0,160.0,50.0,240.0,195.0,0.014712128705955466,0.12129356415719453,0.05484841484749455,5.5896037137515,0.9624645705329753,0.6967898680360375,0.05484841484749455,0.10818401034659697,50.0,20.0,0.0,-50.0,50.0,160.0,90.0,90.0,160.0,140.0,140.0,350.0,190.0,190.0,480.0,430.0,430.0,175.0,400.0,215.05813167606567
E10B,sample_002064,samples/sample_002064.npz,sample_002064_prediction.npz,0.007480306085199118,0.01674489863216877,0.5112997765512535,0.16987392169873922,0.290414066931367,768,4521,5.88671875,498.9137878417969,2052.177255511284,4.113290322940562,0.6496273279190063,0.5891929981686795,0.6459909081459045,0.004593731146090092,0.007503034658790117,80.0,120.0,40.0,160.0,120.0,170.0,440.0,0.02848605236933307,0.16877811578914212,0.07866617292191036,3.6236211963766327,0.9953486158081045,0.7885361250575549,0.07866617292191036,0.1493240958691971,80.0,40.0,0.0,-80.0,80.0,160.0,40.0,40.0,160.0,120.0,120.0,290.0,130.0,130.0,320.0,200.0,200.0,145.0,480.0,47.16990566028302
