epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,gravity_loss,high_sensitivity_mse,iou_loss,loss,low_sensitivity_mse,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,sensitivity_loss,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_gravity_loss,val_high_sensitivity_mse,val_iou_loss,val_loss,val_low_sensitivity_mse,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation,val_sensitivity_loss
11,0.014419041574001312,0.026385445147752762,0.040041033178567886,0.6236622333526611,6.0724263191223145,0.0,0.9842751026153564,1.0115050077438354,0.014529941603541374,0.06464764475822449,0.8421604037284851,0.029358291998505592,0.0,0.1244930848479271,0.027230048552155495,0.011870061047375202,0.022216005250811577,0.041113805025815964,0.6028399467468262,4.658440113067627,0.0,0.9833332896232605,1.0098254680633545,0.012021968141198158,0.05596455931663513,0.8421604037284851,0.02529926970601082,0.0,0.11492498964071274,0.026491934433579445
12,0.014470511116087437,0.026571115478873253,0.039588358253240585,0.6212180256843567,6.177472114562988,0.0,0.9843194484710693,1.011349081993103,0.014581511728465557,0.06599076837301254,0.8325520753860474,0.029530860483646393,0.0,0.1246107965707779,0.02702941931784153,0.012772925198078156,0.02450196072459221,0.03733985498547554,0.6005561351776123,4.958942413330078,0.0,0.983273446559906,1.0083297491073608,0.012910035438835621,0.06132802367210388,0.8325520753860474,0.027560953050851822,0.0,0.11803513765335083,0.025056395679712296
13,0.013454953208565712,0.024419115856289864,0.03918037191033363,0.6249743700027466,5.411150932312012,0.0,0.9841549396514893,1.0104731321334839,0.013568820431828499,0.059552282094955444,0.820524275302887,0.027408260852098465,0.0,0.12109213322401047,0.026317669078707695,0.012741688638925552,0.024161485955119133,0.03767126053571701,0.6095621585845947,5.248120307922363,0.0,0.9833491444587708,1.0085558891296387,0.012890275567770004,0.06081868335604668,0.820524275302887,0.027270114049315453,0.0,0.11825469136238098,0.02520647831261158
14,0.014793043956160545,0.027159471064805984,0.039168644696474075,0.6203934550285339,6.340576171875,0.0,0.9843264222145081,1.0113061666488647,0.014899942092597485,0.06582240015268326,0.8198307156562805,0.03011217527091503,0.0,0.125742107629776,0.026980841532349586,0.014796287752687931,0.026367882266640663,0.03686990216374397,0.6502491235733032,6.233983039855957,0.0,0.9833016395568848,1.0091347694396973,0.014955632388591766,0.06151163578033447,0.8198307156562805,0.029680849984288216,0.0,0.1271297037601471,0.025833096355199814
15,0.01328912004828453,0.02417220175266266,0.040075600147247314,0.6263973712921143,5.397531509399414,0.0,0.9841489791870117,1.0108325481414795,0.013411801308393478,0.05878434702754021,0.8126050233840942,0.027169672772288322,0.0,0.12049203366041183,0.026682371273636818,0.012348022311925888,0.022321995347738266,0.03599587827920914,0.6518254280090332,4.724666595458984,0.0,0.9828697443008423,1.007041573524475,0.012499134987592697,0.05378672108054161,0.8126050233840942,0.02566482312977314,0.0,0.11806893348693848,0.02417195402085781
16,0.013782604597508907,0.02520686574280262,0.038538310676813126,0.6219873428344727,5.563725471496582,0.0,0.9841240048408508,1.0102853775024414,0.013897550292313099,0.06126927584409714,0.7945864796638489,0.028177281841635704,0.0,0.12217732518911362,0.02616046741604805,0.011032058857381344,0.020426670089364052,0.03928247466683388,0.6106956601142883,3.782033681869507,0.0,0.9829912781715393,1.0081486701965332,0.011213937774300575,0.0505027249455452,0.7945864796638489,0.023561153560876846,0.0,0.11175411194562912,0.02515726163983345
17,0.011609124951064587,0.021114984527230263,0.037308476865291595,0.6250465512275696,4.2145514488220215,0.0,0.9839008450508118,1.0083589553833008,0.011729724705219269,0.052444249391555786,0.800676703453064,0.02412092126905918,0.0,0.11400207132101059,0.024458805099129677,0.009224876761436462,0.01787876896560192,0.03997702896595001,0.5893463492393494,3.0168662071228027,0.0,0.9828370809555054,1.0074381828308105,0.0093893613666296,0.04858286678791046,0.800676703453064,0.020913412794470787,0.0,0.10328583419322968,0.024600951001048088
18,0.011366368271410465,0.020617084577679634,0.03754602000117302,0.6252073049545288,4.072593688964844,0.0,0.9838636517524719,1.0083197355270386,0.011489062570035458,0.050815384835004807,0.7989676594734192,0.023626292124390602,0.0,0.11304787546396255,0.0244562067091465,0.009415990673005581,0.017886808142066002,0.040119484066963196,0.5971826314926147,2.98183012008667,0.0,0.98279869556427,1.0075664520263672,0.009570304304361343,0.04621175304055214,0.7989676594734192,0.020963022485375404,0.0,0.10441725701093674,0.024767734110355377
19,0.01071159541606903,0.019423430785536766,0.0367843396961689,0.6237162351608276,3.7419791221618652,0.0,0.983799397945404,1.0075476169586182,0.01083480753004551,0.04819650202989578,0.8004398345947266,0.022431157529354095,0.0,0.11034909635782242,0.023747986182570457,0.009287764318287373,0.01715191826224327,0.03716064617037773,0.6308990120887756,2.8511033058166504,0.0,0.9826085567474365,1.0058330297470093,0.00946955569088459,0.04367675632238388,0.8004398345947266,0.02041107416152954,0.0,0.10499206930398941,0.023224202916026115
20,0.01229658629745245,0.022237572818994522,0.03727070242166519,0.6247484087944031,4.581791400909424,0.0,0.9839332103729248,1.0087175369262695,0.01241177599877119,0.053806304931640625,0.7968721389770508,0.025236431509256363,0.0,0.11673349142074585,0.024783654138445854,0.0059745581820607185,0.012317821383476257,0.05072767287492752,0.5479053258895874,1.6064265966415405,0.0,0.9826690554618835,1.011020302772522,0.006199989467859268,0.03674011304974556,0.7968721389770508,0.015161934308707714,0.0,0.08612093329429626,0.02835112065076828
21,0.011045575141906738,0.020222121849656105,0.03703760355710983,0.6258982419967651,3.9400765895843506,0.0,0.9838628768920898,1.0079056024551392,0.011166217736899853,0.05149245634675026,0.7914250493049622,0.023236749693751335,0.0,0.11174517124891281,0.024041587486863136,0.008810226805508137,0.017235074192285538,0.037235110998153687,0.601159930229187,2.813041925430298,0.0,0.9826509356498718,1.0056735277175903,0.00896326545625925,0.047124531120061874,0.7914250493049622,0.02033586986362934,0.0,0.1016785129904747,0.023022666573524475
22,0.010705830529332161,0.019464854151010513,0.03728871792554855,0.6258927583694458,3.7755463123321533,0.0,0.9837964773178101,1.0077928304672241,0.010828258469700813,0.0487191416323185,0.7903296947479248,0.022483225911855698,0.0,0.11035791039466858,0.023997286334633827,0.009883579798042774,0.01863250881433487,0.039676304906606674,0.6036326289176941,3.053072214126587,0.0,0.9828580617904663,1.0076379776000977,0.010067871771752834,0.04811055585741997,0.7903296947479248,0.021739011630415916,0.0,0.1067405641078949,0.024779940024018288
23,0.009707015939056873,0.017732033506035805,0.036403607577085495,0.627177894115448,3.1771810054779053,0.0,0.9836446046829224,1.0067002773284912,0.009833057411015034,0.04485699534416199,0.7952181100845337,0.020765427500009537,0.0,0.10615431517362595,0.023055300116539,0.011295816861093044,0.01901518926024437,0.04497307166457176,0.6869668960571289,3.585014581680298,0.0,0.9825499653816223,1.0106843709945679,0.011552805081009865,0.043321941047906876,0.7952181100845337,0.022562192752957344,0.0,0.11544061452150345,0.028134441003203392
24,0.009460678324103355,0.01724965125322342,0.03665227070450783,0.6287084221839905,3.077718734741211,0.0,0.9836207628250122,1.006677508354187,0.00959050003439188,0.04387788847088814,0.7885727286338806,0.020293058827519417,0.0,0.10514253377914429,0.023056481033563614,0.008349832147359848,0.016764774918556213,0.045897599309682846,0.5824111700057983,2.469686508178711,0.0,0.9828433394432068,1.0099670886993408,0.008558683097362518,0.046687621623277664,0.7885727286338806,0.01976851187646389,0.0,0.09910242259502411,0.027123717591166496
25,0.00936007872223854,0.01726973056793213,0.036499541252851486,0.6293669939041138,3.0773799419403076,0.0,0.9836409687995911,1.006571888923645,0.009486740455031395,0.04433474689722061,0.79160076379776,0.020316317677497864,0.0,0.10466444492340088,0.022929804399609566,0.012814058922231197,0.024350516498088837,0.03517073765397072,0.644557535648346,4.941001892089844,0.0,0.9829338788986206,1.006926417350769,0.012965972535312176,0.0619303397834301,0.79160076379776,0.027643978595733643,0.0,0.11940784007310867,0.023992396891117096
26,0.008778159506618977,0.016367977485060692,0.03609208017587662,0.6285507678985596,2.792865514755249,0.0,0.9835617542266846,1.005996823310852,0.00890957098454237,0.042933035641908646,0.8017282485961914,0.019415032118558884,0.0,0.1020423024892807,0.022435132414102554,0.007328792009502649,0.012886946089565754,0.04302724450826645,0.6748397946357727,2.039430618286133,0.0,0.9821919798851013,1.007369875907898,0.007559039629995823,0.03292500972747803,0.8017282485961914,0.016402089968323708,0.0,0.0976799800992012,0.02517801709473133
27,0.00871763750910759,0.016206739470362663,0.035923298448324203,0.6289837956428528,2.7596330642700195,0.0,0.983558714389801,1.0058789253234863,0.008848397992551327,0.04231163114309311,0.7990086078643799,0.019256722182035446,0.0,0.10179027169942856,0.022320473566651344,0.008115053176879883,0.016062619164586067,0.034383855760097504,0.6242965459823608,2.4668221473693848,0.0,0.9824594259262085,1.003708839416504,0.008255552500486374,0.044968873262405396,0.7990086078643799,0.019292503595352173,0.0,0.0991983562707901,0.021249450743198395
28,0.008017667569220066,0.0149258216843009,0.03498977795243263,0.6302101612091064,2.4095191955566406,0.0,0.9835037589073181,1.005008339881897,0.008142567239701748,0.0398721769452095,0.8101668357849121,0.01798827014863491,0.0,0.09858708828687668,0.021503735333681107,0.006669437978416681,0.01318490132689476,0.037869345396757126,0.6152255535125732,1.912798285484314,0.0,0.9824126958847046,1.004681944847107,0.0068386998027563095,0.03848012164235115,0.8101668357849121,0.016381891444325447,0.0,0.09206903725862503,0.022269392386078835
29,0.007639851421117783,0.01426485925912857,0.0351860485970974,0.6328936815261841,2.228081464767456,0.0,0.9834259748458862,1.004837989807129,0.007768184877932072,0.038218338042497635,0.8187546730041504,0.017343951389193535,0.0,0.0968770906329155,0.021412964910268784,0.007229680195450783,0.013601519167423248,0.03631728142499924,0.6408271193504333,2.0329339504241943,0.0,0.9822401404380798,1.0040135383605957,0.007385856006294489,0.036942340433597565,0.8187546730041504,0.016932250931859016,0.0,0.09571795910596848,0.021773476153612137
30,0.007116552907973528,0.013363201171159744,0.034526076167821884,0.6334600448608398,1.9886465072631836,0.0,0.9833419322967529,1.0041640996932983,0.007244745269417763,0.03631597012281418,0.8196260929107666,0.01644960418343544,0.0,0.09433510899543762,0.020821286365389824,0.007812769152224064,0.014094818383455276,0.03491554781794548,0.6461492776870728,2.246011257171631,0.0,0.9823110103607178,1.003675103187561,0.00795681681483984,0.037328388541936874,0.8196260929107666,0.017451195046305656,0.0,0.09885698556900024,0.021364159882068634
31,0.007220829837024212,0.013584882020950317,0.03430858999490738,0.6342638731002808,2.024815559387207,0.0,0.9833607077598572,1.004125952720642,0.007346185389906168,0.03719278797507286,0.8230684399604797,0.016674214974045753,0.0,0.09487113356590271,0.02076469548046589,0.00774742616340518,0.014375139027833939,0.033253561705350876,0.643367350101471,2.1887776851654053,0.0,0.982322633266449,1.0028231143951416,0.007890244014561176,0.037987466901540756,0.8230684399604797,0.017715252935886383,0.0,0.09828421473503113,0.02050049602985382
32,0.006778198294341564,0.012693210504949093,0.03419371321797371,0.6356359720230103,1.8282109498977661,0.0,0.9833124876022339,1.0037976503372192,0.00690678833052516,0.035007450729608536,0.8283042311668396,0.01579379476606846,0.0,0.09275025129318237,0.020485978573560715,0.007177783641964197,0.01361619122326374,0.03299546241760254,0.64918053150177,1.9875720739364624,0.0,0.982199490070343,1.0022858381271362,0.007323430851101875,0.037638548761606216,0.8283042311668396,0.016991209238767624,0.0,0.09570875018835068,0.0200866237282753
33,0.007010770961642265,0.013130915351212025,0.03421007841825485,0.6349436640739441,1.9616641998291016,0.0,0.9833499789237976,1.0039604902267456,0.007139101624488831,0.03603538125753403,0.8283300995826721,0.016225870698690414,0.0,0.0938810184597969,0.020610427483916283,0.005036513786762953,0.00994923710823059,0.041549716144800186,0.5798220038414001,1.1188260316848755,0.0,0.9823567271232605,1.0056499242782593,0.005241526756435633,0.030586954206228256,0.8283300995826721,0.012975412420928478,0.0,0.08223295211791992,0.023293113335967064
34,0.006846850737929344,0.012987351976335049,0.03377535566687584,0.6346859931945801,1.9012179374694824,0.0,0.9833582043647766,1.0036702156066895,0.006973727606236935,0.03603421524167061,0.8334211111068726,0.016081731766462326,0.0,0.09301656484603882,0.02031109482049942,0.0073650251142680645,0.01353349257260561,0.032576605677604675,0.6514104008674622,1.9573575258255005,0.0,0.9822849035263062,1.0022555589675903,0.0075111472979187965,0.035519715398550034,0.8334211111068726,0.01692078821361065,0.0,0.09689734131097794,0.019970817491412163
35,0.00679248571395874,0.01292356289923191,0.034194301813840866,0.6345914006233215,1.8897743225097656,0.0,0.9833037257194519,1.0037955045700073,0.006921135354787111,0.035959240049123764,0.8328366279602051,0.016017789021134377,0.0,0.09274918586015701,0.020493408665060997,0.008963927626609802,0.016440872102975845,0.031261146068573,0.6709625124931335,2.847968816757202,0.0,0.9824133515357971,1.0025255680084229,0.009094667620956898,0.04236389324069023,0.8328366279602051,0.019916551187634468,0.0,0.10473261028528214,0.0201125331223011
36,0.0062321932055056095,0.011787236668169498,0.03370017185807228,0.6367223262786865,1.62175452709198,0.0,0.9832574725151062,1.0032235383987427,0.006358461920171976,0.03297758102416992,0.8267889022827148,0.014897721819579601,0.0,0.08996529132127762,0.01996617205440998,0.0037739453837275505,0.008163181133568287,0.03933754935860634,0.5665791034698486,0.6957424283027649,0.0,0.9821121096611023,1.0036677122116089,0.003945471253246069,0.028018290176987648,0.8267889022827148,0.011128515005111694,0.0,0.07375559210777283,0.021555745974183083
37,0.006065776571631432,0.011527282185852528,0.03308350220322609,0.6361218690872192,1.54983651638031,0.0,0.9832144975662231,1.002788782119751,0.006191974971443415,0.03254932537674904,0.8288304805755615,0.014636092819273472,0.0,0.08907420188188553,0.019574657082557678,0.005695805419236422,0.011210368014872074,0.036285627633333206,0.6222092509269714,1.3808753490447998,0.0,0.9821794033050537,1.003170132637024,0.005860575940459967,0.03348653018474579,0.8288304805755615,0.014454931020736694,0.0,0.08740655332803726,0.02099072001874447
38,0.006703722756356001,0.012828546576201916,0.03285311535000801,0.6354386210441589,1.8747085332870483,0.0,0.9832702279090881,1.0030485391616821,0.006829015910625458,0.0360802561044693,0.8281033039093018,0.01592746563255787,0.0,0.09237135946750641,0.019778411835432053,0.008616182953119278,0.016171352937817574,0.031462982296943665,0.6546440124511719,2.6016552448272705,0.0,0.9823674559593201,1.002407193183899,0.008747946470975876,0.04251749813556671,0.8281033039093018,0.019561810418963432,0.0,0.10260951519012451,0.02003958635032177
39,0.005916036199778318,0.01132751815021038,0.03197646886110306,0.6371328830718994,1.5052690505981445,0.0,0.9831719398498535,1.0021181106567383,0.006040466483682394,0.032288771122694016,0.8275139331817627,0.01444233488291502,0.0,0.08832402527332306,0.018946267664432526,0.004257769323885441,0.00871312152594328,0.03861173987388611,0.5948377847671509,0.874320924282074,0.0,0.9820902347564697,1.0035251379013062,0.0044238208793103695,0.028015239164233208,0.8275139331817627,0.01182559784501791,0.0,0.07805845141410828,0.021434755995869637
40,0.005359751638025045,0.010249116457998753,0.0317937470972538,0.6355608701705933,1.290573239326477,0.0,0.9831385016441345,1.0017151832580566,0.005483502987772226,0.029656540602445602,0.8344398736953735,0.0133614931255579,0.0,0.08525794744491577,0.018576717004179955,0.005403397139161825,0.010257530957460403,0.030118560418486595,0.6539667248725891,1.2577334642410278,0.0,0.9819267392158508,0.999687671661377,0.00554186524823308,0.029580790549516678,0.8344398736953735,0.013675795868039131,0.0,0.08681990951299667,0.017760980874300003
41,0.005549154710024595,0.01054946519434452,0.031323909759521484,0.6383349299430847,1.3590854406356812,0.0,0.9831783175468445,1.0016144514083862,0.005669773556292057,0.030488144606351852,0.8317825794219971,0.013674144633114338,0.0,0.08643601089715958,0.01843653805553913,0.0071826050989329815,0.012958653271198273,0.031107168644666672,0.6750950813293457,1.9255653619766235,0.0,0.9821512699127197,1.0012962818145752,0.007328408304601908,0.034080199897289276,0.8317825794219971,0.0164747666567564,0.0,0.09681746363639832,0.01914489082992077
42,0.005877198651432991,0.011180033907294273,0.0317172035574913,0.6354718208312988,1.4706557989120483,0.0,0.9832041263580322,1.0020008087158203,0.005998571403324604,0.03187200427055359,0.8330747485160828,0.014287321828305721,0.0,0.08809870481491089,0.01879720203578472,0.0056887040846049786,0.010723331943154335,0.03924385830760002,0.6073419451713562,1.3130788803100586,0.0,0.9822813272476196,1.004747748374939,0.0058539388701319695,0.031723227351903915,0.8330747485160828,0.013891534879803658,0.0,0.08697549253702164,0.022466279566287994
43,0.005432291887700558,0.01041962020099163,0.03102942928671837,0.6381129026412964,1.3154754638671875,0.0,0.9831356406211853,1.0013657808303833,0.005554043687880039,0.030356409028172493,0.8276389241218567,0.01354383584111929,0.0,0.08575274050235748,0.01823086477816105,0.003909607417881489,0.007730673998594284,0.03379564359784126,0.6305339932441711,0.7650040984153748,0.0,0.9818643927574158,1.0007169246673584,0.004079234786331654,0.02470703050494194,0.8276389241218567,0.011037921532988548,0.0,0.0774068757891655,0.018852628767490387
44,0.007701773662120104,0.015067614614963531,0.043460678309202194,0.6163325905799866,2.402693271636963,0.0,0.9837555289268494,1.0093358755111694,0.007868586108088493,0.042542729526758194,0.8262724280357361,0.018060307949781418,0.0,0.09688889980316162,0.025581231340765953,0.007495279423892498,0.014159339480102062,0.03174722567200661,0.6508703827857971,2.0232245922088623,0.0,0.9822283387184143,1.0018494129180908,0.007625956553965807,0.03852427005767822,0.8262724280357361,0.01754044182598591,0.0,0.09743127971887589,0.01962125115096569
45,0.005952009931206703,0.011584396474063396,0.030482495203614235,0.6343600749969482,1.5265865325927734,0.0,0.9831847548484802,1.001402735710144,0.00606918428093195,0.0335380844771862,0.8403687477111816,0.014684130437672138,0.0,0.08845090866088867,0.01821727119386196,0.00601429445669055,0.011276127770543098,0.03269828483462334,0.6825016736984253,1.5191335678100586,0.0,0.9819019436836243,1.001258134841919,0.006165456026792526,0.03151397779583931,0.8403687477111816,0.014840510673820972,0.0,0.09112697094678879,0.01935628615319729
46,0.005237442906945944,0.009972551837563515,0.0301506444811821,0.6362325549125671,1.2181035280227661,0.0,0.983093798160553,1.000787377357483,0.00535641610622406,0.028864705935120583,0.8397971987724304,0.013089627958834171,0.0,0.08466333150863647,0.017694031819701195,0.005455731879919767,0.010543541982769966,0.03028762899339199,0.6449868083000183,1.3486446142196655,0.0,0.9820218086242676,0.9998935461044312,0.005584490951150656,0.03131683170795441,0.8397971987724304,0.01391259953379631,0.0,0.08684027940034866,0.017871679738163948
47,0.004999956116080284,0.00964647438377142,0.02944757789373398,0.6369572877883911,1.15955650806427,0.0,0.9830909371376038,1.0003148317337036,0.005115419160574675,0.028545552864670753,0.8414942622184753,0.012768776156008244,0.0,0.0833296999335289,0.017223771661520004,0.005396612919867039,0.009760737419128418,0.032279301434755325,0.6524285078048706,1.1608628034591675,0.0,0.9820114374160767,1.0008493661880493,0.0055371616035699844,0.027505086734890938,0.8414942622184753,0.013173473067581654,0.0,0.08707679808139801,0.018837956711649895
48,0.004849602002650499,0.00929313525557518,0.029958156868815422,0.6364517211914062,1.0822536945343018,0.0,0.9830856919288635,1.0004905462265015,0.004967458080500364,0.02773483842611313,0.8346964120864868,0.012414699420332909,0.0,0.08248233795166016,0.017403868958353996,0.004452166613191366,0.009306804277002811,0.03028307668864727,0.6085858345031738,0.9961719512939453,0.0,0.9820340871810913,0.9994016289710999,0.004568173084408045,0.030737711116671562,0.8346964120864868,0.012489131651818752,0.0,0.07964934408664703,0.017367621883749962
49,0.004921712912619114,0.009548104368150234,0.03006284311413765,0.6359559297561646,1.13079035282135,0.0,0.9830543994903564,1.0005466938018799,0.0050384788773953915,0.02839799039065838,0.8421072363853455,0.012665929272770882,0.0,0.08284671604633331,0.017492296174168587,0.0052953134290874004,0.009700723923742771,0.030186476185917854,0.6793994307518005,1.1842726469039917,0.0,0.9818520545959473,0.9995929002761841,0.005437806248664856,0.027685953304171562,0.8421072363853455,0.013256997801363468,0.0,0.08739976584911346,0.017740899696946144
50,0.00479491613805294,0.009216162376105785,0.02861226350069046,0.6360457539558411,1.0547363758087158,0.0,0.983059823513031,0.9997636675834656,0.004906331654638052,0.02769646793603897,0.8443043828010559,0.012336086481809616,0.0,0.08214438706636429,0.016703587025403976,0.0057775224559009075,0.01056237518787384,0.02975246123969555,0.6767606735229492,1.3597606420516968,0.0,0.9819499254226685,0.9997150897979736,0.005903718993067741,0.03000793419778347,0.8443043828010559,0.01410006359219551,0.0,0.08993662893772125,0.017764991149306297
51,0.005006358493119478,0.009730569086968899,0.029141876846551895,0.6354928612709045,1.1709792613983154,0.0,0.9830713868141174,1.0001459121704102,0.005119713954627514,0.02938011661171913,0.844106912612915,0.012845167890191078,0.0,0.08334295451641083,0.017074106261134148,0.004158043768256903,0.008454317227005959,0.03059503063559532,0.6165093779563904,0.8103188276290894,0.0,0.9818962812423706,0.9992727041244507,0.004278435371816158,0.02778676338493824,0.844106912612915,0.011683251708745956,0.0,0.07830836623907089,0.017376532778143883
52,0.0043395161628723145,0.008349609561264515,0.02801988087594509,0.6367138624191284,0.8833283185958862,0.0,0.9829879403114319,0.999167263507843,0.004451009910553694,0.0257940161973238,0.8435497283935547,0.01147715374827385,0.0,0.07953441888093948,0.016179686412215233,0.00570247508585453,0.010040512308478355,0.03235934302210808,0.6744787096977234,1.1997467279434204,0.0,0.9819567203521729,1.0009876489639282,0.005852230824530125,0.027645161375403404,0.8435497283935547,0.013568855822086334,0.0,0.08960271626710892,0.01903090626001358
53,0.004691923037171364,0.008893735706806183,0.02820879966020584,0.6370017528533936,0.9984487891197205,0.0,0.9830315113067627,0.9994810819625854,0.004803841933608055,0.026503220200538635,0.8381738662719727,0.012020023539662361,0.0,0.08163400739431381,0.01645035482943058,0.0038458737544715405,0.007939078845083714,0.033245280385017395,0.6006449460983276,0.740756630897522,0.0,0.9818952679634094,1.0004407167434692,0.003981748130172491,0.026173705235123634,0.8381738662719727,0.011086500249803066,0.0,0.07562053203582764,0.01854557730257511
