epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,density_loss,depth_loss,depth_profile_loss,loss,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,sensitivity_loss,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_density_loss,val_depth_loss,val_depth_profile_loss,val_loss,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation,val_sensitivity_loss,val_z_center_loss,z_center_loss
11,0.0015574248973280191,0.004467852413654327,0.029342209920287132,0.6212425231933594,0.015449819155037403,0.004328357987105846,0.0038611229974776506,0.02113914117217064,0.08354801684617996,0.9662466049194336,0.007537733297795057,0.0,0.05951385945081711,0.0013609675224870443,0.0013766357442364097,0.003942333627492189,0.030123088508844376,0.6133080720901489,0.015749860554933548,0.004050340503454208,0.0037331189960241318,0.0210683885961771,0.06553873419761658,0.9662466049194336,0.007178225554525852,0.0,0.058821771293878555,0.00126818532589823,0.00031722060521133244,0.00046723493142053485
12,0.0014938927488401532,0.004266661126166582,0.02891313098371029,0.6221856474876404,0.015203522518277168,0.004295190330594778,0.0037600987125188112,0.0208075400441885,0.08382783830165863,0.957758367061615,0.007342241238802671,0.0,0.059153661131858826,0.0013088297564536333,0.0016553879249840975,0.004888301715254784,0.03138989210128784,0.6325849294662476,0.016522640362381935,0.004375171847641468,0.003971242345869541,0.022381214424967766,0.10728657990694046,0.957758367061615,0.008221535012125969,0.0,0.0617208257317543,0.0014834040775895119,0.0004039288032799959,0.0005350897554308176
13,0.0013994239270687103,0.0040162354707717896,0.028409328311681747,0.6217280626296997,0.0149043845012784,0.004105748143047094,0.0036369345616549253,0.020242977887392044,0.08306478708982468,0.9645310640335083,0.0070907785557210445,0.0,0.058356113731861115,0.0012328443117439747,0.002683405065909028,0.00717979297041893,0.029131121933460236,0.6938031315803528,0.01590725965797901,0.004376577213406563,0.003739004023373127,0.022697681561112404,0.1464848816394806,0.9645310640335083,0.01082594133913517,0.0,0.07207916676998138,0.0024138400331139565,0.0006375733064487576,0.0004688143089879304
14,0.0013222061097621918,0.003787271911278367,0.02727310173213482,0.6240688562393188,0.014297636225819588,0.003957843407988548,0.0035009216517210007,0.0194257702678442,0.0809515044093132,0.9702481031417847,0.006874597631394863,0.0,0.05790552496910095,0.0011702720075845718,0.002079674042761326,0.005112669430673122,0.030706139281392097,0.6845607757568359,0.01639290526509285,0.004581201821565628,0.0037367092445492744,0.022937443107366562,0.0764559954404831,0.9702481031417847,0.008720717392861843,0.0,0.06762100011110306,0.0019633308984339237,0.0008444921113550663,0.00045692105777561665
15,0.0013315425021573901,0.0038210938218981028,0.027091803029179573,0.6246588826179504,0.014211666770279408,0.003847575280815363,0.003419408807530999,0.019238298758864403,0.08348114788532257,0.9957656860351562,0.00691119022667408,0.0,0.058058254420757294,0.0011790655553340912,0.0016123723471537232,0.004545839037746191,0.034001823514699936,0.6436265707015991,0.017807096242904663,0.0038141626864671707,0.0034419808071106672,0.02304774709045887,0.08823079615831375,0.9957656860351562,0.007939524948596954,0.0,0.06222614645957947,0.0014264847850427032,0.0003721822868101299,0.000428168335929513
16,0.0012077497085556388,0.003484620712697506,0.026563139632344246,0.6248818635940552,0.013885446824133396,0.0036967748310416937,0.003311139764264226,0.018663302063941956,0.07729976624250412,0.97209632396698,0.006577507592737675,0.0,0.057052794843912125,0.0010810996172949672,0.001304397825151682,0.0037134545855224133,0.02701464854180813,0.6460743546485901,0.014159522950649261,0.003995373845100403,0.0033461707644164562,0.019331512972712517,0.08341430872678757,0.97209632396698,0.007124560885131359,0.0,0.06009139120578766,0.0011766141979023814,0.000649204186629504,0.00038563128327950835
17,0.0011839045910164714,0.0034601422958076,0.026199309155344963,0.6246722340583801,0.013691599480807781,0.003729725256562233,0.003307935083284974,0.018475912511348724,0.08023039996623993,0.9566050171852112,0.006552102509886026,0.0,0.05686062201857567,0.0010545734548941255,0.0011960287811234593,0.003348646219819784,0.02706281840801239,0.6455694437026978,0.014129424467682838,0.003624711651355028,0.0032302672043442726,0.018857527524232864,0.06781819462776184,0.9566050171852112,0.006759009324014187,0.0,0.05922582000494003,0.001103390590287745,0.0003944444179069251,0.00042179226875305176
18,0.001223690458573401,0.003547362284734845,0.025544796139001846,0.6255927681922913,0.013384238816797733,0.003632536856457591,0.0032248864881694317,0.018107764422893524,0.08319167047739029,0.9341558218002319,0.006643469911068678,0.0,0.057329803705215454,0.0010909897973760962,0.0007553347386419773,0.0023278389126062393,0.03165244683623314,0.5793824195861816,0.01620389334857464,0.0035671815276145935,0.0031321763526648283,0.020566174760460854,0.046760253608226776,0.9341558218002319,0.005392150487750769,0.0,0.05184198543429375,0.0007951009320095181,0.0004350055824033916,0.0004076510958839208
19,0.0011969208717346191,0.0034227208234369755,0.024882612749934196,0.6245657801628113,0.013039764016866684,0.003602223936468363,0.0032101240940392017,0.017704008147120476,0.07864753901958466,0.9531967639923096,0.006514332257211208,0.0,0.05706016719341278,0.0010620149550959468,0.0011482054833322763,0.0031270801555365324,0.023397698998451233,0.6383300423622131,0.012272951193153858,0.0034061011392623186,0.0031916704028844833,0.01674802601337433,0.05939575284719467,0.9531967639923096,0.0065001752227544785,0.0,0.05852074548602104,0.0010689672781154513,0.00021443022706080228,0.00039209905662573874
20,0.00111690117046237,0.0032701126765459776,0.024886738508939743,0.6256658434867859,0.013001827523112297,0.0035053330939263105,0.0031543709337711334,0.01750553771853447,0.07862864434719086,0.9609329104423523,0.006367966998368502,0.0,0.05647316202521324,0.0009983936324715614,0.0008629586664028466,0.00282236747443676,0.03372447192668915,0.569021999835968,0.017293715849518776,0.003108077449724078,0.0029500043019652367,0.02124025672674179,0.062009379267692566,0.9609329104423523,0.005829032976180315,0.0,0.052047669887542725,0.0008384668617509305,0.00015807290037628263,0.0003509646630845964
21,0.0010617959778755903,0.0031852249521762133,0.023345286026597023,0.6236401796340942,0.012203536927700043,0.0033607555087655783,0.0030304165557026863,0.016516106203198433,0.08270683139562607,0.9751578569412231,0.006273417267948389,0.0,0.05593058839440346,0.0009518187143839896,0.0009528936352580786,0.002844117349013686,0.0281894039362669,0.6237476468086243,0.014571147039532661,0.0033514373935759068,0.00298583903349936,0.01886170543730259,0.07706573605537415,0.9751578569412231,0.006141277961432934,0.0,0.056204188615083694,0.0009391207131557167,0.0003655978653114289,0.0003303394478280097
22,0.0011987668694928288,0.0035207238979637623,0.02405153214931488,0.6258832812309265,0.012625148519873619,0.003476968500763178,0.003080108668655157,0.017168663442134857,0.08577003329992294,0.9627344012260437,0.006618402898311615,0.0,0.05724241957068443,0.0010665589943528175,0.0007771018426865339,0.0023768129758536816,0.031648047268390656,0.5721502900123596,0.016212571412324905,0.003053596243262291,0.002809177851304412,0.020030109211802483,0.05343831330537796,0.9627344012260437,0.005402460228651762,0.0,0.05197516828775406,0.000763941032346338,0.0002444185083732009,0.00039685884257778525
23,0.0010825449135154486,0.0031817450653761625,0.02367584966123104,0.6255069971084595,0.01237918995320797,0.0033688247203826904,0.003019680269062519,0.01671900972723961,0.08044982701539993,0.9521185159683228,0.006279253866523504,0.0,0.05623346567153931,0.0009709809673950076,0.0016315447865054011,0.0043973070569336414,0.031181419268250465,0.6965695023536682,0.016406482085585594,0.0037495282012969255,0.0032664774917066097,0.021669620648026466,0.08955138921737671,0.9521185159683228,0.008072921074926853,0.0,0.06516581773757935,0.0015136093134060502,0.00048305097152478993,0.0003491447423584759
24,0.001108303084038198,0.0032990192994475365,0.023401178419589996,0.6240383982658386,0.012254745699465275,0.003312914865091443,0.0030002654530107975,0.01655435375869274,0.08453693240880966,0.9425925016403198,0.006388630717992783,0.0,0.05638889595866203,0.0009866717737168074,0.0012520734453573823,0.003365958807989955,0.02660062350332737,0.6148424744606018,0.013926351442933083,0.00340313371270895,0.0030949346255511045,0.01850789599120617,0.07292155176401138,0.9425925016403198,0.006613059435039759,0.0,0.05808195099234581,0.0011784082744270563,0.0003081990871578455,0.00031264775316230953
25,0.0010608454467728734,0.0032875118777155876,0.02345724031329155,0.6248806118965149,0.012259035371243954,0.0033695136662572622,0.0030180735047906637,0.016579076647758484,0.09279891103506088,0.9696916937828064,0.0063813673332333565,0.0,0.05604245513677597,0.0009505184716545045,0.00119510549120605,0.0032839488703757524,0.02653440646827221,0.6600042581558228,0.013864755630493164,0.003450867021456361,0.0031043612398207188,0.018416356295347214,0.07350850105285645,0.9696916937828064,0.006771306041628122,0.0,0.06015069782733917,0.001100738882087171,0.0003465070913080126,0.00035144100547768176
26,0.0011130368802696466,0.0033432000782340765,0.023015016689896584,0.624965488910675,0.012064020149409771,0.0033777367789298296,0.0030175293795764446,0.016437461599707603,0.08981799334287643,0.9850530028343201,0.006437201984226704,0.0,0.056543152779340744,0.000995698501355946,0.0012387160677462816,0.003498585196211934,0.03105768747627735,0.6710348725318909,0.016148202121257782,0.004251520149409771,0.0032740822061896324,0.021535445004701614,0.08187510073184967,0.9850530028343201,0.0070433784276247025,0.0,0.061352360993623734,0.0011357254115864635,0.0009774385252967477,0.00036020748666487634
27,0.0010758391581475735,0.0033210108522325754,0.02224256843328476,0.6233922839164734,0.011659212410449982,0.0032836298923939466,0.002956011798232794,0.015903973951935768,0.09547428041696548,0.9459630250930786,0.006407293491065502,0.0,0.05612955987453461,0.0009611305431462824,0.0006546806544065475,0.002329228911548853,0.030047673732042313,0.5866643786430359,0.01535117719322443,0.0030559408478438854,0.0028121417853981256,0.019079405814409256,0.06974568963050842,0.9459630250930786,0.005432202015072107,0.0,0.051337819546461105,0.0006722880061715841,0.00024379916430916637,0.00032761675538495183
