epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,density_loss,depth_loss,depth_profile_loss,loss,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,sensitivity_loss,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_density_loss,val_depth_loss,val_depth_profile_loss,val_loss,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation,val_sensitivity_loss,val_z_center_loss,z_center_loss
11,0.0017273242119699717,0.005661088041961193,0.027822250500321388,0.6380423307418823,0.014774789102375507,0.0032412938307970762,0.002821648493409157,0.02201327122747898,0.1719074845314026,0.9901012778282166,0.008808634243905544,0.0,0.06195642799139023,0.0015117471339181066,0.001323300995863974,0.004311685916036367,0.029409533366560936,0.6094374060630798,0.015366418287158012,0.0028554974123835564,0.0025515782181173563,0.02169215679168701,0.13220611214637756,0.9901012778282166,0.007525064051151276,0.0,0.058622561395168304,0.0012295006308704615,0.00030391899053938687,0.0004196439986117184
12,0.0016436498844996095,0.00541394529864192,0.026120664551854134,0.6355496048927307,0.01388215646147728,0.003001926001161337,0.0026515864301472902,0.02060447819530964,0.1568228006362915,0.982345461845398,0.008550326339900494,0.0,0.06125565990805626,0.0014369345735758543,0.0018922900781035423,0.00644110469147563,0.03040102683007717,0.6207877397537231,0.01614665798842907,0.0036892485804855824,0.0031129035633057356,0.02433544397354126,0.16329152882099152,0.982345461845398,0.009703447110950947,0.0,0.06297127902507782,0.0016205753199756145,0.0005763456574641168,0.00035033797030337155
13,0.001643047435209155,0.005519538186490536,0.02564241550862789,0.6342907547950745,0.013642736710608006,0.002917087869718671,0.0025928278919309378,0.020192136988043785,0.16445240378379822,0.9926384687423706,0.008649123832583427,0.0,0.061179015785455704,0.0014304530341178179,0.0025200366508215666,0.008367443457245827,0.02691582404077053,0.6406504511833191,0.014717928133904934,0.0029204129241406918,0.0026698652654886246,0.021676862612366676,0.2080453485250473,0.9926384687423706,0.011725030839443207,0.0,0.06836266815662384,0.002236221916973591,0.0002505473094061017,0.0003242623351980001
14,0.0015478217974305153,0.005319893825799227,0.025607844814658165,0.6335304975509644,0.013577841222286224,0.002818746492266655,0.002525780349969864,0.0198921337723732,0.16162152588367462,0.9932708144187927,0.008446692489087582,0.0,0.06038036569952965,0.0013536643236875534,0.0016678964020684361,0.005547854118049145,0.027254529297351837,0.6848484873771667,0.014461209997534752,0.0026986999437212944,0.0024808216840028763,0.020622625946998596,0.1715407371520996,0.9932708144187927,0.009155119769275188,0.0,0.06495320796966553,0.001528025371953845,0.00021787770674563944,0.00029296675347723067
15,0.0015525195049121976,0.005312769208103418,0.02530868537724018,0.6356715559959412,0.013430596329271793,0.002839084714651108,0.0025271212216466665,0.019787324592471123,0.15862692892551422,0.9934924244880676,0.008450259454548359,0.0,0.06055769696831703,0.0013571628369390965,0.001872133114375174,0.006293384358286858,0.029628811404109,0.635992705821991,0.015750469639897346,0.003301451914012432,0.0027918911073356867,0.023168986663222313,0.1551341712474823,0.9934924244880676,0.009637253358960152,0.0,0.06389663368463516,0.0016312194056808949,0.0005095600499771535,0.00031195953488349915
16,0.0015432911459356546,0.0053567783907055855,0.02541179768741131,0.6345474720001221,0.01347755640745163,0.0027860861737281084,0.0024821911938488483,0.01972723938524723,0.16118253767490387,0.9910871386528015,0.008488461375236511,0.0,0.06040935590863228,0.0013550401199609041,0.001593121443875134,0.005551689770072699,0.023545358330011368,0.6529182195663452,0.012569241225719452,0.002695824485272169,0.0024668327532708645,0.01868169568479061,0.1666855812072754,0.9910871386528015,0.00898937601596117,0.0,0.06257020682096481,0.0014416077174246311,0.00022899190662428737,0.0003038946888409555
17,0.0015295709017664194,0.005392835475504398,0.024883728474378586,0.633644163608551,0.013206648640334606,0.002781594404950738,0.002473886124789715,0.01944010518491268,0.17076589167118073,0.989502489566803,0.008519832044839859,0.0,0.06022968515753746,0.0013405155623331666,0.0011258419835940003,0.003726566443219781,0.026895957067608833,0.6334775686264038,0.014010900631546974,0.0024882317520678043,0.0022756545804440975,0.019507236778736115,0.13029754161834717,0.989502489566803,0.007070709951221943,0.0,0.05847058445215225,0.0010397374862805009,0.0002125767059624195,0.00030770659213885665
18,0.0014463106635957956,0.005071929655969143,0.023883428424596786,0.6339064240455627,0.012664883397519588,0.002671151654794812,0.002397413831204176,0.018640058115124702,0.16034145653247833,0.9795557260513306,0.008201837539672852,0.0,0.05969758704304695,0.001265781233087182,0.0010885046795010567,0.004068408161401749,0.02563057839870453,0.5981632471084595,0.01335954200476408,0.002791706705465913,0.0024362336844205856,0.019474247470498085,0.15491312742233276,0.9795557260513306,0.0072232079692184925,0.0,0.05602869763970375,0.001062585855834186,0.00035547270090319216,0.00027373552438803017
19,0.0013856380246579647,0.004880025051534176,0.02280927076935768,0.6319106817245483,0.012097452767193317,0.0026086459401994944,0.0023710590321570635,0.01791953109204769,0.15259228646755219,0.9905829429626465,0.008000943809747696,0.0,0.05914903059601784,0.001209551701322198,0.0013842354528605938,0.004293227568268776,0.021116018295288086,0.669750988483429,0.011250125244259834,0.0025539500638842583,0.0023523608688265085,0.01699034497141838,0.13275553286075592,0.9905829429626465,0.007826982997357845,0.0,0.06234348937869072,0.0012646358227357268,0.00020158931147307158,0.00023758725728839636
20,0.0014279428869485855,0.005033107474446297,0.02321169339120388,0.6339100003242493,0.012319827452301979,0.002620626939460635,0.0023635358083993196,0.018187638372182846,0.15856052935123444,0.9550114870071411,0.008163210935890675,0.0,0.05960718169808388,0.0012531466782093048,0.0010802117176353931,0.0040522110648453236,0.026731446385383606,0.5858085751533508,0.013905826024711132,0.002528396900743246,0.002325235167518258,0.019465895369648933,0.13666962087154388,0.9550114870071411,0.007141491398215294,0.0,0.0549616813659668,0.001006550737656653,0.0002031611802522093,0.0002570906071923673
21,0.0014074536738917232,0.004982477519661188,0.022551586851477623,0.6313894987106323,0.011979536153376102,0.00261171767488122,0.0023538493551313877,0.01781688630580902,0.1540137678384781,0.9872708916664124,0.008100289851427078,0.0,0.05929151177406311,0.001227874425239861,0.001322512049227953,0.004351618234068155,0.0252792090177536,0.6208747029304504,0.013300860300660133,0.0023214896209537983,0.0021332770120352507,0.018539614975452423,0.1156940683722496,0.9872708916664124,0.007625516038388014,0.0,0.05915350466966629,0.0011915485374629498,0.000188212696230039,0.0002578680869191885
22,0.0014243858167901635,0.004941126331686974,0.022077996283769608,0.631072998046875,0.011751183308660984,0.00257965293712914,0.002333657583221793,0.01753254234790802,0.14619296789169312,0.9921926856040955,0.008057578466832638,0.0,0.05943048745393753,0.001244119368493557,0.0013777745189145207,0.004703035578131676,0.022460611537098885,0.6415233016014099,0.011919195763766766,0.002524222247302532,0.002335869474336505,0.017608260735869408,0.1527317315340042,0.9921926856040955,0.008084717206656933,0.0,0.06073014810681343,0.0012812488712370396,0.00018835198716260493,0.0002459935494698584
23,0.00139942008536309,0.004991406109184027,0.02216758392751217,0.6313518285751343,0.011783497408032417,0.0026317129377275705,0.002358341123908758,0.017658380791544914,0.15124371647834778,0.9825966358184814,0.00810899119824171,0.0,0.059215910732746124,0.0012228949926793575,0.0013918232871219516,0.004716229625046253,0.027224214747548103,0.6579005122184753,0.014308018609881401,0.0027857653331011534,0.0024237208999693394,0.020515916869044304,0.1466452032327652,0.9825966358184814,0.008184809237718582,0.0,0.06174011528491974,0.0012727320427075028,0.0003620442876126617,0.0002733695728238672
24,0.0014008303405717015,0.004979620687663555,0.02255318872630596,0.6319827437400818,0.011977005749940872,0.002520133275538683,0.0023038526996970177,0.017625704407691956,0.15063098073005676,0.9518191814422607,0.008100409060716629,0.0,0.059302810579538345,0.001216866890899837,0.0012416120152920485,0.004568888805806637,0.026841988787055016,0.5827937722206116,0.014041799120604992,0.002740449970588088,0.002318384125828743,0.02012735791504383,0.1501985639333725,0.9518191814422607,0.007639415096491575,0.0,0.056075602769851685,0.0012093164259567857,0.00042206610669381917,0.0002162769960705191
25,0.0014292967971414328,0.005150330252945423,0.02187209203839302,0.6302530765533447,0.011650695465505123,0.0025922164786607027,0.0023335861042141914,0.017454996705055237,0.1566002070903778,0.9774237275123596,0.008261659182608128,0.0,0.059424009174108505,0.0012397406389936805,0.001373262726701796,0.004804955329746008,0.021851448342204094,0.640901505947113,0.011612358503043652,0.0026510870084166527,0.002378343604505062,0.01755036786198616,0.14644144475460052,0.9774237275123596,0.008182791993021965,0.0,0.06048019975423813,0.0012716740602627397,0.00027274354943074286,0.000258626852883026
26,0.0014181294245645404,0.0050779287703335285,0.021244388073682785,0.6301245093345642,0.011331251822412014,0.002597034676000476,0.0023347202222794294,0.017140910029411316,0.15231463313102722,0.9910842180252075,0.008188984356820583,0.0,0.059374772012233734,0.0012311497703194618,0.0012911242665722966,0.0041183000430464745,0.02616146020591259,0.6813163161277771,0.013726294972002506,0.0023335576988756657,0.002173139713704586,0.018983639776706696,0.12020884454250336,0.9910842180252075,0.007714397739619017,0.0,0.06246170401573181,0.0011804616078734398,0.00016041744675021619,0.0002623152977321297
27,0.0014083964051678777,0.004927139729261398,0.021141009405255318,0.62917160987854,0.011274704709649086,0.0025497935712337494,0.0022991239093244076,0.01698468253016472,0.1442352831363678,0.9463261961936951,0.00803419016301632,0.0,0.05926714465022087,0.0012207755353301764,0.0011726333759725094,0.004402445163577795,0.026182807981967926,0.600519061088562,0.013677720911800861,0.0028215593192726374,0.002522129798308015,0.019855886697769165,0.1288294494152069,0.9463261961936951,0.00756797892972827,0.0,0.056504860520362854,0.0010700946440920234,0.0002994292008224875,0.0002506691380403936
