epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,density_mae,density_mse,loss,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_density_mae,val_density_mse,val_loss,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation
1,0.022589175030589104,0.0559634305536747,0.04467739164829254,0.6318520903587341,0.05652923882007599,0.022669102996587753,0.0336332730948925,0.8375556468963623,0.9999911189079285,0.058829840272665024,0.0,0.14522989094257355,0.009543538093566895,0.02234862744808197,0.037582769989967346,0.6169519424438477,0.02305496297776699,0.009671363048255444,0.02356315590441227,0.7090597748756409,0.9804064035415649,0.02550612948834896,0.0,0.104679174721241
2,0.01043817400932312,0.023142386227846146,0.04122320935130119,0.6354146003723145,0.023842573165893555,0.010566948913037777,0.025830678641796112,0.5735519528388977,0.9997152090072632,0.02618987299501896,0.0,0.10863064974546432,0.010199367068707943,0.019615622237324715,0.03440156951546669,0.6392462849617004,0.02030518464744091,0.010310541838407516,0.022300466895103455,0.26951658725738525,0.992918848991394,0.022906027734279633,0.0,0.10907470434904099
3,0.009429597295820713,0.019836582243442535,0.040041934698820114,0.6402013301849365,0.02054765075445175,0.00956166535615921,0.024735786020755768,0.4479261040687561,0.9998853802680969,0.022924309596419334,0.0,0.10482015460729599,0.005926347337663174,0.012685318477451801,0.05336272716522217,0.5568615198135376,0.013571269810199738,0.006160681135952473,0.029644539579749107,0.30451375246047974,0.9516400098800659,0.015575033612549305,0.0,0.0863085389137268
4,0.008703035302460194,0.018386604264378548,0.038674574345350266,0.638242244720459,0.019090404734015465,0.008835069835186005,0.023688824847340584,0.3964197039604187,0.9984175562858582,0.021471790969371796,0.0,0.10156906396150589,0.0057311044074594975,0.011967129074037075,0.041758984327316284,0.5987178683280945,0.012752753682434559,0.005895376205444336,0.023745045065879822,0.16436676681041718,0.9665333032608032,0.015082930214703083,0.0,0.08655306696891785
5,0.008428733795881271,0.017574694007635117,0.03846944868564606,0.637627363204956,0.01827605627477169,0.008559189736843109,0.023449111729860306,0.34293049573898315,0.9982753992080688,0.020660867914557457,0.0,0.10035150498151779,0.007782884873449802,0.01526839192956686,0.03077634610235691,0.657909095287323,0.015954578295350075,0.007907786406576633,0.019279614090919495,0.16983062028884888,0.9798922538757324,0.018680984154343605,0.0,0.09890037029981613
6,0.008066958747804165,0.016293304041028023,0.037612348794937134,0.6407572031021118,0.01699993573129177,0.008200354874134064,0.022839656099677086,0.28711986541748047,0.9957579374313354,0.01940145529806614,0.0,0.09891524165868759,0.006841985043138266,0.014956004917621613,0.03610680252313614,0.6053897738456726,0.015683453530073166,0.006976095959544182,0.02147439308464527,0.27083495259284973,0.9271087050437927,0.018091361969709396,0.0,0.09220074862241745
7,0.007619131822139025,0.015201597474515438,0.036991000175476074,0.6397541761398315,0.015902915969491005,0.007750879041850567,0.022305073216557503,0.16709545254707336,0.9969331622123718,0.0183101873844862,0.0,0.0968313068151474,0.008016704581677914,0.016031881794333458,0.031347136944532394,0.6369466781616211,0.016711853444576263,0.008130799047648907,0.019681919366121292,0.17100240290164948,0.9638320803642273,0.019329100847244263,0.0,0.09926345199346542
8,0.007466902956366539,0.014865316450595856,0.036285825073719025,0.6432600021362305,0.015566064044833183,0.007598597556352615,0.021876366809010506,0.22488825023174286,0.9997848272323608,0.017993004992604256,0.0,0.09621512144804001,0.006820171605795622,0.014369301497936249,0.032997746020555496,0.6302118301391602,0.01506742462515831,0.0069472091272473335,0.019908957183361053,0.20349934697151184,0.928297758102417,0.017639586701989174,0.0,0.09305299073457718
9,0.007126005366444588,0.014109085313975811,0.03519637510180473,0.6409571170806885,0.014795850031077862,0.007252873387187719,0.021161191165447235,0.16028806567192078,0.9969111680984497,0.017229095101356506,0.0,0.09453452378511429,0.0071472288109362125,0.013728703372180462,0.031502582132816315,0.6441567540168762,0.014417268335819244,0.007265022490173578,0.019324898719787598,0.10097188502550125,0.9321404099464417,0.017076440155506134,0.0,0.0954243615269661
10,0.0071349251084029675,0.014363017864525318,0.03499728813767433,0.6401703953742981,0.015043438412249088,0.0072595225647091866,0.021066127344965935,0.1981934756040573,0.9963451027870178,0.017477869987487793,0.0,0.09449939429759979,0.005217619705945253,0.011285979300737381,0.04219602048397064,0.5742909908294678,0.012093788012862206,0.00539344921708107,0.023706819862127304,0.07790730893611908,0.9163764119148254,0.014275683090090752,0.0,0.08258909732103348
