experiment,sample_id,sample_path,prediction_path,mse,mae,correlation,iou,dice,true_occupied_cells,predicted_occupied_cells,volume_ratio,true_mass_proxy,predicted_mass_proxy,mass_ratio,true_body_mean_density,predicted_mean_density_in_true_body,peak_predicted_density,body_mse,background_mse,depth_profile_mse,z_center_error_m,absolute_z_center_error_m,true_top_depth_m,true_bottom_depth_m,true_thickness_m,true_width_x_m,true_width_y_m,true_center_x_m,true_center_y_m,gravity_mse,gravity_rmse,gravity_mae,gravity_relative_l2,gravity_correlation,gravity_max_abs_residual,gravity_mean_residual,gravity_residual_std,manifest_top_depth_m,manifest_thickness_m,predicted_top_depth_m,top_depth_error_m,absolute_top_depth_error_m,predicted_bottom_depth_m,bottom_depth_error_m,absolute_bottom_depth_error_m,predicted_thickness_m,thickness_error_m,absolute_thickness_error_m,predicted_width_x_m,width_x_error_m,absolute_width_x_error_m,predicted_width_y_m,width_y_error_m,absolute_width_y_error_m,predicted_center_x_m,predicted_center_y_m,lateral_center_error_m,true_body_volume_cells,true_body_volume_m3,true_mean_body_density,predicted_mean_body_density,density_error,absolute_density_error,relative_density_error,body_size_group,center_depth_error_m
E09B-5,sample_000923,samples/sample_000923.npz,sample_000923_prediction.npz,0.00028732497594319284,0.001876829075627029,0.6803160807069971,0.22753792298716452,0.37072243346007605,195,857,4.394871794871795,79.86865639686584,237.33357995599263,2.9715484229093145,0.40958285331726074,0.3489798243229206,0.5040174722671509,0.009304873018318633,0.0002694018064640744,0.002977634984497355,0.7870300838791451,0.7870300838791451,80.0,110.0,30.0,50.0,130.0,295.0,465.0,0.00020735403289442363,0.01439979280734357,0.007742968648285256,1.7544025045637817,0.9875065809125473,0.06404765240601773,0.007742968648285256,0.012140859500302904,80.0,30.0,70.0,-10.0,10.0,140.0,30.0,30.0,70.0,40.0,40.0,250.0,200.0,200.0,170.0,40.0,40.0,275.0,455.0,22.360679774997898,195,195000.0,0.40958285331726074,0.3489798243229206,-0.06060302899434017,0.06060302899434017,0.14796280777749596,medium,0.7870300838791451
E09B-5,sample_000595,samples/sample_000595.npz,sample_000595_prediction.npz,0.0005963992443867028,0.0031096076127141714,0.9263517570426733,0.5669291338582677,0.7236180904522613,648,1143,1.7638888888888888,405.7768020629883,700.6643762657162,1.726723589676654,0.6261987686157227,0.7108043813503083,0.8270558714866638,0.012384442044179949,0.0005181792035658381,0.0006887404651230804,4.400647942161257,4.400647942161257,40.0,100.0,60.0,120.0,90.0,190.0,245.0,0.0008734102892908966,0.029553515684109338,0.014995099795759914,0.5386860092880501,0.9943787782880296,0.1562355146674319,0.014995099795759914,0.025466787614579458,40.0,60.0,30.0,-10.0,10.0,130.0,30.0,30.0,100.0,40.0,40.0,320.0,200.0,200.0,200.0,110.0,110.0,160.0,200.0,54.08326913195984,648,648000.0,0.6261987686157227,0.7108043813503083,0.08460561273458567,0.08460561273458567,0.1351098356862233,large,4.400647942161257
E09B-5,sample_001302,samples/sample_001302.npz,sample_001302_prediction.npz,0.0011511034099385142,0.0037491207476705313,0.8912974895662509,0.4819672131147541,0.6504424778761062,588,1220,2.074829931972789,388.9803864955902,756.4807546367331,1.9447786595412546,0.6615312695503235,0.8120379465169647,0.925960123538971,0.02727269735399546,0.000993918322296984,0.0009564648123098846,3.292730992946062,3.292730992946062,60.0,120.0,60.0,70.0,140.0,525.0,280.0,0.0012470849504978064,0.03531408997125377,0.017559308478307844,0.8426725457157715,0.998362739483069,0.18882985425436466,0.017559308478307844,0.03063911937803423,60.0,60.0,40.0,-20.0,20.0,150.0,30.0,30.0,110.0,50.0,50.0,220.0,150.0,150.0,200.0,60.0,60.0,510.0,270.0,18.027756377319946,588,588000.0,0.6615312695503235,0.8120379465169647,0.15050667696664122,0.15050667696664122,0.22751256651699667,medium,3.292730992946062
E09B-5,sample_001319,samples/sample_001319.npz,sample_001319_prediction.npz,0.0008250483660958707,0.003454724093899131,0.5345963395482861,0.1079136690647482,0.19480519480519481,150,1390,9.266666666666667,78.23321521282196,400.40006400908635,5.118031553731453,0.5215547680854797,0.46423998395601906,0.6144965291023254,0.004702021035765043,0.0008191235324975723,0.000511143411820092,3.3643026874463686,3.3643026874463686,20.0,50.0,30.0,50.0,100.0,295.0,360.0,0.0016331587223277582,0.04041235853458392,0.018602744675994657,2.103414250501418,0.7507817181251989,0.1748645367792457,0.018602744675994657,0.035876128732731334,20.0,30.0,20.0,0.0,0.0,80.0,30.0,30.0,60.0,30.0,30.0,350.0,300.0,300.0,370.0,270.0,270.0,335.0,405.0,60.207972893961475,150,150000.0,0.5215547680854797,0.46423998395601906,-0.05731478412946067,0.05731478412946067,0.10989216787309117,small,3.3643026874463686
E09B-5,sample_002162,samples/sample_002162.npz,sample_002162_prediction.npz,0.00016548560233786702,0.0019372730748727918,0.8947650003325416,0.687192118226601,0.8145985401459854,560,810,1.4464285714285714,161.06433391571045,324.64509153190386,2.015623717798379,0.2876148819923401,0.33065600460395217,0.5086373686790466,0.010643821981976722,0.00010545259486784997,0.000776764789322671,-2.0984482853713544,2.0984482853713544,30.0,100.0,70.0,100.0,80.0,170.0,140.0,0.000330360036073194,0.018175809089919327,0.00861355560729303,0.7480994367760363,0.9808055546368882,0.10850190994602704,0.00861355560729303,0.01600520839830787,30.0,70.0,20.0,-10.0,10.0,110.0,10.0,10.0,90.0,20.0,20.0,280.0,180.0,180.0,270.0,190.0,190.0,220.0,135.0,50.24937810560445,560,560000.0,0.2876148819923401,0.33065600460395217,0.04304112261161208,0.04304112261161208,0.14964845460520493,medium,-2.0984482853713544
E09B-5,sample_001201,samples/sample_001201.npz,sample_001201_prediction.npz,0.0011417351197451353,0.003196672536432743,0.4101140209081568,0.08879492600422834,0.16310679611650486,84,946,11.261904761904763,47.15975260734558,354.5014101180307,7.517032862102287,0.5614256262779236,0.5205598973802158,0.8220435380935669,0.0021367045869027696,0.0011408841258492173,0.003886514219383569,-1.6885032040119512,1.6885032040119512,70.0,90.0,20.0,60.0,70.0,270.0,175.0,0.0009752976336652303,0.031229755581259844,0.01567185460913342,5.323731652111919,0.8854938935827638,0.14540656632160365,0.01567185460913342,0.02701278598692504,70.0,20.0,50.0,-20.0,20.0,110.0,20.0,20.0,60.0,40.0,40.0,330.0,270.0,270.0,140.0,70.0,70.0,235.0,160.0,38.07886552931954,84,84000.0,0.5614256262779236,0.5205598973802158,-0.04086572889770779,0.04086572889770779,0.07278921193646752,small,-1.6885032040119512
E09B-5,sample_000860,samples/sample_000860.npz,sample_000860_prediction.npz,0.0013500320492312312,0.00683025224134326,0.7659027434011787,0.22353306426575598,0.36538949505201723,720,3221,4.473611111111111,286.3914728164673,950.4113579390772,3.3185742179835924,0.3977659344673157,0.49799894992676047,0.7478296160697937,0.015132713766433771,0.0012483397916810508,0.0005572962318185661,3.201234096756984,3.201234096756984,20.0,50.0,30.0,160.0,150.0,230.0,285.0,0.004455688818315854,0.06675094619790684,0.03816092979780588,1.2955325074468593,0.8970785703691575,0.21659850446803613,0.03816092979780588,0.054767072728810186,20.0,30.0,20.0,0.0,0.0,80.0,30.0,30.0,60.0,30.0,30.0,480.0,320.0,320.0,520.0,370.0,370.0,240.0,260.0,26.92582403567252,720,720000.0,0.3977659344673157,0.49799894992676047,0.1002330154594448,0.1002330154594448,0.2519899437685027,large,3.201234096756984
E09B-5,sample_001867,samples/sample_001867.npz,sample_001867_prediction.npz,0.00038658862467855215,0.002032281132414937,0.6718719063854641,0.27432590855803046,0.43054277828886844,234,853,3.6452991452991452,69.58212214708328,268.10960895526244,3.8531392932875783,0.29735949635505676,0.36152491737634707,0.7012478709220886,0.00695497838476447,0.00037091611466776194,0.001103550897910085,-0.4609366123102774,0.4609366123102774,60.0,90.0,30.0,60.0,130.0,330.0,315.0,0.00039673368143768034,0.019918174651249555,0.010528179078956394,2.2667242748560303,0.9487671144243394,0.08718674497919887,0.010528179078956394,0.016908315312860276,60.0,30.0,50.0,-10.0,10.0,100.0,10.0,10.0,50.0,20.0,20.0,310.0,250.0,250.0,220.0,90.0,90.0,295.0,290.0,43.01162633521314,234,234000.0,0.29735949635505676,0.36152491737634707,0.0641654210212903,0.0641654210212903,0.21578399818337982,medium,-0.4609366123102774
E09B-5,sample_000363,samples/sample_000363.npz,sample_000363_prediction.npz,0.0003954459971282631,0.0016510450514033437,0.39450461671008913,0.07326007326007326,0.13651877133105803,40,546,13.65,32.65535354614258,160.02530704839566,4.900431006581421,0.8163838386535645,0.37970402613282206,0.6610336899757385,0.19094351209861046,0.00031788024742455734,0.0055243798416198765,-2.122147146593562,2.122147146593562,80.0,100.0,20.0,40.0,50.0,260.0,325.0,0.00015947859890882586,0.01262848363457885,0.0064687506673348485,3.4177794498191663,0.9274077051052094,0.060533560070712644,0.0064687506673348485,0.010845914609320911,80.0,20.0,60.0,-20.0,20.0,120.0,20.0,20.0,60.0,40.0,40.0,280.0,240.0,240.0,110.0,60.0,60.0,210.0,325.0,50.0,40,40000.0,0.8163838386535645,0.37970402613282206,-0.4366798125207424,0.4366798125207424,0.5348952194361715,small,-2.122147146593562
E09B-5,sample_000263,samples/sample_000263.npz,sample_000263_prediction.npz,0.0006784011493436992,0.003164524445310235,0.5525306886155338,0.15632754342431762,0.2703862660944206,189,1209,6.396825396825397,76.96506553888321,376.47875231685833,4.891553715713514,0.40722256898880005,0.3943873717986717,0.6511287093162537,0.0033757021700925403,0.0006732053138714491,0.0011907220903439482,-0.9632774339094752,0.9632774339094752,30.0,60.0,30.0,70.0,90.0,225.0,195.0,0.001371349615073998,0.037031737942932116,0.01684004294962343,2.403916499099621,0.7585007023551471,0.17515625157003423,0.01684004294962343,0.0329812457091729,30.0,30.0,20.0,-10.0,10.0,80.0,20.0,20.0,60.0,30.0,30.0,340.0,270.0,270.0,260.0,170.0,170.0,270.0,140.0,71.06335201775947,189,189000.0,0.40722256898880005,0.3943873717986717,-0.012835197190128322,0.012835197190128322,0.03151887485509511,small,-0.9632774339094752
E09B-5,sample_000442,samples/sample_000442.npz,sample_000442_prediction.npz,0.0007269668858498335,0.003349477658048272,0.5632164438514804,0.11063829787234042,0.19923371647509577,104,940,9.038461538461538,94.6843991279602,335.20192637317444,3.540202287392345,0.910426914691925,0.4837463687245662,0.5809817910194397,0.18407337551996253,0.0005327914826682542,0.007236332212585926,4.854473161982618,4.854473161982618,30.0,50.0,20.0,130.0,40.0,385.0,210.0,0.0007516084704687295,0.027415478665686825,0.013475242987833487,1.3757246977264987,0.9358522735093427,0.12650561374862343,0.013475242987833487,0.023875223493981662,30.0,20.0,20.0,-10.0,10.0,90.0,40.0,40.0,70.0,50.0,50.0,430.0,300.0,300.0,310.0,270.0,270.0,375.0,155.0,55.90169943749474,104,104000.0,0.910426914691925,0.4837463687245662,-0.4266805459673588,0.4266805459673588,0.4686598551534927,small,4.854473161982618
E09B-5,sample_001230,samples/sample_001230.npz,sample_001230_prediction.npz,0.000633103190921247,0.003598460229113698,0.8271970771170779,0.3758675920982381,0.546371750097012,704,1873,2.6605113636363638,288.421838760376,614.1364369584309,2.1292993609567206,0.40969011187553406,0.4371199364858595,0.668186366558075,0.006372732081433885,0.0005917025831853413,0.0010385501759827462,2.2276026337736496,2.2276026337736496,20.0,60.0,40.0,110.0,160.0,475.0,420.0,0.0013214642866384906,0.036351950245323714,0.01820187661519728,0.6937876480259251,0.9583038134950898,0.16460639641363214,0.01820187661519728,0.03146674394219435,20.0,40.0,20.0,0.0,0.0,80.0,20.0,20.0,60.0,20.0,20.0,430.0,320.0,320.0,410.0,250.0,250.0,425.0,315.0,116.29703349613007,704,704000.0,0.40969011187553406,0.4371199364858595,0.02742982461032545,0.02742982461032545,0.06695261568494669,large,2.2276026337736496
E09B-5,sample_001272,samples/sample_001272.npz,sample_001272_prediction.npz,0.0021731113083660603,0.005277056712657213,0.7522619285575799,0.31007751937984496,0.47337278106508873,480,1548,3.225,406.4982604980469,839.2918950384333,2.064687543828901,0.8468713760375977,0.7573274318128824,0.8350402116775513,0.010583642673331532,0.002131842655029389,0.0019289376029845307,2.2023460607583587,2.2023460607583587,80.0,130.0,50.0,60.0,160.0,320.0,200.0,0.0014378806954420621,0.037919397350723576,0.02068396597101429,1.0092621090300333,0.9989512543190736,0.1826401779925464,0.02068396597101429,0.03178135061875101,80.0,50.0,50.0,-30.0,30.0,160.0,30.0,30.0,110.0,60.0,60.0,190.0,130.0,130.0,190.0,30.0,30.0,305.0,205.0,15.811388300841896,480,480000.0,0.8468713760375977,0.7573274318128824,-0.08954394422471523,0.08954394422471523,0.10573499914907956,medium,2.2023460607583587
E09B-5,sample_001600,samples/sample_001600.npz,sample_001600_prediction.npz,0.0010924349771812558,0.0034423740580677986,0.8778543521480201,0.49122807017543857,0.6588235294117647,756,1539,2.0357142857142856,485.2165160179138,813.3224980097662,1.676205304560859,0.6418207883834839,0.6883398461594152,0.8022035956382751,0.00509914702484706,0.0010613828046775516,0.0005518770748000843,-0.5390576597013421,0.5390576597013421,80.0,150.0,70.0,120.0,90.0,380.0,275.0,0.0007920907388031586,0.02814410664425429,0.01567335605424505,0.667168767851388,0.9998058246728516,0.13650137052886313,0.01567335605424505,0.02337598444558044,80.0,70.0,60.0,-20.0,20.0,220.0,70.0,70.0,160.0,90.0,90.0,210.0,90.0,90.0,130.0,40.0,40.0,395.0,285.0,18.027756377319946,756,756000.0,0.6418207883834839,0.6883398461594152,0.04651905777593135,0.04651905777593135,0.072479823991205,large,-0.5390576597013421
E09B-5,sample_000593,samples/sample_000593.npz,sample_000593_prediction.npz,0.0026966973673552275,0.006670617964118719,0.8882190308192913,0.536995006808897,0.6987595983461311,1183,2203,1.8622147083685545,860.1984516978264,1511.116206825933,1.7567064946970672,0.7271330952644348,0.8751939259034944,0.9527696371078491,0.026002625696483667,0.0024128153330595947,0.0007361351925769067,1.9528058796357612,1.9528058796357612,70.0,140.0,70.0,130.0,130.0,225.0,205.0,0.003269240301643741,0.057177270848159066,0.030938792635036304,0.7220135568859514,0.9996257784005808,0.27362076069370134,0.030938792635036304,0.04808358776058588,70.0,70.0,50.0,-20.0,20.0,160.0,20.0,20.0,110.0,40.0,40.0,210.0,80.0,80.0,210.0,80.0,80.0,255.0,195.0,31.622776601683793,1183,1183000.0,0.7271330952644348,0.8751939259034944,0.14806083063905962,0.14806083063905962,0.20362273647469542,large,1.9528058796357612
E09B-5,sample_000367,samples/sample_000367.npz,sample_000367_prediction.npz,0.00016519964265171438,0.0015954290283843875,0.42083746814033357,0.14769975786924938,0.25738396624472576,64,410,6.40625,18.23250961303711,167.2746077901238,9.174524590433482,0.28488296270370483,0.23232525191269815,0.3708323836326599,0.007950317233438782,0.00016012789801442807,0.006315978357372363,6.440374714977466,6.440374714977466,40.0,60.0,20.0,40.0,80.0,310.0,490.0,0.00023773763413804404,0.015418742949347202,0.008171471273950619,4.421975462581211,0.7794283102331612,0.07356800759043111,0.008171471273950619,0.013075346701217672,40.0,20.0,30.0,-10.0,10.0,80.0,20.0,20.0,50.0,30.0,30.0,340.0,300.0,300.0,270.0,190.0,190.0,270.0,405.0,93.94147114027967,64,64000.0,0.28488296270370483,0.23232525191269815,-0.052557710791006684,0.052557710791006684,0.18448878196226082,small,6.440374714977466
E09B-5,sample_000985,samples/sample_000985.npz,sample_000985_prediction.npz,0.0018571168184280396,0.006363548804074526,0.8817698870543491,0.489777373920945,0.6575175358340958,1078,2201,2.041743970315399,707.4556195735931,1328.4277928623396,1.8777542450832845,0.6562668085098267,0.7517492752072984,0.857222318649292,0.0126885748676293,0.0017370222404992843,0.0008878802154729283,1.1311626642437176,1.1311626642437176,30.0,100.0,70.0,110.0,140.0,475.0,280.0,0.005003437454356445,0.07073498041532524,0.03268869435643335,0.7194156243647953,0.9938521524720437,0.43570894346662326,0.03268869435643335,0.0627286753855693,30.0,70.0,0.0,-30.0,30.0,140.0,40.0,40.0,140.0,70.0,70.0,360.0,250.0,250.0,480.0,340.0,340.0,450.0,310.0,39.05124837953327,1078,1078000.0,0.6562668085098267,0.7517492752072984,0.09548246669747174,0.09548246669747174,0.1454933655936098,large,1.1311626642437176
E09B-5,sample_000252,samples/sample_000252.npz,sample_000252_prediction.npz,0.0002972451038658619,0.0027809524908661842,0.4858972538912857,0.13157894736842105,0.23255813953488372,120,912,7.6,49.82417106628418,285.91719393260416,5.738523849242386,0.41520142555236816,0.2598441805690527,0.34953203797340393,0.025061594098456194,0.00026697825715794545,0.0037347256278037803,2.3562392709352693,2.3562392709352693,40.0,60.0,20.0,150.0,40.0,285.0,330.0,0.0005557547646860028,0.023574451524606098,0.013114000544918172,2.743153983614892,0.7504226510264244,0.0936427765906283,0.013114000544918172,0.01959024640972871,40.0,20.0,20.0,-20.0,20.0,80.0,20.0,20.0,60.0,40.0,40.0,460.0,310.0,310.0,340.0,300.0,300.0,270.0,260.0,71.58910531638176,120,120000.0,0.41520142555236816,0.2598441805690527,-0.1553572449833155,0.1553572449833155,0.37417319744659866,small,2.3562392709352693
E09B-5,sample_000452,samples/sample_000452.npz,sample_000452_prediction.npz,0.0010056750616058707,0.004720818717032671,0.8710697669123537,0.3831982313927782,0.554075652637187,520,1357,2.6096153846153847,301.9148325920105,765.3084738632929,2.5348488754028344,0.5806054472923279,0.7275434965124497,0.8783228993415833,0.028048134868545675,0.0008618675181911385,0.0013064124277399208,-1.2121910972140313,1.2121910972140313,50.0,90.0,40.0,130.0,100.0,245.0,400.0,0.001979025176372297,0.044486235808082225,0.024586330721716954,1.1292802665129749,0.9781769200114852,0.20673883392435438,0.024586330721716954,0.03707475580519249,50.0,40.0,40.0,-10.0,10.0,110.0,20.0,20.0,70.0,30.0,30.0,420.0,290.0,290.0,250.0,150.0,150.0,230.0,355.0,47.43416490252569,520,520000.0,0.5806054472923279,0.7275434965124497,0.14693804922012177,0.14693804922012177,0.2530772832142242,medium,-1.2121910972140313
E09B-5,sample_001622,samples/sample_001622.npz,sample_001622_prediction.npz,0.0004773832333739847,0.003632333129644394,0.9198390971006514,0.6507503410641201,0.7884297520661157,960,1460,1.5208333333333333,321.500244140625,656.3817169021927,2.041621208272208,0.3348960876464844,0.4473957826616243,0.6386379599571228,0.02277812302524301,0.0002574548399000545,0.0003990378487982948,2.005096358728167,2.005096358728167,30.0,110.0,80.0,80.0,150.0,170.0,295.0,0.001285861343491221,0.03585890884412437,0.01740930960013353,0.8257441527824111,0.9927840814968714,0.2329943636704656,0.01740930960013353,0.03134927882325077,30.0,80.0,0.0,-30.0,30.0,140.0,30.0,30.0,140.0,60.0,60.0,280.0,200.0,200.0,330.0,180.0,180.0,140.0,305.0,31.622776601683793,960,960000.0,0.3348960876464844,0.4473957826616243,0.1124996950151399,0.1124996950151399,0.3359241841424387,large,2.005096358728167
E09B-5,sample_001585,samples/sample_001585.npz,sample_001585_prediction.npz,0.0006392526556737721,0.0029907755088061094,0.6434789998403284,0.12217194570135746,0.21774193548387097,108,884,8.185185185185185,87.97479701042175,339.70780398364104,3.8614218563459515,0.8145814538002014,0.618876835262334,0.6695055961608887,0.03917418108395584,0.0005968703445356628,0.0025720821673110516,3.1122978463627646,3.1122978463627646,30.0,60.0,30.0,60.0,60.0,420.0,460.0,0.0010552697610543035,0.03248491590037295,0.013999427350289669,1.7351196265178328,0.9390562836414313,0.19751787502108809,0.013999427350289669,0.029313576972424656,30.0,30.0,20.0,-10.0,10.0,90.0,30.0,30.0,70.0,40.0,40.0,360.0,300.0,300.0,250.0,190.0,190.0,450.0,435.0,39.05124837953327,108,108000.0,0.8145814538002014,0.618876835262334,-0.19570461853786747,0.19570461853786747,0.24025174845911657,small,3.1122978463627646
E09B-5,sample_000222,samples/sample_000222.npz,sample_000222_prediction.npz,0.0023156420793384314,0.00546529283747077,0.8633855057041664,0.4566683964711988,0.6270039187744924,880,1927,2.1897727272727274,741.6331243515015,1259.0431626675154,1.6976630645623432,0.8427649140357971,0.8729782038791614,0.9503642916679382,0.003694787687578562,0.00230318484368911,0.0016249906869467388,3.5189402603610347,3.5189402603610347,60.0,110.0,50.0,160.0,110.0,470.0,245.0,0.0023852607668631578,0.04883913151217124,0.0255139986330972,0.6092606556075693,0.9983500818331839,0.23787918548474907,0.0255139986330972,0.04164488732862021,60.0,50.0,40.0,-20.0,20.0,150.0,40.0,40.0,110.0,60.0,60.0,390.0,230.0,230.0,210.0,100.0,100.0,415.0,225.0,58.52349955359813,880,880000.0,0.8427649140357971,0.8729782038791614,0.030213289843364244,0.030213289843364244,0.03585019895842616,large,3.5189402603610347
E09B-5,sample_001459,samples/sample_001459.npz,sample_001459_prediction.npz,0.0008735975716263056,0.003186071291565895,0.5429110362229111,0.11795543905635648,0.21101992966002345,90,763,8.477777777777778,68.3198869228363,357.4708391686079,5.232310170131755,0.7591098546981812,0.6254841632313198,0.7551360726356506,0.018990817260150786,0.0008569955217154288,0.0028450471588437522,0.8956893099699741,0.8956893099699741,50.0,70.0,20.0,50.0,90.0,295.0,495.0,0.000993243253729181,0.03151576198871259,0.015622869057236683,2.886462100268887,0.8911893311811275,0.17521598959315365,0.015622869057236683,0.027370955703986986,50.0,20.0,40.0,-10.0,10.0,90.0,20.0,20.0,50.0,30.0,30.0,350.0,300.0,300.0,320.0,230.0,230.0,275.0,410.0,87.32124598286491,90,90000.0,0.7591098546981812,0.6254841632313198,-0.13362569146686132,0.13362569146686132,0.17602945165293674,small,0.8956893099699741
E09B-5,sample_001967,samples/sample_001967.npz,sample_001967_prediction.npz,0.00045249550021253526,0.0025451891124248505,0.40481628297203004,0.06417112299465241,0.12060301507537688,72,1122,15.583333333333334,34.3732488155365,265.2331694622234,7.716267114743591,0.47740623354911804,0.34308438520464635,0.4726283550262451,0.021054860914686738,0.0004373947983406926,0.0008982619818120305,2.298279953652404,2.298279953652404,20.0,40.0,20.0,90.0,40.0,195.0,120.0,0.000905452668519141,0.030090740577778094,0.013289933102493863,3.0983795312145057,0.6706038838493609,0.1264996000964057,0.013289933102493863,0.02699685808849576,20.0,20.0,20.0,0.0,0.0,60.0,20.0,20.0,40.0,20.0,20.0,420.0,330.0,330.0,320.0,280.0,280.0,220.0,160.0,47.16990566028302,72,72000.0,0.47740623354911804,0.34308438520464635,-0.1343218483444717,0.1343218483444717,0.28135755024793146,small,2.298279953652404
E09B-5,sample_001694,samples/sample_001694.npz,sample_001694_prediction.npz,0.0004195532819721848,0.002153624314814806,0.898070536398074,0.41611624834874505,0.5876865671641791,315,757,2.403174603174603,200.4263225197792,406.40061461881584,2.027680843062467,0.6362740397453308,0.7191193508723426,0.8482856750488281,0.014166065743480402,0.00037536309473267,0.0007877626343277992,-0.09015975836176437,0.09015975836176437,50.0,100.0,50.0,90.0,70.0,305.0,215.0,0.00046978210336344977,0.02167445739490264,0.010789963837125108,0.8203937983523226,0.9930160107934046,0.12475019041582647,0.010789963837125108,0.018797839869436648,50.0,50.0,40.0,-10.0,10.0,120.0,20.0,20.0,80.0,30.0,30.0,320.0,230.0,230.0,280.0,210.0,210.0,250.0,220.0,55.226805085936306,315,315000.0,0.6362740397453308,0.7191193508723426,0.08284531112701177,0.08284531112701177,0.13020382091994617,medium,-0.09015975836176437
E09B-5,sample_001125,samples/sample_001125.npz,sample_001125_prediction.npz,0.0010934571037068963,0.0033130089286714792,0.5840074420979141,0.10355987055016182,0.187683284457478,96,927,9.65625,81.36629676818848,389.9547974626661,4.792583820960197,0.8475655913352966,0.758536617582043,0.7917155623435974,0.008278211577645448,0.0010864337765867178,0.004164414496119887,1.4789775988004834,1.4789775988004834,60.0,80.0,20.0,80.0,60.0,450.0,180.0,0.0010572839816151154,0.03251590351835722,0.015997686305986202,2.8610993874197175,0.9425155362448098,0.16127836430871997,0.015997686305986202,0.028308267599243462,60.0,20.0,40.0,-20.0,20.0,110.0,30.0,30.0,70.0,50.0,50.0,380.0,300.0,300.0,170.0,110.0,110.0,410.0,155.0,47.16990566028302,96,96000.0,0.8475655913352966,0.758536617582043,-0.08902897375325358,0.08902897375325358,0.10504080706366684,small,1.4789775988004834
E09B-5,sample_001461,samples/sample_001461.npz,sample_001461_prediction.npz,0.00044078161590732634,0.0023334550205618143,0.9455815640886397,0.47337278106508873,0.642570281124498,320,676,2.1125,154.81274604797363,383.68417947617206,2.478375904250645,0.4837898313999176,0.7468016056343914,0.8752511143684387,0.07716218410893098,0.00019022186261410715,0.00044153138759488175,-3.503758460507356,3.503758460507356,40.0,120.0,80.0,50.0,80.0,365.0,240.0,0.0006757594480608746,0.025995373589561558,0.012039815596376206,1.2808418184885026,0.9908974785070158,0.19826958811636813,0.012039815596376206,0.023039146869320723,40.0,80.0,30.0,-10.0,10.0,140.0,20.0,20.0,110.0,30.0,30.0,310.0,260.0,260.0,130.0,50.0,50.0,335.0,225.0,33.54101966249684,320,320000.0,0.4837898313999176,0.7468016056343914,0.26301177423447375,0.26301177423447375,0.5436488267506785,medium,-3.503758460507356
E09B-6,sample_000796,samples/sample_000796.npz,sample_000796_prediction.npz,0.0003199049679096788,0.0025899868924170732,0.8547260483588481,0.5664830841856806,0.7232546459065796,720,1271,1.7652777777777777,233.237042427063,444.45003477787134,1.9055722459559916,0.32394033670425415,0.343672515762349,0.578628659248352,0.009227518382386366,0.0002541822971414147,0.0021169550967612715,2.4824429117803177,2.4824429117803177,40.0,70.0,30.0,150.0,160.0,175.0,170.0,0.0005299356911296114,0.023020332124659093,0.011025196237475419,0.7016628346185524,0.9909511482851642,0.1318855209509035,0.011025196237475419,0.020208432374995578,40.0,30.0,20.0,-20.0,20.0,100.0,30.0,30.0,80.0,50.0,50.0,430.0,280.0,280.0,260.0,100.0,100.0,215.0,130.0,56.568542494923804,720,720000.0,0.32394033670425415,0.343672515762349,0.019732179058094823,0.019732179058094823,0.060913004100843396,large,2.4824429117803177
E09B-6,sample_001763,samples/sample_001763.npz,sample_001763_prediction.npz,0.0005082738935016096,0.002207835204899311,0.8009846382188979,0.45307443365695793,0.623608017817372,280,618,2.2071428571428573,142.34578132629395,331.64113555234394,2.3298276384611305,0.5083777904510498,0.5614924894911902,0.8041008114814758,0.029147226301514083,0.00042646833333084686,0.0010512816772326485,-3.8365341495614302,3.8365341495614302,40.0,110.0,70.0,80.0,50.0,510.0,495.0,0.0004158210931289437,0.02039169176721107,0.009749091337985181,1.040362826237404,0.991150540156968,0.13556711253713877,0.009749091337985181,0.017910229233948013,40.0,70.0,30.0,-10.0,10.0,130.0,20.0,20.0,100.0,30.0,30.0,250.0,170.0,170.0,340.0,290.0,290.0,515.0,420.0,75.16648189186454,280,280000.0,0.5083777904510498,0.5614924894911902,0.053114699040140434,0.053114699040140434,0.10447879517516942,medium,-3.8365341495614302
E09B-6,sample_000998,samples/sample_000998.npz,sample_000998_prediction.npz,0.00017454748740419745,0.001954040490090847,0.8534871423640761,0.5480427046263345,0.7080459770114943,462,843,1.8246753246753247,163.88124418258667,299.03830938222575,1.8247256473660596,0.3547213077545166,0.30470079457734056,0.5242841839790344,0.007883456428964111,0.00013814680954372097,0.002033930211119571,4.307888915744272,4.307888915744272,80.0,110.0,30.0,110.0,140.0,235.0,380.0,8.748445133309346e-05,0.00935331231880415,0.006421115748063237,0.5746822596338287,0.991596606506798,0.03486997886692984,0.006421115748063237,0.00680100903418513,80.0,30.0,80.0,0.0,0.0,140.0,30.0,30.0,60.0,30.0,30.0,160.0,50.0,50.0,170.0,30.0,30.0,220.0,375.0,15.811388300841896,462,462000.0,0.3547213077545166,0.30470079457734056,-0.05002051317717604,0.05002051317717604,0.14101355651234948,medium,4.307888915744272
