epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,density_mae,density_mse,loss,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_density_mae,val_density_mse,val_loss,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation
12,0.013522441498935223,0.024896696209907532,0.03750130161643028,0.6263043880462646,0.025551505386829376,0.01361615676432848,0.02551187016069889,0.10095023363828659,0.9850350618362427,0.027890102937817574,0.0,0.12124232202768326,0.013175897300243378,0.02466718479990959,0.034020502120256424,0.6279667019844055,0.025346945971250534,0.013273686170578003,0.0235981997102499,0.09953043609857559,0.9620646238327026,0.027870861813426018,0.0,0.12032908201217651
13,0.013452804647386074,0.0244683139026165,0.03645310178399086,0.6263601779937744,0.025109553709626198,0.01354027260094881,0.02495296485722065,0.09678702801465988,0.9905126094818115,0.027464110404253006,0.0,0.12105922400951385,0.014859708957374096,0.027627089992165565,0.03411398455500603,0.6446073651313782,0.028306584805250168,0.014951592311263084,0.024486849084496498,0.1113809198141098,0.963776171207428,0.030903421342372894,0.0,0.12677958607673645
14,0.013391954824328423,0.02450348064303398,0.03648756816983223,0.6259490847587585,0.025146324187517166,0.013480686582624912,0.02493976429104805,0.09850174933671951,0.9908058047294617,0.027497075498104095,0.0,0.12079345434904099,0.013515375554561615,0.024837853386998177,0.03557564318180084,0.6308687925338745,0.025555701926350594,0.013630088418722153,0.024545513093471527,0.09069763123989105,0.9265021085739136,0.028056036680936813,0.0,0.12175013870000839
15,0.013158506713807583,0.023915758356451988,0.03547513112425804,0.6255762577056885,0.024553902447223663,0.013243732042610645,0.0243168193846941,0.0905679315328598,0.986842155456543,0.02691037580370903,0.0,0.11996272206306458,0.01357791293412447,0.02425719052553177,0.033761925995349884,0.6435091495513916,0.024927139282226562,0.013670534826815128,0.023669922724366188,0.08720957487821579,0.9792404174804688,0.027545586228370667,0.0,0.12257356196641922
16,0.013343063183128834,0.024228667840361595,0.03545825928449631,0.625769853591919,0.02487224154174328,0.013431179337203503,0.024400673806667328,0.09407307207584381,0.997508704662323,0.02722271718084812,0.0,0.12066587060689926,0.013625174760818481,0.024113202467560768,0.035576436668634415,0.6471168994903564,0.02481364645063877,0.013728993944823742,0.024600809440016747,0.09302927553653717,0.9333625435829163,0.027421511709690094,0.0,0.12283831089735031
17,0.013047576881945133,0.0237274169921875,0.034556079655885696,0.6251516938209534,0.024351082742214203,0.013127356767654419,0.02380187064409256,0.09691263735294342,0.9925135374069214,0.02672087587416172,0.0,0.11955414712429047,0.01601867564022541,0.027480199933052063,0.03430834785103798,0.6858295202255249,0.02814382128417492,0.01610584370791912,0.025163521990180016,0.10409840941429138,0.9825150370597839,0.030976196750998497,0.0,0.1324893683195114
18,0.013145243749022484,0.023869037628173828,0.034359462559223175,0.6250755190849304,0.02449055388569832,0.013225351460278034,0.023752348497509956,0.10030078142881393,0.9992347955703735,0.026861432939767838,0.0,0.11994612962007523,0.01336065772920847,0.02432100661098957,0.0319979302585125,0.6347309947013855,0.02497919835150242,0.013438604772090912,0.022679297253489494,0.08341105282306671,0.997037410736084,0.02756243757903576,0.0,0.1213972344994545
19,0.012956595048308372,0.023419035598635674,0.03300398588180542,0.624950110912323,0.024031322449445724,0.013032062910497189,0.022980283945798874,0.09445613622665405,0.9989964962005615,0.026413017883896828,0.0,0.11928853392601013,0.015300756320357323,0.025952503085136414,0.03309480845928192,0.6750083565711975,0.02661869488656521,0.015387840569019318,0.024197781458497047,0.08548909425735474,0.9684062004089355,0.02939916029572487,0.0,0.12972211837768555
20,0.012905915267765522,0.023355938494205475,0.03354280814528465,0.6249275207519531,0.023967184126377106,0.012982173822820187,0.02322438359260559,0.09170279651880264,0.9962379932403564,0.026350168511271477,0.0,0.11906708776950836,0.011331352405250072,0.022030329331755638,0.037617407739162445,0.5944121479988098,0.022739626467227936,0.011441477574408054,0.024474382400512695,0.08672556281089783,0.9367702007293701,0.0250698272138834,0.0,0.11221404373645782
21,0.012969772331416607,0.023486418649554253,0.032529041171073914,0.6245399713516235,0.024084949865937233,0.013039516285061836,0.022749390453100204,0.08822517842054367,0.9950189590454102,0.02647806890308857,0.0,0.11931730806827545,0.012583846226334572,0.023425862193107605,0.033698420971632004,0.6152589917182922,0.024069294333457947,0.012662635184824467,0.023141128942370415,0.08281555026769638,0.9396437406539917,0.02656864933669567,0.0,0.11797555536031723
22,0.01289237942546606,0.023280110210180283,0.0320645235478878,0.6247336864471436,0.023869559168815613,0.012963100336492062,0.022478459402918816,0.09113830327987671,0.9997428059577942,0.026273690164089203,0.0,0.11906126886606216,0.012956860475242138,0.022598588839173317,0.03114456683397293,0.6432726979255676,0.023238928988575935,0.013034197501838207,0.022050712257623672,0.07077514380216599,0.9524259567260742,0.0258945282548666,0.0,0.12045950442552567
23,0.01257435604929924,0.022745458409190178,0.03212939202785492,0.6246971487998962,0.023343462496995926,0.01264620665460825,0.02235184796154499,0.08886668086051941,0.9995378851890564,0.025741541758179665,0.0,0.11785298585891724,0.014432916417717934,0.025643128901720047,0.03245111554861069,0.6487957835197449,0.026284191757440567,0.014510950073599815,0.023442020639777184,0.0907929465174675,0.9715642333030701,0.028952233493328094,0.0,0.12581980228424072
24,0.012869494967162609,0.02340834215283394,0.03366933763027191,0.6273555159568787,0.02401728183031082,0.012945431284606457,0.0232694111764431,0.0972672551870346,0.9941782355308533,0.026414355263113976,0.0,0.118960440158844,0.014119653962552547,0.02432449534535408,0.0320679172873497,0.6783117055892944,0.024991437792778015,0.014210623688995838,0.02309378609061241,0.09320566803216934,0.9953357577323914,0.027797330170869827,0.0,0.1257447898387909
25,0.0123518081381917,0.022433731704950333,0.0312681645154953,0.625943124294281,0.023022597655653954,0.012421113438904285,0.021809972822666168,0.08657602220773697,0.9961843490600586,0.025437593460083008,0.0,0.11700566858053207,0.01136870589107275,0.02169390395283699,0.032577257603406906,0.6040653586387634,0.022361719980835915,0.011464202776551247,0.021972980350255966,0.08177998661994934,0.9063286185264587,0.024786444380879402,0.0,0.11275052279233932
26,0.012339597567915916,0.022477224469184875,0.03056156449019909,0.6245988011360168,0.023051347583532333,0.012404682114720345,0.021450573578476906,0.08586414903402328,0.997394323348999,0.025474172085523605,0.0,0.11693817377090454,0.016683612018823624,0.026724236086010933,0.030101964250206947,0.7087302803993225,0.027350103482604027,0.01675247773528099,0.02339279092848301,0.07652241736650467,0.9904125928878784,0.03034585900604725,0.0,0.13583944737911224
27,0.012267268262803555,0.02223775163292885,0.030019599944353104,0.6245768666267395,0.02280486188828945,0.012329062446951866,0.02114342898130417,0.0816040188074112,0.9962422847747803,0.025235753506422043,0.0,0.11669332534074783,0.016984298825263977,0.02701912447810173,0.03171674534678459,0.707179844379425,0.02764529176056385,0.01705658622086048,0.024350523948669434,0.08914530277252197,0.9792254567146301,0.03063095360994339,0.0,0.13673563301563263
28,0.011988217011094093,0.021771153435111046,0.030132317915558815,0.6249916553497314,0.02234572544693947,0.012054254300892353,0.021060235798358917,0.0884976014494896,0.9977585673332214,0.02477353624999523,0.0,0.11560124903917313,0.011133969761431217,0.022042166441679,0.03806174546480179,0.5922780632972717,0.022743141278624535,0.011247639544308186,0.024597859010100365,0.09701080620288849,0.951359212398529,0.025070272386074066,0.0,0.111341692507267
29,0.012098708190023899,0.021874479949474335,0.03002859652042389,0.624334454536438,0.0224490687251091,0.012164718471467495,0.021063663065433502,0.08407875895500183,0.9987918734550476,0.024873122572898865,0.0,0.11603107303380966,0.012580832466483116,0.023255856707692146,0.029919283464550972,0.6261594295501709,0.023880112916231155,0.01265901792794466,0.021250057965517044,0.08655944466590881,0.9884786605834961,0.026457427069544792,0.0,0.11822550743818283
30,0.011926515959203243,0.021579967811703682,0.029505673795938492,0.623533308506012,0.022142842411994934,0.011988470330834389,0.020716093480587006,0.08061589300632477,0.9957231283187866,0.024576060473918915,0.0,0.11534924060106277,0.015670383349061012,0.02553711086511612,0.031228642910718918,0.7134428024291992,0.026179319247603416,0.0157559122890234,0.02344951592385769,0.10098806023597717,0.9808582067489624,0.029190072789788246,0.0,0.13239701092243195
31,0.011833413504064083,0.021536804735660553,0.030049322172999382,0.6252107620239258,0.022114522755146027,0.011902263388037682,0.020941341295838356,0.08613182604312897,0.9980241060256958,0.024541445076465607,0.0,0.11498086899518967,0.013297043740749359,0.023307476192712784,0.029608741402626038,0.6631760001182556,0.02392120286822319,0.013370335102081299,0.0214528925716877,0.08661732822656631,0.9711277484893799,0.026705337688326836,0.0,0.12231503427028656
32,0.011763488873839378,0.02145499549806118,0.028534596785902977,0.6255286335945129,0.022009532898664474,0.011822454631328583,0.02014904096722603,0.0919136330485344,0.9977291822433472,0.02446167543530464,0.0,0.11474378407001495,0.014711063355207443,0.024615924805402756,0.030031705275177956,0.6726943254470825,0.025219207629561424,0.014776469208300114,0.022371379658579826,0.07674834877252579,0.9641101360321045,0.028057396411895752,0.0,0.12787169218063354
33,0.011827696114778519,0.021593237295746803,0.02900577522814274,0.6229870915412903,0.02215425670146942,0.01188939344137907,0.0204167440533638,0.0864374190568924,0.9979144334793091,0.024586588144302368,0.0,0.11492526531219482,0.011872714385390282,0.021410373970866203,0.03129047527909279,0.6308522820472717,0.022081715986132622,0.011973030865192413,0.021581599488854408,0.07662688940763474,0.960415244102478,0.02464667148888111,0.0,0.11571859568357468
34,0.011680086143314838,0.021190987899899483,0.028414219617843628,0.6238429546356201,0.021742302924394608,0.011737733148038387,0.020047156140208244,0.07920406013727188,0.9989273548126221,0.024190569296479225,0.0,0.11440527439117432,0.013066347688436508,0.022537289187312126,0.03193920478224754,0.6553629636764526,0.02316860854625702,0.013147907331585884,0.022502779960632324,0.07951700687408447,0.9615767002105713,0.025897761806845665,0.0,0.1214035302400589
35,0.011530105024576187,0.020896416157484055,0.028199048712849617,0.6233984231948853,0.02144979126751423,0.011588376946747303,0.019864585250616074,0.08187408745288849,0.9935846924781799,0.023895272985100746,0.0,0.1138044223189354,0.013974946923553944,0.024393126368522644,0.027951225638389587,0.653781533241272,0.025010494515299797,0.014042120426893234,0.020963089540600777,0.09289093315601349,0.9576267004013062,0.02773534506559372,0.0,0.1244203969836235
36,0.011620141565799713,0.021156100556254387,0.027936706319451332,0.6240763664245605,0.02170509658753872,0.011676687747240067,0.019778423011302948,0.08336172252893448,0.9960854053497314,0.024157004430890083,0.0,0.11415290832519531,0.014481126330792904,0.025536296889185905,0.030924402177333832,0.6630725264549255,0.026157639920711517,0.014548217877745628,0.022702760994434357,0.08138712495565414,0.9820698499679565,0.028921788558363914,0.0,0.1263970285654068
37,0.011486792005598545,0.020776065066456795,0.02785242721438408,0.6233996748924255,0.021328890696167946,0.01154563669115305,0.019669614732265472,0.0756496712565422,0.998372495174408,0.0237754974514246,0.0,0.11363685876131058,0.011372154578566551,0.0213423203676939,0.03052210994064808,0.6191771626472473,0.021976031363010406,0.011452374048531055,0.020947135984897614,0.07678161561489105,0.9579330682754517,0.02451697736978531,0.0,0.11328727751970291
38,0.011491824872791767,0.020913757383823395,0.027391940355300903,0.6234073042869568,0.021451560780405998,0.011546686291694641,0.01944187469780445,0.08155155181884766,0.9980545043945312,0.023912539705634117,0.0,0.11364847421646118,0.013834181241691113,0.023930465802550316,0.02968042530119419,0.6681927442550659,0.024544935673475266,0.013903348706662655,0.021757299080491066,0.08205413818359375,0.9896113872528076,0.02735166810452938,0.0,0.12438368797302246
39,0.01153586059808731,0.020911969244480133,0.027569908648729324,0.6233120560646057,0.021450499072670937,0.01159124355763197,0.019552890211343765,0.07542118430137634,0.9999646544456482,0.02391032502055168,0.0,0.11383607983589172,0.013392163440585136,0.02322481945157051,0.028823191300034523,0.6639328002929688,0.023829448968172073,0.013457204215228558,0.02110767923295498,0.08450113981962204,0.9630780220031738,0.02662714570760727,0.0,0.12260676175355911
40,0.011333124712109566,0.020570814609527588,0.027056992053985596,0.6233574748039246,0.021110517904162407,0.01138809323310852,0.019195064902305603,0.07556241005659103,0.9986237287521362,0.02357102930545807,0.0,0.11301440745592117,0.012282660230994225,0.02054434083402157,0.02876240760087967,0.6552984118461609,0.021129334345459938,0.012350386008620262,0.02052253484725952,0.06403157860040665,0.9823161959648132,0.02391505055129528,0.0,0.1185871958732605
41,0.011433582752943039,0.020597612485289574,0.02640257030725479,0.6236096620559692,0.02112758718430996,0.011485644616186619,0.01891809143126011,0.07879138737916946,0.9983328580856323,0.023598983883857727,0.0,0.11349085718393326,0.009406819008290768,0.01871986873447895,0.03698751702904701,0.570976197719574,0.01939937099814415,0.00951958168298006,0.023197166621685028,0.06821441650390625,0.9846565127372742,0.02165248990058899,0.0,0.1035728007555008
42,0.01111180242151022,0.020114703103899956,0.026443567126989365,0.6236833333969116,0.020647093653678894,0.011165526695549488,0.018777688965201378,0.07504148781299591,0.9952757954597473,0.023118849843740463,0.0,0.11215972155332565,0.013213591650128365,0.023112313821911812,0.02749599516391754,0.660637378692627,0.023708513006567955,0.01327531598508358,0.02035479061305523,0.08731190860271454,0.9935892224311829,0.02649773843586445,0.0,0.12194041162729263
43,0.011145918630063534,0.020153285935521126,0.025900948792696,0.6230841279029846,0.02068137377500534,0.011197124607861042,0.018523428589105606,0.07150564342737198,0.9920535087585449,0.023154258728027344,0.0,0.11229387670755386,0.011888209730386734,0.02054126374423504,0.029222162440419197,0.6536910533905029,0.021169383078813553,0.011966641061007977,0.02055518887937069,0.06748881191015244,0.9705365300178528,0.02390345372259617,0.0,0.11672800034284592
44,0.011105040088295937,0.019862329587340355,0.0257945004850626,0.624289333820343,0.020391343161463737,0.01115572638809681,0.018449770286679268,0.06809376925230026,0.9974008798599243,0.022870758548378944,0.0,0.11221125721931458,0.009759065695106983,0.019649771973490715,0.034154441207647324,0.5796847343444824,0.020323846489191055,0.00986083596944809,0.021956749260425568,0.07890553772449493,0.9543468952178955,0.0226236991584301,0.0,0.10521186888217926
45,0.011135570704936981,0.02008310705423355,0.026488937437534332,0.6220299601554871,0.02062349207699299,0.011191343888640404,0.01881224289536476,0.07482337206602097,0.996571958065033,0.023079223930835724,0.0,0.11221805959939957,0.014617414213716984,0.02393362857401371,0.028709737583994865,0.6899608373641968,0.024508392438292503,0.014672236517071724,0.02166358008980751,0.08473408967256546,0.9867236614227295,0.02747040055692196,0.0,0.1282893866300583
46,0.01109758485108614,0.019926782697439194,0.025511523708701134,0.6236590147018433,0.02045593224465847,0.011148281395435333,0.01830456778407097,0.07232868671417236,0.9982197284698486,0.022931726649403572,0.0,0.11216741055250168,0.011891339905560017,0.021124176681041718,0.026897277683019638,0.6389479041099548,0.021721014752984047,0.011956528760492802,0.019394313916563988,0.0764814242720604,0.9625325798988342,0.02440498024225235,0.0,0.11619061231613159
47,0.011116238310933113,0.01997036300599575,0.02554136887192726,0.6244829893112183,0.02049587480723858,0.011167552322149277,0.018328813835978508,0.07221122086048126,0.9993321895599365,0.02297922968864441,0.0,0.11224315315485,0.013424629345536232,0.02311934158205986,0.029055042192339897,0.6521717309951782,0.02371574006974697,0.013484694994986057,0.021239833906292915,0.0719953402876854,0.9724249243736267,0.026459770277142525,0.0,0.12261609733104706
48,0.011060286313295364,0.019770022481679916,0.025104643777012825,0.6220008730888367,0.020291278138756752,0.011109291575849056,0.018082473427057266,0.06810300052165985,0.999931275844574,0.02276752144098282,0.0,0.11198581010103226,0.009536306373775005,0.018213070929050446,0.03309553489089012,0.5799924731254578,0.01886472851037979,0.009634342975914478,0.021315917372703552,0.06651621311903,0.9908583760261536,0.021196262910962105,0.0,0.10463143140077591
49,0.011131225153803825,0.01997731812298298,0.025166768580675125,0.621721625328064,0.020499980077147484,0.011181525886058807,0.018148984760046005,0.07008811086416245,0.9999455213546753,0.022972378879785538,0.0,0.11225177347660065,0.011742686852812767,0.02038351446390152,0.02767600119113922,0.6475430727005005,0.020988333970308304,0.011811316013336182,0.019709346815943718,0.07097523659467697,0.9660318493843079,0.02371389791369438,0.0,0.11597589403390884
50,0.011100401170551777,0.019944533705711365,0.025252753868699074,0.6220731735229492,0.02046665921807289,0.011149751022458076,0.018176566809415817,0.0711188018321991,0.9988106489181519,0.02294153906404972,0.0,0.11213281005620956,0.011070089414715767,0.020628251135349274,0.031165052205324173,0.6193404197692871,0.021238528192043304,0.011146105825901031,0.021117568016052246,0.07634033262729645,0.9767151474952698,0.023807574063539505,0.0,0.11222591996192932
51,0.011057655327022076,0.019894052296876907,0.024179501459002495,0.6234143972396851,0.020396627485752106,0.011102033779025078,0.017618589103221893,0.07332760095596313,0.995941698551178,0.022897964343428612,0.0,0.11202053725719452,0.01174662820994854,0.020428035408258438,0.02885395474731922,0.6419674158096313,0.021046768873929977,0.011827350594103336,0.02030029520392418,0.065093994140625,0.9828346967697144,0.023728571832180023,0.0,0.11594253033399582
52,0.010909393429756165,0.019509201869368553,0.02474372088909149,0.6210541129112244,0.020030733197927475,0.010959135368466377,0.01782655157148838,0.07023657858371735,0.9998465180397034,0.02250325307250023,0.0,0.11135511100292206,0.01462735515087843,0.02336573228240013,0.03135580196976662,0.6992602944374084,0.0240076445043087,0.014708416536450386,0.02299157902598381,0.07275746762752533,0.9827618598937988,0.026954907923936844,0.0,0.1286114901304245
53,0.011019041761755943,0.019676025956869125,0.02400425262749195,0.6210247874259949,0.02018442563712597,0.011064761318266392,0.017511652782559395,0.07896092534065247,0.9989845752716064,0.022669116035103798,0.0,0.11181914806365967,0.010176909156143665,0.018973156809806824,0.031141024082899094,0.6087108850479126,0.01962537318468094,0.010267961770296097,0.02065896801650524,0.0648251324892044,0.9659940004348755,0.022104816511273384,0.0,0.10823959857225418
54,0.010880873538553715,0.01939680054783821,0.023985886946320534,0.6225631237030029,0.019904818385839462,0.010926329530775547,0.017433390021324158,0.06654873490333557,0.999244213104248,0.02239893563091755,0.0,0.11130136251449585,0.013750997371971607,0.022826213389635086,0.02901439741253853,0.6675969362258911,0.023438530042767525,0.013817169703543186,0.021382691338658333,0.11624410003423691,0.988453209400177,0.026250112801790237,0.0,0.12434782832860947
