epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,density_mae,density_mse,loss,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_density_mae,val_density_mse,val_loss,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation
11,0.004635782912373543,0.010819568298757076,0.031278349459171295,0.6445593237876892,0.01146798674017191,0.00475376658141613,0.01795707456767559,0.4433034658432007,0.9885972738265991,0.013973887078464031,0.0,0.08123543113470078,0.005045049823820591,0.010208247229456902,0.029503343626856804,0.6860751509666443,0.010917777195572853,0.005181893706321716,0.017274195328354836,0.38018524646759033,0.9779777526855469,0.013797280378639698,0.0,0.08625365793704987
12,0.004485003650188446,0.01035852637141943,0.030662713572382927,0.6444383859634399,0.011012394912540913,0.004605450667440891,0.017573870718479156,0.42978525161743164,0.9974387884140015,0.013514533638954163,0.0,0.08036376535892487,0.004232587292790413,0.009835283271968365,0.02684912644326687,0.6309643387794495,0.010480514727532864,0.004341880790889263,0.015540855005383492,0.44187745451927185,0.9395559430122375,0.013133639469742775,0.0,0.0791221410036087
13,0.004222773015499115,0.009956165216863155,0.029513617977499962,0.6435102224349976,0.010585544630885124,0.004334718454629183,0.016868185251951218,0.4444431960582733,0.9981014132499695,0.01310955174267292,0.0,0.07880428433418274,0.0047665913589298725,0.01161654107272625,0.024968724697828293,0.6712779402732849,0.012246984988451004,0.0048770904541015625,0.014867658726871014,0.49249592423439026,0.9543313384056091,0.015119512565433979,0.0,0.08368294686079025
14,0.00388123351149261,0.009447637014091015,0.02808476984500885,0.642940104007721,0.010058428160846233,0.003987536765635014,0.015983005985617638,0.4132908582687378,0.9983459115028381,0.012600710615515709,0.0,0.07675136625766754,0.005149519070982933,0.014209475368261337,0.026111435145139694,0.6552601456642151,0.014855394139885902,0.005261360201984644,0.01563047617673874,0.4819239377975464,0.9174854159355164,0.017613625153899193,0.0,0.08462323248386383
15,0.0036647298838943243,0.008974561467766762,0.027108531445264816,0.6410260200500488,0.009580554440617561,0.0037694829516112804,0.015386632643640041,0.3525518476963043,0.9954739809036255,0.012120470404624939,0.0,0.07533970475196838,0.0030614593997597694,0.007464992813766003,0.026738816872239113,0.6107618808746338,0.008099514059722424,0.0031753594521433115,0.014900135807693005,0.3276338577270508,0.9710810780525208,0.01066865585744381,0.0,0.07119616866111755
16,0.0031178288627415895,0.007906864397227764,0.02539490908384323,0.6423592567443848,0.008495958521962166,0.003217339515686035,0.014256362803280354,0.3622695803642273,0.9961690902709961,0.011064732447266579,0.0,0.07194621115922928,0.003341726027429104,0.007846529595553875,0.02329855225980282,0.6616026759147644,0.008437149226665497,0.0034337714314460754,0.013320136815309525,0.36138489842414856,0.984711229801178,0.011318144388496876,0.0,0.07529479265213013
17,0.003023805795237422,0.007998960092663765,0.02404819242656231,0.6402204632759094,0.008559857495129108,0.0031155883334577084,0.0135359987616539,0.3762619197368622,0.9904974699020386,0.011145714670419693,0.0,0.07122008502483368,0.003668969962745905,0.008339811116456985,0.024530433118343353,0.7085529565811157,0.008992440067231655,0.0037891780957579613,0.014099703170359135,0.3027549088001251,0.985695481300354,0.01205812394618988,0.0,0.07938508689403534
18,0.002724382560700178,0.007143789902329445,0.023268353193998337,0.6398206353187561,0.007695892360061407,0.0028145145624876022,0.012996369041502476,0.3468412756919861,0.990803062915802,0.01029281597584486,0.0,0.06925296038389206,0.0031093477737158537,0.009039314463734627,0.020986752584576607,0.660640299320221,0.009589126333594322,0.0031925004441291094,0.012048049829900265,0.4423154592514038,0.984432578086853,0.012499484233558178,0.0,0.0733993798494339
19,0.002680718433111906,0.006952982861548662,0.022705061361193657,0.639498770236969,0.007505191955715418,0.002769260201603174,0.012692888267338276,0.3260217607021332,0.9922608137130737,0.010101347230374813,0.0,0.0689721554517746,0.0039574452675879,0.009595712646842003,0.024502797052264214,0.7138589024543762,0.010244698263704777,0.004080117214471102,0.014230120927095413,0.36377188563346863,0.982746422290802,0.013335534371435642,0.0,0.0811091810464859
20,0.002789286430925131,0.007353943306952715,0.02287566475570202,0.6398835778236389,0.007904685102403164,0.002878126921132207,0.01283248420804739,0.3273126482963562,0.9959043264389038,0.010502246208488941,0.0,0.06972704082727432,0.0026810362469404936,0.00736978929489851,0.02313593216240406,0.6216079592704773,0.007920758798718452,0.002765162382274866,0.01290848758071661,0.3517042100429535,0.9647840261459351,0.010631552897393703,0.0,0.06901074200868607
21,0.002721905242651701,0.006957982666790485,0.02208666503429413,0.6378436088562012,0.007495885249227285,0.002806504722684622,0.012404273264110088,0.3056168556213379,0.994207501411438,0.010098098777234554,0.0,0.06922132521867752,0.0022100782953202724,0.005780303385108709,0.02375711128115654,0.6219545006752014,0.006308671087026596,0.002291514538228512,0.012983598746359348,0.32019519805908203,0.9784568548202515,0.00905235018581152,0.0,0.06606467068195343
22,0.0025923873763531446,0.0067238835617899895,0.021308016031980515,0.6396101713180542,0.007252006325870752,0.0026746413204818964,0.01195021066814661,0.3202285170555115,0.9994591474533081,0.009873956441879272,0.0,0.06842681020498276,0.002511850791051984,0.005820788908749819,0.020167795941233635,0.6558625102043152,0.0063674068078398705,0.0025973760057240725,0.011339825578033924,0.2808665931224823,0.981786847114563,0.0092726806178689,0.0,0.06972300261259079
23,0.0024723901879042387,0.006429165601730347,0.02097809500992298,0.6378183960914612,0.00695609487593174,0.0025535952299833298,0.011725233867764473,0.31882190704345703,0.995361864566803,0.009571782313287258,0.0,0.06752218306064606,0.0026206248439848423,0.007367632817476988,0.02017243392765522,0.6481050848960876,0.007923033088445663,0.0027130551170557737,0.011396527290344238,0.36318472027778625,0.9727848172187805,0.010770117864012718,0.0,0.06977920234203339
24,0.002418777672573924,0.006415619980543852,0.020953545346856117,0.6375775337219238,0.006935167592018843,0.002498806454241276,0.011686157435178757,0.3225904405117035,0.9978669285774231,0.009557096287608147,0.0,0.06714671105146408,0.0028196978382766247,0.006298196967691183,0.0176392775028944,0.6557510495185852,0.006806542165577412,0.0028917526360601187,0.010229486040771008,0.2941572964191437,0.9825546145439148,0.009746960364282131,0.0,0.07189866900444031
25,0.002425851533189416,0.0058164154179394245,0.020126109942793846,0.6364524364471436,0.006326261442154646,0.002502561779692769,0.01127597689628601,0.28086212277412415,0.9968875050544739,0.008955288678407669,0.0,0.06723746657371521,0.0025343906600028276,0.006362244952470064,0.019932426512241364,0.6374838352203369,0.00691399397328496,0.0026162732392549515,0.011233409866690636,0.28961852192878723,0.9480888843536377,0.009713663719594479,0.0,0.06873253732919693
26,0.002361766993999481,0.0057808952406048775,0.020284829661250114,0.6365607976913452,0.00629323348402977,0.0024396718945354223,0.011323307640850544,0.27760761976242065,0.9918503165245056,0.008920475840568542,0.0,0.06675336509943008,0.0027364534325897694,0.005811620969325304,0.01996825635433197,0.6927950382232666,0.006397447548806667,0.0028337999247014523,0.011352352797985077,0.2485804259777069,0.9836204648017883,0.009459679946303368,0.0,0.07310100644826889
27,0.0023132658097893,0.005606756545603275,0.019886130467057228,0.6366258263587952,0.0061080679297447205,0.002387427957728505,0.011099700815975666,0.28755414485931396,0.9906387329101562,0.008747529238462448,0.0,0.06642717123031616,0.00257855374366045,0.005386357195675373,0.022408759221434593,0.6903541684150696,0.005988379940390587,0.002683213446289301,0.012493656948208809,0.20738321542739868,0.9836630821228027,0.009023714810609818,0.0,0.07208703458309174
28,0.0023327236995100975,0.005343518685549498,0.01974007487297058,0.6370238065719604,0.005852948874235153,0.0024087033234536648,0.011036406271159649,0.2633093297481537,0.994736909866333,0.008487586863338947,0.0,0.06668528914451599,0.002035924233496189,0.004901600070297718,0.022757630795240402,0.6078962087631226,0.005461975932121277,0.002127845073118806,0.012396777980029583,0.2164047211408615,0.9709738492965698,0.008103659376502037,0.0,0.06401774287223816
29,0.0022710480261594057,0.005397160537540913,0.018997762352228165,0.6346659660339355,0.005893855821341276,0.0023426658008247614,0.01063440926373005,0.26564547419548035,0.9936544895172119,0.008529224433004856,0.0,0.06611110270023346,0.002809753641486168,0.005621724762022495,0.018290089443325996,0.6642823219299316,0.006145852617919445,0.0028822338208556175,0.010549919679760933,0.21485228836536407,0.9902332425117493,0.009119385853409767,0.0,0.07241416722536087
30,0.002205569064244628,0.005216092336922884,0.018519967794418335,0.6340581774711609,0.0056949397549033165,0.002273052465170622,0.010362758301198483,0.2568627893924713,0.9929670691490173,0.008346041664481163,0.0,0.06563255935907364,0.0032725331839174032,0.006687389221042395,0.018118923529982567,0.6983590126037598,0.0072431801818311214,0.003355290973559022,0.010695730336010456,0.2537338137626648,0.9857627749443054,0.010360346175730228,0.0,0.07674174010753632
31,0.0022303226869553328,0.005144800525158644,0.018596583977341652,0.6347548961639404,0.005630050785839558,0.0022989206481724977,0.010413456708192825,0.2581444978713989,0.9935243725776672,0.008278567343950272,0.0,0.06584435701370239,0.0022053325083106756,0.00489435251802206,0.02250697650015354,0.6024185419082642,0.005471222568303347,0.002295250538736582,0.01235615462064743,0.09800486266613007,0.9826316237449646,0.008067361079156399,0.0,0.06493127346038818
32,0.0022165169939398766,0.005185386631637812,0.01795090176165104,0.6335033178329468,0.005657105706632137,0.0022824269253760576,0.010083712637424469,0.23377151787281036,0.9966326355934143,0.008312731981277466,0.0,0.06570238620042801,0.0017752056010067463,0.004202490206807852,0.020027875900268555,0.6064355373382568,0.004722089506685734,0.0018526144558563828,0.010901540517807007,0.18820597231388092,0.9533517956733704,0.007400506176054478,0.0,0.06192116066813469
