epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,density_mae,density_mse,loss,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_density_mae,val_density_mse,val_loss,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation
11,0.005082271061837673,0.010419768281280994,0.03597785532474518,0.6467862725257874,0.011163201183080673,0.0052298326045274734,0.020530059933662415,0.09229151159524918,0.9998633861541748,0.013682249002158642,0.0,0.08431446552276611,0.004705190658569336,0.011246562004089355,0.043173957616090775,0.602456271648407,0.011981316842138767,0.004854229278862476,0.023939575999975204,0.1541733741760254,0.9684950113296509,0.014185409992933273,0.0,0.07963299006223679
12,0.004672227893024683,0.00971985887736082,0.036405548453330994,0.6465985178947449,0.010479164309799671,0.004825640469789505,0.02053886651992798,0.1060640960931778,0.99760901927948,0.01298495102673769,0.0,0.08193325251340866,0.0033725693356245756,0.007112875580787659,0.04192034900188446,0.634579598903656,0.007869456894695759,0.003536913776770234,0.022646458819508553,0.04748626798391342,0.9663205742835999,0.010231954045593739,0.0,0.07325161248445511
13,0.005216421093791723,0.010748605243861675,0.03643198311328888,0.6448081135749817,0.011509755626320839,0.00536928279325366,0.02082419954240322,0.10359839349985123,0.9999070167541504,0.01399925071746111,0.0,0.08492731302976608,0.003067777957767248,0.006019796244800091,0.04181984066963196,0.6558564901351929,0.006818822119385004,0.0032620737329125404,0.022443804889917374,0.04235788807272911,0.9980789422988892,0.009250071831047535,0.0,0.07248979806900024
14,0.00502104451879859,0.010573772713541985,0.03534376248717308,0.648245096206665,0.011318374425172806,0.005166817456483841,0.020182395353913307,0.14764514565467834,0.9992085695266724,0.013842938467860222,0.0,0.08397038280963898,0.0040876008570194244,0.010291008278727531,0.03987712040543556,0.6215273141860962,0.011010929010808468,0.004234438296407461,0.021982362493872643,0.2444145679473877,0.959523618221283,0.013329406268894672,0.0,0.07670336961746216
15,0.004438931588083506,0.00928500946611166,0.035202134400606155,0.6441749334335327,0.010031664744019508,0.004586305469274521,0.019820528104901314,0.10792303830385208,0.9962939620018005,0.012539922259747982,0.0,0.0804980993270874,0.004805656149983406,0.009093963541090488,0.04463186860084534,0.7025415301322937,0.009926293045282364,0.005003264173865318,0.024718761444091797,0.10500264167785645,0.9993382692337036,0.012541025876998901,0.0,0.08497083932161331
16,0.004452880471944809,0.009173995815217495,0.035797931253910065,0.6472089290618896,0.009921202436089516,0.004600854590535164,0.02012542076408863,0.12184735387563705,0.9973247647285461,0.012445027939975262,0.0,0.08072450011968613,0.004919438157230616,0.009544440545141697,0.03934461250901222,0.6914857625961304,0.01032721996307373,0.00509158568456769,0.0221320241689682,0.05658508464694023,0.9991650581359863,0.012934308499097824,0.0,0.08487269282341003
17,0.004192783962935209,0.00865971390157938,0.035180557519197464,0.6497917771339417,0.009404684416949749,0.004340887535363436,0.019686676561832428,0.13483916223049164,0.9982090592384338,0.01194662693887949,0.0,0.07928366959095001,0.003362941090017557,0.007117435336112976,0.03893120586872101,0.6419539451599121,0.007866140455007553,0.003520059399306774,0.021147070452570915,0.05563801899552345,0.9581617712974548,0.010273145511746407,0.0,0.07329218089580536
18,0.0037864434998482466,0.007683272007852793,0.0346909761428833,0.6463040709495544,0.008434569463133812,0.003938554786145687,0.019238721579313278,0.08795889467000961,0.9949725866317749,0.010957302525639534,0.0,0.07668803632259369,0.005500550847500563,0.011085395701229572,0.04016101732850075,0.7150150537490845,0.011908040381968021,0.005691731348633766,0.0228307843208313,0.24900929629802704,0.9946277737617493,0.014584561809897423,0.0,0.08890964835882187
19,0.0038536926731467247,0.007901960983872414,0.03394012153148651,0.6450576186180115,0.008640720508992672,0.004000731278210878,0.01889690011739731,0.11326834559440613,0.9998223781585693,0.011168482713401318,0.0,0.07712576538324356,0.003457506187260151,0.006981135345995426,0.0404893159866333,0.664017915725708,0.00775983976200223,0.0036305561661720276,0.021973412483930588,0.07336913794279099,0.985001802444458,0.010247201658785343,0.0,0.07522986084222794
20,0.004326690454035997,0.009236314333975315,0.0350290909409523,0.6455278992652893,0.009976446628570557,0.004475773777812719,0.019677894189953804,0.09052373468875885,0.9999475479125977,0.012498405762016773,0.0,0.07985500246286392,0.0030008540488779545,0.006618706975132227,0.03898787125945091,0.6289927959442139,0.007354734465479851,0.003156074555590749,0.020994363352656364,0.0533326230943203,0.9510901570320129,0.009712470695376396,0.0,0.07035017013549805
21,0.004082259722054005,0.008580872789025307,0.03464312478899956,0.6434941291809082,0.009324607439339161,0.004231094848364592,0.01936270110309124,0.10878166556358337,0.9994045495986938,0.011835901066660881,0.0,0.07835239171981812,0.004099403973668814,0.007746203802525997,0.03977004438638687,0.6989481449127197,0.008552572689950466,0.004283605143427849,0.021934719756245613,0.03650268539786339,0.9871602058410645,0.011182106100022793,0.0,0.08049881458282471
22,0.0036078649573028088,0.007391610182821751,0.03332846984267235,0.6485639214515686,0.008131510578095913,0.0037569007836282253,0.01846816949546337,0.06832007318735123,0.9968793988227844,0.010678719729185104,0.0,0.07573942840099335,0.004600213374942541,0.012710370123386383,0.039257582277059555,0.6216765642166138,0.013395994901657104,0.004739884287118912,0.02192889153957367,0.41876697540283203,0.9538057446479797,0.015737485140562057,0.0,0.07961641997098923
23,0.0038191794883459806,0.008205510675907135,0.03382737189531326,0.6456207036972046,0.008946631103754044,0.003968727774918079,0.018823273479938507,0.09789616614580154,0.9975007176399231,0.011473353952169418,0.0,0.07680816203355789,0.0033977257553488016,0.007318692281842232,0.037950411438941956,0.6340665221214294,0.008037906140089035,0.0035429936833679676,0.020674068480730057,0.05961598828434944,0.9742706418037415,0.010434198193252087,0.0,0.07318054139614105
24,0.0035254275426268578,0.00713522732257843,0.032462138682603836,0.6443209648132324,0.007861155085265636,0.0036679424811154604,0.017993800342082977,0.0738711953163147,0.9999842047691345,0.010401900857686996,0.0,0.07505448907613754,0.002739082556217909,0.006402816157788038,0.03831953927874565,0.6315276026725769,0.007104110904037952,0.002884547458961606,0.020529313012957573,0.08228973299264908,0.9820404052734375,0.009510254487395287,0.0,0.06887970864772797
25,0.003484294516965747,0.0074207717552781105,0.03269191086292267,0.6441265344619751,0.008138634264469147,0.0036256981547921896,0.018088117241859436,0.08013737946748734,0.9982345700263977,0.010684988461434841,0.0,0.07473058253526688,0.002453169785439968,0.005502015817910433,0.040567923337221146,0.6198530793190002,0.006207580678164959,0.00260250736027956,0.021510547026991844,0.043629251420497894,0.9745938777923584,0.008555897511541843,0.0,0.06653168052434921
26,0.00363652384839952,0.007721966132521629,0.03320731967687607,0.6437028050422668,0.008445914834737778,0.0037795878015458584,0.01842191442847252,0.08950847387313843,1.0,0.01098246406763792,0.0,0.07565703988075256,0.003066834295168519,0.005660564173012972,0.038330357521772385,0.6953151226043701,0.006453825160861015,0.003253212198615074,0.02069859579205513,0.03248881176114082,0.999711811542511,0.009088773280382156,0.0,0.07443614304065704
27,0.0034699165262281895,0.007436012849211693,0.03280879184603691,0.6446447968482971,0.008156356401741505,0.0036110326182097197,0.018139343708753586,0.1221824660897255,0.9998733997344971,0.010702810250222683,0.0,0.07472122460603714,0.003651820821687579,0.008109569549560547,0.03536110743880272,0.6348174214363098,0.008793393149971962,0.0037824150640517473,0.01950646936893463,0.22230428457260132,0.9647936820983887,0.011224874295294285,0.0,0.07494331896305084
28,0.0034839012660086155,0.007236815989017487,0.03225008398294449,0.6450144648551941,0.007958032190799713,0.0036262325011193752,0.01786699891090393,0.11489679664373398,0.9975162148475647,0.010506524704396725,0.0,0.07480259984731674,0.0028156512416899204,0.009036283940076828,0.04062206670641899,0.6134901642799377,0.009732750244438648,0.0029637364204972982,0.021718857809901237,0.4449644982814789,0.9506356120109558,0.012040968053042889,0.0,0.06809726357460022
29,0.003571117762476206,0.007692601531744003,0.032524172216653824,0.6407406330108643,0.008403615094721317,0.00370949599891901,0.018047628924250603,0.14532102644443512,0.9996462464332581,0.010938061401247978,0.0,0.07515618205070496,0.002876736456528306,0.006444542668759823,0.03549691289663315,0.6466004252433777,0.007148153148591518,0.0030207140371203423,0.019186822697520256,0.057366129010915756,0.9661375284194946,0.009626696817576885,0.0,0.07046393305063248
30,0.003199887927621603,0.006715482100844383,0.03083067014813423,0.642915666103363,0.007413495797663927,0.003333120606839657,0.017015276476740837,0.0728914737701416,0.9920133352279663,0.009977107867598534,0.0,0.07293928414583206,0.0034732359927147627,0.006900713313370943,0.03351430222392082,0.6966971755027771,0.007641816046088934,0.0036369850859045982,0.0184937696903944,0.07861430197954178,0.9938894510269165,0.01032962929457426,0.0,0.0767408162355423
31,0.0032630758360028267,0.006761627737432718,0.03147338330745697,0.6423383951187134,0.007467714603990316,0.0033984447363764048,0.017368214204907417,0.09136370569467545,0.9989496469497681,0.010020050220191479,0.0,0.07334151864051819,0.0037815142422914505,0.007484457455575466,0.03837033361196518,0.7014884352684021,0.0082831596955657,0.003965048585087061,0.02107592113316059,0.03969167172908783,0.9943851828575134,0.010934285819530487,0.0,0.07867050915956497
32,0.0032648753840476274,0.006906413473188877,0.030900511890649796,0.6415425539016724,0.007605130784213543,0.0034009285736829042,0.017082706093788147,0.06830950081348419,0.9980085492134094,0.01016001496464014,0.0,0.07327088713645935,0.003644145093858242,0.007711654528975487,0.03808499500155449,0.6584535241127014,0.008448559790849686,0.0037992980796843767,0.020864572376012802,0.14211547374725342,0.9846988916397095,0.010946431197226048,0.0,0.07586611062288284
33,0.0031471741385757923,0.006732687819749117,0.030640244483947754,0.6386680603027344,0.007427498232573271,0.0032811614219099283,0.01689371094107628,0.13026927411556244,0.9963149428367615,0.009972444735467434,0.0,0.07240112125873566,0.0031275420915335417,0.007223929278552532,0.03429450839757919,0.6510432362556458,0.00792614370584488,0.0032712125685065985,0.0187110286206007,0.19244424998760223,0.9838438034057617,0.0104242954403162,0.0,0.07215528190135956
34,0.002976807067170739,0.0063355411402881145,0.02911652810871601,0.640453577041626,0.007021449971944094,0.003105865092948079,0.016046661883592606,0.08021829277276993,0.9996662139892578,0.009586489759385586,0.0,0.07140731066465378,0.0024494235403835773,0.005668031983077526,0.033282458782196045,0.6059670448303223,0.006305202376097441,0.002574414014816284,0.017865940928459167,0.08202270418405533,0.9491122364997864,0.008652061223983765,0.0,0.06576650589704514
35,0.003162347013130784,0.006622217129915953,0.030062954872846603,0.641644299030304,0.007319027557969093,0.0032971168402582407,0.01661265641450882,0.0724545568227768,0.9999107718467712,0.009877806529402733,0.0,0.07271604239940643,0.0023144374135881662,0.005460205487906933,0.040638070553541183,0.5867779850959778,0.006196822505444288,0.0024729061406105757,0.02147626131772995,0.035782571882009506,0.9256885647773743,0.008349881507456303,0.0,0.063421830534935
36,0.0032369624823331833,0.006887013092637062,0.03039720468223095,0.6380312442779541,0.007582077756524086,0.0033711043652147055,0.01681709662079811,0.10311959683895111,0.9998637437820435,0.010122711770236492,0.0,0.07298128306865692,0.0023683698382228613,0.005444083362817764,0.03725899010896683,0.6092422008514404,0.006116272881627083,0.0025010949466377497,0.019813675433397293,0.03262115642428398,0.9502047300338745,0.00844550784677267,0.0,0.06525638699531555
37,0.0029861116781830788,0.006351336371153593,0.02992798388004303,0.6389055252075195,0.007037347182631493,0.003117467276751995,0.01645704358816147,0.08488872647285461,0.9955815076828003,0.009594266302883625,0.0,0.07142001390457153,0.0038365437649190426,0.00931432656943798,0.032278772443532944,0.6805577874183655,0.01002024207264185,0.003985989838838577,0.01805766113102436,0.35202932357788086,0.9962979555130005,0.012651014141738415,0.0,0.0778195932507515
38,0.0031606960110366344,0.0067960540764033794,0.02899915538728237,0.6394274234771729,0.00747306365519762,0.003288760781288147,0.016079923138022423,0.09197185188531876,0.9997931718826294,0.010039379820227623,0.0,0.07253728806972504,0.002391246147453785,0.005287043750286102,0.034309469163417816,0.6340869069099426,0.005953605752438307,0.002523623174056411,0.01835036091506481,0.038971252739429474,0.9676394462585449,0.008412748575210571,0.0,0.06660925596952438
39,0.0028899323660880327,0.006114477291703224,0.02860115095973015,0.6384791731834412,0.00677150022238493,0.0030123593751341105,0.015745552256703377,0.06241261959075928,0.9998071193695068,0.009356437250971794,0.0,0.07077530771493912,0.00245293159969151,0.005700890440493822,0.03329507261514664,0.6235612034797668,0.006345925386995077,0.0025776876136660576,0.01787400059401989,0.09651997685432434,0.9694371819496155,0.008772218599915504,0.0,0.06653785705566406
40,0.002871052362024784,0.006027474999427795,0.027513796463608742,0.6395747661590576,0.0066791414283216,0.0029893191531300545,0.015192423015832901,0.0699099749326706,0.9978504180908203,0.009275497868657112,0.0,0.07071127742528915,0.0022131360601633787,0.005293577443808317,0.03772520646452904,0.6001059412956238,0.0059675597585737705,0.0023500204551965,0.01996917463839054,0.06556294858455658,0.9819917678833008,0.008250335231423378,0.0,0.06374619156122208
41,0.0029226860497146845,0.006127411499619484,0.02784785069525242,0.6381638050079346,0.006793078035116196,0.0030457419343292713,0.015385264530777931,0.07598209381103516,0.999992311000824,0.009367685765028,0.0,0.07100404053926468,0.002341613871976733,0.005386737175285816,0.033997781574726105,0.6199971437454224,0.0060445386916399,0.0024810812901705503,0.018169697374105453,0.06334635615348816,0.9745972156524658,0.008441907353699207,0.0,0.06589338183403015
42,0.0028242585249245167,0.006034291349351406,0.02818656899034977,0.6371557116508484,0.0066947657614946365,0.0029470857698470354,0.015505406074225903,0.08865462243556976,0.9979038834571838,0.009269879199564457,0.0,0.07027871161699295,0.00291796145029366,0.0059635452926158905,0.03504180163145065,0.6622073650360107,0.006678191013634205,0.0030671125277876854,0.018979882821440697,0.03595082461833954,0.9942813515663147,0.009225673042237759,0.0,0.07159705460071564
