epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,density_loss,depth_loss,depth_profile_loss,loss,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_density_loss,val_depth_loss,val_depth_profile_loss,val_loss,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation,val_z_center_loss,z_center_loss
55,0.0018038967391476035,0.008290848694741726,0.013346148654818535,0.6228427290916443,0.0075750271789729595,0.002570022828876972,0.0022901170887053013,0.010145043954253197,0.3117283582687378,0.9604114294052124,0.01134966779500246,0.0,0.0618002787232399,0.001764346263371408,0.008603683672845364,0.016018008813261986,0.6135463118553162,0.008891177363693714,0.002637531841173768,0.0023538304958492517,0.011528709903359413,0.32094675302505493,0.9604114294052124,0.011816084384918213,0.0,0.061651065945625305,0.00028370096697472036,0.0002799050707835704
56,0.001810948015190661,0.008132879622280598,0.012386927381157875,0.6211674213409424,0.0070989374071359634,0.002502845134586096,0.0022459374740719795,0.00960178766399622,0.30154678225517273,0.996444046497345,0.01118413545191288,0.0,0.06186090409755707,0.0030564102344214916,0.012856729328632355,0.016240263357758522,0.6904034614562988,0.00964833702892065,0.002698989585042,0.0024010255001485348,0.012347324751317501,0.36037832498550415,0.996444046497345,0.016454679891467094,0.0,0.07404115796089172,0.0002979636483360082,0.00025690897018648684
57,0.0017682635225355625,0.008025948889553547,0.012899795547127724,0.6240948438644409,0.007334029767662287,0.0025245456490665674,0.0022550830617547035,0.00985858216881752,0.3015666902065277,0.9558370113372803,0.011092313565313816,0.0,0.06167493015527725,0.0013684188015758991,0.0065261791460216045,0.016099166125059128,0.6147933006286621,0.00873379223048687,0.002493215724825859,0.002253867918625474,0.011227007023990154,0.291678249835968,0.9558370113372803,0.009756237268447876,0.0,0.05912245437502861,0.00023934732598718256,0.00026946337311528623
58,0.0016989577561616898,0.00785060040652752,0.012438044883310795,0.6222304701805115,0.007068502716720104,0.0024365459103137255,0.0022031012922525406,0.009505046531558037,0.304326593875885,0.968316912651062,0.010908541269600391,0.0,0.06104489415884018,0.0018881529103964567,0.007957630790770054,0.013334071263670921,0.6330304741859436,0.007611111272126436,0.0024990576785057783,0.002298572566360235,0.010110168717801571,0.30944883823394775,0.968316912651062,0.011276930570602417,0.0,0.06390325725078583,0.00020048505393788218,0.00023344330838881433
59,0.0016974321333691478,0.007756862789392471,0.012072076089680195,0.622225284576416,0.00688475277274847,0.0024529537186026573,0.002204615157097578,0.009337709285318851,0.30315423011779785,0.9738086462020874,0.01081525906920433,0.0,0.061068348586559296,0.0017367025138810277,0.00822765938937664,0.017466405406594276,0.6084970235824585,0.009601553902029991,0.002475219778716564,0.002214779146015644,0.01207677274942398,0.2866145968437195,0.9738086462020874,0.011415245942771435,0.0,0.06145638972520828,0.00026044086553156376,0.00024833768839016557
60,0.0017427582060918212,0.008132711984217167,0.01268793735653162,0.622273325920105,0.007215343415737152,0.00251205638051033,0.0022355965338647366,0.009727397933602333,0.3040357530117035,0.9655320048332214,0.011189471930265427,0.0,0.06137015298008919,0.0014493470080196857,0.00702241063117981,0.016971075907349586,0.625468373298645,0.009210211224853992,0.002739642048254609,0.002352263545617461,0.011949853971600533,0.2889416515827179,0.9655320048332214,0.010306520387530327,0.0,0.060272522270679474,0.00038737832801416516,0.000276460952591151
61,0.0016543413512408733,0.007879200391471386,0.012155607342720032,0.6214528679847717,0.006904974114149809,0.0023938349913805723,0.002158902119845152,0.00929880328476429,0.3083817660808563,0.9707654714584351,0.010933148674666882,0.0,0.06063947454094887,0.0015691411681473255,0.0075614661909639835,0.015252182260155678,0.6030126214027405,0.008410661481320858,0.002352410927414894,0.0021763888653367758,0.010763071477413177,0.3177025318145752,0.9707654714584351,0.010723467916250229,0.0,0.06005023047327995,0.00017602229490876198,0.00023493013577535748
62,0.0017300618346780539,0.007890904322266579,0.013243739493191242,0.62374347448349,0.007486899849027395,0.002469245344400406,0.0022045939695090055,0.009956149384379387,0.30517229437828064,0.9806278347969055,0.010956188663840294,0.0,0.06138965114951134,0.0019924764055758715,0.008646093308925629,0.013448929414153099,0.6561100482940674,0.007720702327787876,0.0025539167691022158,0.0022338859271258116,0.010274619795382023,0.324919730424881,0.9806278347969055,0.012084294110536575,0.0,0.0658031553030014,0.00032003101659938693,0.0002646532957442105
63,0.0017436776543036103,0.00783655047416687,0.012762563303112984,0.6227466464042664,0.007253124378621578,0.0024651316925883293,0.0022031499538570642,0.009718267247080803,0.30842581391334534,0.9660211801528931,0.010897146537899971,0.0,0.06145138666033745,0.001911887782625854,0.00881688017398119,0.01682906225323677,0.6390337347984314,0.009370479732751846,0.0024503113236278296,0.0022059031762182713,0.01182078942656517,0.3148075342178345,0.9660211801528931,0.012163497507572174,0.0,0.06414084881544113,0.0002444087585899979,0.00026198348496109247
64,0.0015854171942919493,0.007402608171105385,0.011241891421377659,0.6201538443565369,0.006413652561604977,0.002371490001678467,0.002128755208104849,0.008785141631960869,0.2971908450126648,0.9709223508834839,0.01045246236026287,0.0,0.060124125331640244,0.001500992220826447,0.007540783379226923,0.01315635722130537,0.6134559512138367,0.007328673731535673,0.0023288654629141092,0.0021177995949983597,0.009657543152570724,0.3286721706390381,0.9709223508834839,0.010758348740637302,0.0,0.060060832649469376,0.00021106557687744498,0.00024273552116937935
65,0.001612894469872117,0.007677742745727301,0.011087152175605297,0.6209325194358826,0.006350024603307247,0.0023447927087545395,0.002126263687387109,0.008694810792803764,0.3066641092300415,0.9758878350257874,0.010730085894465446,0.0,0.06037478148937225,0.002029974013566971,0.009642615914344788,0.019497660920023918,0.6548730134963989,0.010763818398118019,0.0032875598408281803,0.0025837684515863657,0.014051380567252636,0.3277300000190735,0.9758878350257874,0.013068955391645432,0.0,0.06581034511327744,0.0007037918549031019,0.00021853012731298804
66,0.0016541769728064537,0.007449872326105833,0.011306722648441792,0.6210755705833435,0.0064804572612047195,0.0023932508192956448,0.0021472766529768705,0.008873708546161652,0.30288833379745483,0.9887475967407227,0.010504049248993397,0.0,0.06074698269367218,0.0018590359250083566,0.008370921947062016,0.014504623599350452,0.6391023397445679,0.008181829005479813,0.0023467415012419224,0.002133892849087715,0.010528570041060448,0.31794098019599915,0.9887475967407227,0.011720271781086922,0.0,0.0640878677368164,0.000212848637602292,0.00024597407900728285
67,0.0015828954055905342,0.007386654615402222,0.01138036884367466,0.62026047706604,0.006481631193310022,0.0023614659439772367,0.0021106668282300234,0.008843104355037212,0.2975108325481415,0.9758795499801636,0.010437111370265484,0.0,0.06010332703590393,0.0014547834871336818,0.007668644189834595,0.014898735098540783,0.5979083776473999,0.008176758885383606,0.0024059186689555645,0.002204680349677801,0.010582678020000458,0.3227251172065735,0.9758795499801636,0.01080297026783228,0.0,0.05868682265281677,0.00020123858121223748,0.00025080039631575346
68,0.0015768255107104778,0.007454870268702507,0.011013583280146122,0.6206197142601013,0.006295204162597656,0.0023696052376180887,0.0021210697013884783,0.008664813823997974,0.30268028378486633,0.9687286615371704,0.010506769642233849,0.0,0.06008201465010643,0.0015316109638661146,0.007450920529663563,0.013336844742298126,0.5978152751922607,0.007434227038174868,0.002365261549130082,0.0021085699554532766,0.009799491614103317,0.29992085695266724,0.9687286615371704,0.010585909709334373,0.0,0.05938450247049332,0.00025669176829978824,0.0002485354489181191
69,0.0016083858208730817,0.007606879808008671,0.011310887522995472,0.6210578680038452,0.006459640804678202,0.002428291831165552,0.0021496799308806658,0.008887932635843754,0.29960185289382935,0.976463794708252,0.010660209693014622,0.0,0.0603172704577446,0.0015237417537719011,0.007334419526159763,0.013006918132305145,0.6323680877685547,0.007265329360961914,0.0022776047699153423,0.0021233251318335533,0.009542933665215969,0.31644582748413086,0.976463794708252,0.010653512552380562,0.0,0.06124583259224892,0.000154279317939654,0.0002786129480227828
70,0.001533405389636755,0.007268459536135197,0.009837821125984192,0.6189959049224854,0.005685603246092796,0.002261875430122018,0.0020457026548683643,0.007947483099997044,0.2922986149787903,0.9906095266342163,0.010313215665519238,0.0,0.059708256274461746,0.0018136677099391818,0.007416024804115295,0.017808115109801292,0.6805456280708313,0.00981089100241661,0.0023986082524061203,0.0021634558215737343,0.012209499254822731,0.27892547845840454,0.9906095266342163,0.01099051907658577,0.0,0.06638719141483307,0.0002351525763515383,0.00021617261518258601
71,0.0016290555940940976,0.007491291966289282,0.011264342814683914,0.6199958920478821,0.0064467028714716434,0.002381725236773491,0.0021239793859422207,0.008828425779938698,0.29164716601371765,0.9772013425827026,0.010539923794567585,0.0,0.060478609055280685,0.0015173875726759434,0.00648012338206172,0.012430164031684399,0.6335962414741516,0.006973773241043091,0.002661691512912512,0.0023439836222678423,0.00963546521961689,0.290670782327652,0.9772013425827026,0.00981027353554964,0.0,0.06135945022106171,0.00031770815257914364,0.0002577471313998103
72,0.0016001808689907193,0.007538414094597101,0.010912887752056122,0.6192775368690491,0.006256538443267345,0.0024167108349502087,0.002142784185707569,0.008673244155943394,0.29752299189567566,0.9736793637275696,0.010583232156932354,0.0,0.0602087676525116,0.001576061244122684,0.007108795456588268,0.015943314880132675,0.623529851436615,0.008759686723351479,0.002392886206507683,0.0021855891682207584,0.011152573861181736,0.2996651232242584,0.9736793637275696,0.010382156819105148,0.0,0.06136540323495865,0.00020729735842905939,0.00027392531046643853
73,0.001588589046150446,0.007297213189303875,0.0113672511652112,0.6207861304283142,0.006477919407188892,0.0024530584923923016,0.0021816694643348455,0.008930977433919907,0.2926355302333832,0.9820420742034912,0.010350743308663368,0.0,0.06022467091679573,0.0014158171834424138,0.007218160200864077,0.01597677543759346,0.6148614287376404,0.008696296252310276,0.002236809814348817,0.0020651896484196186,0.010933106765151024,0.30244365334510803,0.9820420742034912,0.010444906540215015,0.0,0.059096936136484146,0.0001716199767543003,0.00027138879522681236
74,0.0015245203394442797,0.007166012655943632,0.010970178991556168,0.6207442879676819,0.006247347686439753,0.002377732889726758,0.002121101366356015,0.008625076152384281,0.2900867164134979,0.9823601841926575,0.010219991207122803,0.0,0.05969393998384476,0.0015259203501045704,0.0063643925823271275,0.0150104109197855,0.6220344305038452,0.008268165402114391,0.0025458571035414934,0.002236287109553814,0.010814023204147816,0.28798961639404297,0.9823601841926575,0.009633762761950493,0.0,0.06091717630624771,0.00030957066337578,0.0002566307666711509
75,0.0014913581544533372,0.006994682364165783,0.009702315554022789,0.6189514994621277,0.005596830043941736,0.0023052708711475134,0.0020764328073710203,0.00790210347622633,0.288657546043396,0.98195481300354,0.010040577501058578,0.0,0.05938609316945076,0.0019628205336630344,0.00780131109058857,0.013391430489718914,0.6768408417701721,0.0076771266758441925,0.002430892549455166,0.0020397999323904514,0.010108018293976784,0.2878710925579071,0.98195481300354,0.011354085989296436,0.0,0.06700309365987778,0.0003910920349881053,0.0002288397663505748
76,0.0014589892234653234,0.006920438259840012,0.0101693756878376,0.6205078363418579,0.005814178381115198,0.002278560772538185,0.002045320812612772,0.008092733100056648,0.28710049390792847,0.9719818830490112,0.009974450804293156,0.0,0.05922524631023407,0.0011771320132538676,0.005510597489774227,0.013502240180969238,0.5948894619941711,0.0073396856896579266,0.0023748090025037527,0.002150447340682149,0.00971449539065361,0.258670449256897,0.9719818830490112,0.008640356361865997,0.0,0.056762970983982086,0.0002243620838271454,0.00023324090579990298
77,0.0015589555259793997,0.007258702535182238,0.010382739827036858,0.6192170977592468,0.005970851518213749,0.002303296932950616,0.0020677463617175817,0.008274142630398273,0.2880091369152069,0.9763731956481934,0.010304608382284641,0.0,0.05993011221289635,0.0015111794928088784,0.006521187722682953,0.009623119607567787,0.6271318197250366,0.00556715065613389,0.0021767779253423214,0.0020109775941818953,0.007743927650153637,0.2809566259384155,0.9763731956481934,0.009816789999604225,0.0,0.060865432024002075,0.00016580014198552817,0.0002355515753151849
78,0.0015387171879410744,0.0071246991865336895,0.010558117181062698,0.6194688677787781,0.006048418581485748,0.002312108175829053,0.002064479747787118,0.008360527455806732,0.2801903486251831,0.9865843057632446,0.010172528214752674,0.0,0.05978742241859436,0.0020629088394343853,0.008899064734578133,0.011533491313457489,0.6904354095458984,0.006798200774937868,0.0021639687474817038,0.001986444927752018,0.008962168358266354,0.31420958042144775,0.9865843057632446,0.0125182019546628,0.0,0.06817508488893509,0.00017752437270246446,0.0002476279914844781
79,0.0014793591108173132,0.007077403832226992,0.009775346145033836,0.6199164390563965,0.005627351347357035,0.0022578320931643248,0.0020351523999124765,0.00788518413901329,0.2822763919830322,0.966285228729248,0.010127684101462364,0.0,0.0592992901802063,0.0011894801864400506,0.005440281238406897,0.012900986708700657,0.6069787740707397,0.0070452322252094746,0.0021994980052113533,0.001990865683183074,0.009244730696082115,0.2624160647392273,0.966285228729248,0.00863460823893547,0.0,0.0575161948800087,0.0002086324238916859,0.00022267867461778224
80,0.0014661104651167989,0.007020934484899044,0.010004298761487007,0.6189509630203247,0.005735201295465231,0.002256188541650772,0.002026380505412817,0.007991399616003036,0.27417659759521484,0.9563418626785278,0.010066700167953968,0.0,0.05917889624834061,0.0012634099693968892,0.006828592158854008,0.012395322322845459,0.6075465679168701,0.006829367484897375,0.002123770769685507,0.0019545757677406073,0.008953139185905457,0.3015922009944916,0.9563418626785278,0.010018561035394669,0.0,0.05763116106390953,0.0001691953802946955,0.00022980805078987032
81,0.0014804687816649675,0.007193032652139664,0.010508483275771141,0.619890570640564,0.005994472187012434,0.0023316864389926195,0.002077161567285657,0.008326161652803421,0.28408968448638916,0.9770365357398987,0.010242609307169914,0.0,0.05931013822555542,0.0015026548644527793,0.00730510987341404,0.011813280172646046,0.6490864753723145,0.00665796734392643,0.0020602974109351635,0.0019132338929921389,0.00871826522052288,0.29921987652778625,0.9770365357398987,0.010713138617575169,0.0,0.06200413778424263,0.000147063605254516,0.0002545235911384225
82,0.001439442508853972,0.006860268302261829,0.010170241817831993,0.6201160550117493,0.005804839543998241,0.0022273333743214607,0.002007539849728346,0.008032180368900299,0.2788407504558563,0.9833153486251831,0.009912616573274136,0.0,0.05903783440589905,0.0014156908728182316,0.006948286201804876,0.01042119599878788,0.6304343342781067,0.005918443668633699,0.002014339668676257,0.0018615260487422347,0.007932784035801888,0.2708565294742584,0.9833153486251831,0.01025916077196598,0.0,0.060284536331892014,0.00015281389642041177,0.00021979502344038337
83,0.0014766005333513021,0.006949919275939465,0.010314826853573322,0.619347095489502,0.005895711947232485,0.0023468295112252235,0.0020994311198592186,0.00824254471808672,0.2803535461425781,0.9769049882888794,0.00999800767749548,0.0,0.05925317481160164,0.0015107992803677917,0.007058352697640657,0.011510942131280899,0.6507409811019897,0.00651087099686265,0.002120987279340625,0.0019206688739359379,0.008631858974695206,0.28898102045059204,0.9769049882888794,0.010476479306817055,0.0,0.06237909197807312,0.00020031876920256764,0.0002473962085787207
84,0.0014029840240254998,0.0068641952238976955,0.00980983953922987,0.6193343997001648,0.005606413818895817,0.0022112326696515083,0.002000888343900442,0.007817643694579601,0.2817141115665436,0.9805864095687866,0.00991264171898365,0.0,0.05871175602078438,0.0018475349061191082,0.00775608466938138,0.011571708135306835,0.6723456978797913,0.006709619890898466,0.0024362849071621895,0.002105649095028639,0.009145903401076794,0.2960350513458252,0.9805864095687866,0.011285231448709965,0.0,0.06596892327070236,0.00033063525916077197,0.00021034543169662356
85,0.0014548675389960408,0.006817223969846964,0.00977444276213646,0.6189655065536499,0.0056146495044231415,0.002263464964926243,0.002033291384577751,0.007878112606704235,0.2773516774177551,0.9873164296150208,0.009864073246717453,0.0,0.05913476273417473,0.0016089610289782286,0.006982532329857349,0.009459258057177067,0.6500258445739746,0.0055341096594929695,0.002290348056703806,0.002076877746731043,0.007824459113180637,0.287716269493103,0.9873164296150208,0.010397261939942837,0.0,0.06299242377281189,0.0002134704845957458,0.0002301747736055404
