epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,density_mae,density_mse,loss,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_density_mae,val_density_mse,val_loss,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation
11,0.00717176916077733,0.013867614790797234,0.033293306827545166,0.6359422206878662,0.014520266093313694,0.007285708095878363,0.020232530310750008,0.09782116860151291,0.99716717004776,0.016963860020041466,0.0,0.09470251202583313,0.008525257930159569,0.01579725742340088,0.030694901943206787,0.683937132358551,0.016477636992931366,0.008641209453344345,0.019610075280070305,0.0946909561753273,0.9971026182174683,0.019345249980688095,0.0,0.10339365154504776
12,0.006721225567162037,0.013053081929683685,0.032658226788043976,0.6385278701782227,0.013713454827666283,0.006837771739810705,0.019689712673425674,0.0928255245089531,0.9955294728279114,0.016166266053915024,0.0,0.09255258738994598,0.007152749225497246,0.01428995281457901,0.029181750491261482,0.6487658023834229,0.014945277012884617,0.007262906525284052,0.018167249858379364,0.12040089815855026,0.9691973328590393,0.017659185454249382,0.0,0.09552908688783646
13,0.0065971724689006805,0.012824238277971745,0.032021019607782364,0.636500895023346,0.013470692560076714,0.006709051318466663,0.019309096038341522,0.09122562408447266,0.999233603477478,0.015928473323583603,0.0,0.09186799079179764,0.007583940401673317,0.015108557417988777,0.031023040413856506,0.6470520496368408,0.015788322314620018,0.007702047936618328,0.019303491339087486,0.12729187309741974,0.9801507592201233,0.018464338034391403,0.0,0.09746619313955307
14,0.006339126266539097,0.0123796621337533,0.031639233231544495,0.638801097869873,0.013027139008045197,0.00645282119512558,0.018989183008670807,0.08950486034154892,0.9966441988945007,0.015497556887567043,0.0,0.0906207412481308,0.007037585601210594,0.013440256007015705,0.02993261069059372,0.6597309112548828,0.01413416862487793,0.007153468206524849,0.01848509907722473,0.08249817043542862,0.94463050365448,0.01687222719192505,0.0,0.09536577016115189
15,0.006016237661242485,0.01164917927235365,0.030281132087111473,0.6364725232124329,0.012285222299396992,0.006125668063759804,0.01814868301153183,0.07990533858537674,0.9960305690765381,0.014759109355509281,0.0,0.08888915926218033,0.00559212127700448,0.010265675373375416,0.029603995382785797,0.6533611416816711,0.010938478633761406,0.005723348818719387,0.01759805902838707,0.0539582334458828,0.9894297122955322,0.013680675998330116,0.0,0.08814705908298492
16,0.00603862851858139,0.011676273308694363,0.029729267582297325,0.6373528242111206,0.012306715361773968,0.006146691273897886,0.017883935943245888,0.07709813117980957,0.9965252876281738,0.014790458604693413,0.0,0.08906290680170059,0.005369138903915882,0.009864761494100094,0.02939443662762642,0.6663956642150879,0.010533614084124565,0.005492048338055611,0.017381787300109863,0.058467406779527664,0.9812414050102234,0.01335111167281866,0.0,0.08737014979124069
17,0.005883214063942432,0.011492660269141197,0.029509026557207108,0.636123538017273,0.012117207981646061,0.005989552475512028,0.017696144059300423,0.08009699732065201,0.995229959487915,0.014601633884012699,0.0,0.08818034082651138,0.008093882352113724,0.014834226109087467,0.02846137434244156,0.7039746046066284,0.015499490313231945,0.008211794309318066,0.018277622759342194,0.1139620989561081,0.9919455051422119,0.018493743613362312,0.0,0.10217336565256119
18,0.005667559802532196,0.011139814741909504,0.028992095962166786,0.6360912322998047,0.011755981482565403,0.005772965494543314,0.017329838126897812,0.09306637942790985,0.997578501701355,0.01425037533044815,0.0,0.08704423904418945,0.00563519261777401,0.010321516543626785,0.02781488373875618,0.6429194808006287,0.01097039319574833,0.005743620451539755,0.01672503724694252,0.060217082500457764,0.978419303894043,0.01368077751249075,0.0,0.08804122358560562
19,0.005526859778910875,0.01068933866918087,0.027783559635281563,0.6351571083068848,0.01129988208413124,0.0056288219057023525,0.016655215993523598,0.06973283737897873,0.995445728302002,0.013797498308122158,0.0,0.08630736917257309,0.008013823069632053,0.014497191645205021,0.03126228600740433,0.7191596627235413,0.015212632715702057,0.008144605904817581,0.019638055935502052,0.08559651672840118,0.9914113879203796,0.018239133059978485,0.0,0.10235193371772766
20,0.005547103472054005,0.010769548825919628,0.028024666011333466,0.6355169415473938,0.011377386748790741,0.005648451391607523,0.016785889863967896,0.06301037967205048,0.9975713491439819,0.013879118487238884,0.0,0.08642590790987015,0.005453607067465782,0.011109543032944202,0.029918765649199486,0.6166701912879944,0.011771511286497116,0.005564125720411539,0.017686186358332634,0.057402752339839935,0.9615594744682312,0.014325229451060295,0.0,0.08566563576459885
21,0.005425145849585533,0.010463281534612179,0.027654852718114853,0.6342359185218811,0.011067007668316364,0.005524862557649612,0.016539989039301872,0.060596395283937454,0.9984533786773682,0.01356798131018877,0.0,0.0857115387916565,0.005008482374250889,0.009961742907762527,0.028408512473106384,0.6243976354598999,0.010604357346892357,0.005114174447953701,0.0167084913700819,0.057102762162685394,0.9568964838981628,0.013224556110799313,0.0,0.08365769684314728
22,0.005230451934039593,0.010132868774235249,0.027056396007537842,0.6356686949729919,0.0107289869338274,0.0053292131051421165,0.016143422573804855,0.059521015733480453,0.9998374581336975,0.013246352784335613,0.0,0.08470398187637329,0.005361213814467192,0.010096837766468525,0.02753381058573723,0.6479139924049377,0.010721825063228607,0.00546287652105093,0.016447504982352257,0.0667952448129654,0.9733073711395264,0.013483814895153046,0.0,0.08668619394302368
23,0.005164545960724354,0.010050667449831963,0.026794426143169403,0.6353273391723633,0.01063814852386713,0.005259228870272636,0.015979479998350143,0.06554228067398071,0.9994387030601501,0.013162859715521336,0.0,0.08433647453784943,0.006984809413552284,0.012972638010978699,0.02770894765853882,0.6789223551750183,0.01360231637954712,0.007087222766131163,0.017346879467368126,0.08012145757675171,0.9879022240638733,0.016509002074599266,0.0,0.09614410996437073
24,0.005057819187641144,0.009727297350764275,0.025915108621120453,0.633893609046936,0.010305133648216724,0.0051500615663826466,0.015486473217606544,0.056502945721149445,0.9987558722496033,0.012833957560360432,0.0,0.08370339870452881,0.006599767133593559,0.011499466374516487,0.026888355612754822,0.6753994822502136,0.01212850958108902,0.006699131336063147,0.016744062304496765,0.04501607269048691,0.9911015033721924,0.015024947933852673,0.0,0.09438986331224442
25,0.005091689061373472,0.00984252616763115,0.025734497234225273,0.6334525942802429,0.010418492369353771,0.005182897672057152,0.01541309803724289,0.05782870948314667,0.9998664259910583,0.01294643059372902,0.0,0.0838744044303894,0.006196958012878895,0.011799831874668598,0.0259149931371212,0.6570813059806824,0.012422203086316586,0.006293639075011015,0.01605597324669361,0.062149759382009506,0.9889124631881714,0.015226449817419052,0.0,0.09131518751382828
26,0.004944289568811655,0.009457448497414589,0.025424348190426826,0.634828507900238,0.010032503865659237,0.005035327281802893,0.015184319578111172,0.06014790013432503,0.9993716478347778,0.012570102699100971,0.0,0.08310132473707199,0.005869260523468256,0.00995323434472084,0.027713049203157425,0.7177942991256714,0.010641118511557579,0.005998524837195873,0.01679115928709507,0.0504416897892952,0.9861207008361816,0.01371205784380436,0.0,0.0923193097114563
27,0.004865206312388182,0.009398547001183033,0.024826595559716225,0.6330779790878296,0.00996809359639883,0.004954364616423845,0.014845903031527996,0.05351578816771507,0.9974721074104309,0.012502793222665787,0.0,0.08260082453489304,0.007264727260917425,0.012555703520774841,0.03083791770040989,0.7293891310691833,0.01326197013258934,0.007400676142424345,0.01905132457613945,0.06524881720542908,0.9976983070373535,0.016362275928258896,0.0,0.09959466010332108
28,0.004836864769458771,0.009342707693576813,0.024142762646079063,0.635813295841217,0.009908932261168957,0.004924913868308067,0.014489821158349514,0.05837177112698555,0.9997195601463318,0.012460833415389061,0.0,0.08256852626800537,0.004180384799838066,0.008443564176559448,0.026963001117110252,0.6165801286697388,0.009078304283320904,0.004288011696189642,0.015571697615087032,0.043899230659008026,0.9371947050094604,0.011672924272716045,0.0,0.07850651443004608
29,0.004935909993946552,0.009436083026230335,0.024631623178720474,0.6333052515983582,0.010006227530539036,0.005025684833526611,0.014783778227865696,0.05393053591251373,0.9988508820533752,0.012541284784674644,0.0,0.0830351710319519,0.0055973706766963005,0.010638399980962276,0.026235701516270638,0.6661370992660522,0.011257453821599483,0.0056999982334673405,0.01591653563082218,0.05593373626470566,0.9842519164085388,0.014119269326329231,0.0,0.08853039890527725
30,0.004946483764797449,0.009473031386733055,0.023897681385278702,0.6326337456703186,0.010030514560639858,0.005032418295741081,0.014422077685594559,0.054224107414484024,0.999500036239624,0.012574689462780952,0.0,0.08310482650995255,0.006059158593416214,0.011214599013328552,0.027328940108418465,0.6891214847564697,0.011865383014082909,0.0061704921536147594,0.016694046556949615,0.08371347934007645,0.9936413168907166,0.014814464375376701,0.0,0.09202616661787033
31,0.004751100670546293,0.009200355038046837,0.02366447262465954,0.6316097974777222,0.009754630737006664,0.00483616953715682,0.014207787811756134,0.05905129387974739,0.9973588585853577,0.01229829527437687,0.0,0.08191990107297897,0.005904358811676502,0.010736839845776558,0.026552552357316017,0.6661014556884766,0.011362693272531033,0.006004675757139921,0.016228456050157547,0.05188395082950592,0.9893810153007507,0.014216994866728783,0.0,0.090331070125103
32,0.004690597765147686,0.009031425230205059,0.023153385147452354,0.6331045031547546,0.009578067809343338,0.004772362299263477,0.013921991921961308,0.05445130914449692,0.9993385076522827,0.012137625366449356,0.0,0.0816623792052269,0.005684337578713894,0.010921970941126347,0.028636839240789413,0.6663926839828491,0.011575080454349518,0.005801780615001917,0.01716059260070324,0.0690663680434227,0.9840255379676819,0.014402691274881363,0.0,0.08910558372735977
33,0.0046499487943947315,0.009017923846840858,0.023128459230065346,0.6319715976715088,0.00956827960908413,0.004733130801469088,0.013889206573367119,0.06152399629354477,0.9993898868560791,0.012118563055992126,0.0,0.0813695639371872,0.005334979854524136,0.010125534608960152,0.02695320174098015,0.6449771523475647,0.010776815004646778,0.005441558547317982,0.01614408940076828,0.05528472736477852,0.9693976640701294,0.013496763072907925,0.0,0.08623448759317398
34,0.004726691637188196,0.009041013196110725,0.02303497865796089,0.6315644383430481,0.009582129307091236,0.004807439632713795,0.013880840502679348,0.05269819125533104,0.9991165399551392,0.012139505706727505,0.0,0.0818181186914444,0.005200834479182959,0.009790289215743542,0.02840607240796089,0.6543027758598328,0.01040448434650898,0.005302923731505871,0.016803450882434845,0.047475993633270264,0.9918496012687683,0.013212818652391434,0.0,0.08618582040071487
35,0.004546299111098051,0.008734576404094696,0.022529127076268196,0.6316280364990234,0.009277506731450558,0.004626442678272724,0.013537709601223469,0.04984601214528084,0.9997045397758484,0.011834927834570408,0.0,0.08079826086759567,0.005970895756036043,0.010150598362088203,0.026891203597187996,0.7063004374504089,0.010816879570484161,0.0060874163173139095,0.0164310522377491,0.03756164386868477,0.9938366413116455,0.01384733710438013,0.0,0.0924052745103836
36,0.004546764772385359,0.008645724505186081,0.022040029987692833,0.6316645741462708,0.0091797960922122,0.004624496679753065,0.013293394818902016,0.04229547083377838,0.998769998550415,0.011746671050786972,0.0,0.08081934601068497,0.006429048255085945,0.011205583810806274,0.026758592575788498,0.6928638815879822,0.011844772845506668,0.006534627638757229,0.016593821346759796,0.048653360456228256,0.9982709288597107,0.01482536643743515,0.0,0.0940290242433548
