epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,density_loss,depth_loss,depth_profile_loss,loss,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,sensitivity_loss,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_density_loss,val_depth_loss,val_depth_profile_loss,val_loss,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation,val_sensitivity_loss,val_z_center_loss,z_center_loss
11,0.0013764041941612959,0.003764989785850048,0.02831418812274933,0.6359472274780273,0.014845306053757668,0.002981496974825859,0.0026636729016900063,0.022027326747775078,0.05989815667271614,0.982102632522583,0.0069115543738007545,0.0,0.05922975018620491,0.0012190361740067601,0.0009918850846588612,0.002708971966058016,0.031018344685435295,0.6047071814537048,0.01600511372089386,0.0027821778785437346,0.0025138170458376408,0.022540345788002014,0.039267171174287796,0.982102632522583,0.005905740894377232,0.0,0.05578475445508957,0.0009708743309602141,0.0002683605707716197,0.0003178232873324305
12,0.0013357079587876797,0.003676104824990034,0.027737611904740334,0.6346410512924194,0.01453666016459465,0.0028930404223501682,0.0025912511628121138,0.021503755822777748,0.05784623324871063,0.9729394316673279,0.0068166134878993034,0.0,0.05888066440820694,0.0011809921124950051,0.0015775779029354453,0.004502239171415567,0.02836264669895172,0.630729615688324,0.014970114454627037,0.00333760236389935,0.0029893487226217985,0.023024428635835648,0.06473653018474579,0.9729394316673279,0.007827669382095337,0.0,0.06125148758292198,0.001379111548885703,0.0003482540778350085,0.00030178827000781894
13,0.001314845634624362,0.003573792986571789,0.02711436338722706,0.6335575580596924,0.01421460323035717,0.002846780465915799,0.002546744653955102,0.021072961390018463,0.05452132225036621,0.9640241861343384,0.006709414068609476,0.0,0.05865633115172386,0.0011647914070636034,0.002143430057913065,0.005907407496124506,0.02693139761686325,0.6597534418106079,0.014537414535880089,0.0034534260630607605,0.002882430562749505,0.023362642154097557,0.09773997217416763,0.9640241861343384,0.009379502385854721,0.0,0.06684589385986328,0.0019183706026524305,0.0005709959659725428,0.0003000376746058464
14,0.001240316778421402,0.0034728399477899075,0.026306292042136192,0.6326865553855896,0.0137732969596982,0.0027246451936662197,0.002469663042575121,0.020321764051914215,0.05564422532916069,0.9769037365913391,0.0066046277061104774,0.0,0.058017242699861526,0.0010991650633513927,0.0018749316222965717,0.004657365381717682,0.029793310910463333,0.690292477607727,0.015834122896194458,0.0027912429068237543,0.0024065044708549976,0.023079894483089447,0.061195068061351776,0.9769037365913391,0.008298269473016262,0.0,0.066973015666008,0.0016632821643725038,0.00038473750464618206,0.00025497848400846124
15,0.0012055902043357491,0.003344542346894741,0.02566775493323803,0.6325197815895081,0.013436663895845413,0.002630203263834119,0.0023867979180067778,0.019767621532082558,0.0533256009221077,0.9778586030006409,0.006476137321442366,0.0,0.05779668688774109,0.001070543541572988,0.0019420984899625182,0.0051155309192836285,0.03071708418428898,0.6646235585212708,0.01632959395647049,0.0028919558972120285,0.002553199417889118,0.02381058968603611,0.07224029302597046,0.9778586030006409,0.008617693558335304,0.0,0.06583986431360245,0.001697089639492333,0.00033875639201141894,0.0002434032066958025
16,0.001164597226306796,0.003265348030254245,0.025408679619431496,0.6317260265350342,0.013286649249494076,0.002553303027525544,0.0023208714555948973,0.01942954957485199,0.05236004292964935,0.9725730419158936,0.0063933925703167915,0.0,0.05737045779824257,0.0010363048641011119,0.0012612337013706565,0.003559449687600136,0.028950557112693787,0.6427395939826965,0.015105895698070526,0.002477722242474556,0.0021926865447312593,0.02125699259340763,0.05598388612270355,0.9725730419158936,0.006953663658350706,0.0,0.05994056910276413,0.001195651013404131,0.0002850359887816012,0.00023243381292559206
17,0.0011521296110004187,0.0032156729139387608,0.02525467611849308,0.6307808756828308,0.01320341695100069,0.0026438753120601177,0.002379575278609991,0.0195175651460886,0.050162360072135925,0.9907882809638977,0.006339250598102808,0.0,0.05723661184310913,0.0010263974545523524,0.0011401224182918668,0.0030220942571759224,0.03035564348101616,0.643502414226532,0.015747884288430214,0.002628888236358762,0.0023014494217932224,0.022060435265302658,0.04707641527056694,0.9907882809638977,0.006423213053494692,0.0,0.05934848263859749,0.0010547719430178404,0.00032743855263106525,0.00026429968420416117
18,0.0011180494911968708,0.00315335881896317,0.0241983812302351,0.6313547492027283,0.012658221647143364,0.002556509803980589,0.0023079027887433767,0.01876310259103775,0.051217056810855865,0.9827063083648682,0.006280110217630863,0.0,0.05708181858062744,0.000991870416328311,0.0008936420199461281,0.002769032958894968,0.031205279752612114,0.5837335586547852,0.01604945957660675,0.0021929892245680094,0.002082184189930558,0.021320316940546036,0.047751158475875854,0.9827063083648682,0.0058541069738566875,0.0,0.05355243384838104,0.0008848780416883528,0.00011080520926043391,0.00024860745179466903
19,0.0011377435876056552,0.003139349864795804,0.02351723425090313,0.6292422413825989,0.012327493168413639,0.0024725175462663174,0.0022551484871655703,0.018278347328305244,0.049533117562532425,0.986239492893219,0.006255655083805323,0.0,0.05714138597249985,0.0010058367624878883,0.0010527546983212233,0.0028119771741330624,0.02442086860537529,0.6630667448043823,0.012736806645989418,0.002385505707934499,0.0022064715158194304,0.018500452861189842,0.044355060905218124,0.986239492893219,0.006318104453384876,0.0,0.0595032162964344,0.000992634566500783,0.00017903398838825524,0.0002173705433961004
20,0.0010275286622345448,0.002927666762843728,0.02366328053176403,0.6310292482376099,0.012345410883426666,0.002425921382382512,0.002215348416939378,0.01811491884291172,0.04846250265836716,0.9387245774269104,0.006053918972611427,0.0,0.056317102164030075,0.0009176551247946918,0.0007709363708272576,0.0025475730653852224,0.029916761443018913,0.5824275612831116,0.015343843959271908,0.0024402777198702097,0.002232567872852087,0.02100423164665699,0.04612386226654053,0.9387245774269104,0.005626888480037451,0.0,0.052074797451496124,0.000779831490945071,0.0002077100216411054,0.00021057351841591299
21,0.0010869820835068822,0.0030559441074728966,0.022890258580446243,0.6275428533554077,0.011988623067736626,0.0024253595620393753,0.002212771214544773,0.017802134156227112,0.05002618953585625,0.981661319732666,0.006164211314171553,0.0,0.05662982910871506,0.0009627820109017193,0.0006191410939209163,0.001885583158582449,0.03210457041859627,0.6202821731567383,0.016361858695745468,0.0023986913729459047,0.0021367028821259737,0.021814482286572456,0.03436645492911339,0.981661319732666,0.005169431213289499,0.0,0.05372309312224388,0.0006552439881488681,0.0002619879087433219,0.00021258955530356616
22,0.0010427671950310469,0.0029431949369609356,0.02228275127708912,0.6293927431106567,0.011662772856652737,0.0023950429167598486,0.002182542346417904,0.017381805926561356,0.048563674092292786,0.9889355301856995,0.00606122799217701,0.0,0.0563846118748188,0.0009289493900723755,0.0008628749055787921,0.0025670151226222515,0.028313158079981804,0.6011828780174255,0.014588016085326672,0.0022896169684827328,0.0020952867344021797,0.01999720185995102,0.04900909587740898,0.9889355301856995,0.0057458216324448586,0.0,0.05455346405506134,0.0008299543987959623,0.00019433037959970534,0.0002125014434568584
23,0.0010710692731663585,0.003014679066836834,0.02270045503973961,0.6296944618225098,0.01188576314598322,0.002409321954473853,0.002195039065554738,0.017660239711403847,0.05136769637465477,0.9906353950500488,0.006133850663900375,0.0,0.056616924703121185,0.0009558406891301274,0.001235466101206839,0.0030938060954213142,0.028745021671056747,0.6941643953323364,0.014990241266787052,0.0023372014984488487,0.002117845928296447,0.020848607644438744,0.044831033796072006,0.9906353950500488,0.006763572804629803,0.0,0.06267628818750381,0.0011839574435725808,0.000219356021261774,0.00021428462059702724
24,0.0009330171742476523,0.002699181204661727,0.021938558667898178,0.6286072134971619,0.011435789987444878,0.0023455924820154905,0.0021466482430696487,0.016964036971330643,0.046472303569316864,0.9738100171089172,0.005814515985548496,0.0,0.05539272353053093,0.0008370506693609059,0.0009809343609958887,0.0029242164455354214,0.026655927300453186,0.6294180750846863,0.013818430714309216,0.0026550572365522385,0.002430096035823226,0.02004540152847767,0.04991414397954941,0.9738100171089172,0.006251063663512468,0.0,0.05660148337483406,0.0009168566903099418,0.00022496124438475817,0.00019894582510460168
25,0.00100102333817631,0.0029240576550364494,0.022272225469350815,0.6280118227005005,0.011636628769338131,0.0023706229403615,0.0021622797939926386,0.017270490527153015,0.05107955262064934,0.9795024394989014,0.006035315338522196,0.0,0.05593206360936165,0.0008926145383156836,0.0008243416086770594,0.00251860567368567,0.024734197184443474,0.6219907402992249,0.012779273092746735,0.0022761360742151737,0.0020846964325755835,0.018103154376149178,0.046587321907281876,0.9795024394989014,0.005808165296912193,0.0,0.05520755052566528,0.0007716140244156122,0.00019143911777064204,0.00020834202587138861
26,0.0009609717526473105,0.0027817892841994762,0.02100682631134987,0.6290736794471741,0.010983900167047977,0.0023444995749741793,0.002139445161446929,0.016533488407731056,0.04879612848162651,0.9949418902397156,0.005899033974856138,0.0,0.05572300776839256,0.0008605873445048928,0.0015141788171604276,0.00407148664817214,0.028893502429127693,0.6832847595214844,0.015203841030597687,0.0021898248232901096,0.0019920237828046083,0.020922286435961723,0.0644894391298294,0.9949418902397156,0.007678285241127014,0.0,0.06437783688306808,0.0013387962244451046,0.00019780095317400992,0.00020505694556050003
27,0.0010258532129228115,0.0029326584190130234,0.022019002586603165,0.6270052790641785,0.011522410437464714,0.002354629337787628,0.002145343227311969,0.01714196242392063,0.050306111574172974,0.9725653529167175,0.006038857623934746,0.0,0.056098565459251404,0.0009102861513383687,0.0008437970536760986,0.002658519195392728,0.025901801884174347,0.6172989010810852,0.013372799381613731,0.002191872801631689,0.0020346336532384157,0.01854831911623478,0.05335601791739464,0.9725653529167175,0.00592241995036602,0.0,0.05509224161505699,0.0007917779148556292,0.00015723853721283376,0.00020928498997818679
28,0.0009303721599280834,0.002727316925302148,0.020875537768006325,0.6267573833465576,0.0109029496088624,0.0022548302076756954,0.0020650881342589855,0.016243459656834602,0.04816671088337898,0.9792775511741638,0.005833304952830076,0.0,0.0553445890545845,0.0008308460819534957,0.002505573444068432,0.006611888762563467,0.023980386555194855,0.6346209645271301,0.013242981396615505,0.0024685165844857693,0.002229823498055339,0.020315704867243767,0.09474873542785645,0.9792775511741638,0.00994677934795618,0.0,0.06852132827043533,0.0021356900688260794,0.00023869285359978676,0.0001897434121929109
29,0.0010637510567903519,0.0029821351636201143,0.021098211407661438,0.6269943714141846,0.011080983094871044,0.0022871647961437702,0.002085655927658081,0.01659483276307583,0.04963266849517822,0.972470223903656,0.006088030990213156,0.0,0.056475263088941574,0.0009395235683768988,0.0012249795254319906,0.003430754877626896,0.02652210183441639,0.6461591720581055,0.01387354452162981,0.0024952273815870285,0.00232494855299592,0.019978202879428864,0.05459747463464737,0.972470223903656,0.006843811832368374,0.0,0.05973818898200989,0.001114209066145122,0.00017027843568939716,0.00020150761702097952
30,0.0009451077785342932,0.0027216575108468533,0.02010447345674038,0.6262477040290833,0.010524802841246128,0.0022451295517385006,0.002057350240647793,0.01585671678185463,0.046160876750946045,0.9889423847198486,0.005825139582157135,0.0,0.0554441437125206,0.0008416596101596951,0.0009002994047477841,0.002355505246669054,0.02384912222623825,0.6609356999397278,0.012374711222946644,0.002334721153602004,0.0021265638060867786,0.01789647899568081,0.03546244278550148,0.9889423847198486,0.00585273839533329,0.0,0.05837422236800194,0.0008523245342075825,0.00020815762400161475,0.00018778210505843163
31,0.0008834691834636033,0.0026044135447591543,0.020000142976641655,0.6259429454803467,0.010441805236041546,0.0021865826565772295,0.0020081503316760063,0.015607887879014015,0.04577096179127693,0.9873033165931702,0.005706957541406155,0.0,0.054912444204092026,0.0007929232669994235,0.0014290421968325973,0.0035158731043338776,0.023471809923648834,0.692691445350647,0.012450424022972584,0.0025310677010565996,0.0023441570810973644,0.018813729286193848,0.052575886249542236,0.9873033165931702,0.0071755750104784966,0.0,0.06398427486419678,0.0013011674163863063,0.00018691064906306565,0.00017843263049144298
32,0.0009841606952250004,0.002823984483256936,0.019802579656243324,0.6267123818397522,0.010393377393484116,0.0022070740815252066,0.0020213457755744457,0.015678701922297478,0.04926846921443939,0.9770662188529968,0.00592926936224103,0.0,0.05584235116839409,0.0008711828850209713,0.0008117902907542884,0.0023700774181634188,0.023249438032507896,0.6341654658317566,0.012030614539980888,0.0020716325379908085,0.0019212198676541448,0.016945352777838707,0.04032612964510918,0.9770662188529968,0.005725075490772724,0.0,0.05595417320728302,0.0007714679231867194,0.00015041303413454443,0.00018572805856820196
33,0.0009435455431230366,0.002709137974306941,0.019618922844529152,0.6258484125137329,0.010281220078468323,0.0021851113997399807,0.0020069533493369818,0.015492953360080719,0.04773220792412758,0.9745510816574097,0.005810690578073263,0.0,0.055448710918426514,0.0008414953481405973,0.0008259473252110183,0.002417051000520587,0.024298086762428284,0.6150446534156799,0.012562016025185585,0.002276766113936901,0.0020392725709825754,0.017925521358847618,0.042224325239658356,0.9745510816574097,0.005670264363288879,0.0,0.054725248366594315,0.0008099731057882309,0.00023749358661007136,0.0001781593746272847
34,0.0009033755050040781,0.0026597650721669197,0.018463928252458572,0.6245214343070984,0.009683653712272644,0.002194778760895133,0.002010289579629898,0.014876407571136951,0.04850110411643982,0.9975320100784302,0.005754958372563124,0.0,0.05504784733057022,0.0008032004698179662,0.0008121254504658282,0.0024557721335440874,0.0244012288749218,0.6281308531761169,0.01260667946189642,0.0020946820732206106,0.001940996153280139,0.01757061295211315,0.04685689136385918,0.9975320100784302,0.005778270773589611,0.0,0.05560487508773804,0.0007745714392513037,0.0001536860509077087,0.00018448932678438723
35,0.0008871441823430359,0.0026330931577831507,0.01877419278025627,0.6239119172096252,0.00983066949993372,0.0021636756137013435,0.001988448202610016,0.014951896853744984,0.04989472031593323,0.9802284836769104,0.00572538748383522,0.0,0.05485442280769348,0.000793872750364244,0.0011437402572482824,0.0030522134620696306,0.021623246371746063,0.6456931829452515,0.011383495293557644,0.0021493681706488132,0.0019465694203972816,0.016714375466108322,0.049491070210933685,0.9802284836769104,0.006464804522693157,0.0,0.059301357716321945,0.0010321459267288446,0.00020279870659578592,0.0001752265525283292
36,0.0008925742004066706,0.002629118738695979,0.01819535531103611,0.6247085928916931,0.009543969295918941,0.0021277060732245445,0.001960266148671508,0.014588700607419014,0.048476237803697586,0.9844688773155212,0.005725397262722254,0.0,0.054976046085357666,0.000789321435149759,0.0011195092229172587,0.0033595270942896605,0.023927627131342888,0.6226927042007446,0.01252356730401516,0.002549780998378992,0.0021835267543792725,0.01870139129459858,0.06409891694784164,0.9844688773155212,0.006648348178714514,0.0,0.0574079193174839,0.0010782609460875392,0.00036625430220738053,0.00016744027379900217
37,0.0008590303477831185,0.0025889636017382145,0.018522730097174644,0.6256269216537476,0.009690891951322556,0.002111848210915923,0.0019355106633156538,0.014684322290122509,0.04944361373782158,0.9799959063529968,0.005690013989806175,0.0,0.054703932255506516,0.0007697494002059102,0.0005203294567763805,0.0017208725912496448,0.026644708588719368,0.5984994769096375,0.013582516461610794,0.001905080396682024,0.0017649626825004816,0.017948105931282043,0.03820739686489105,0.9799959063529968,0.004889923147857189,0.0,0.05129772052168846,0.0005554246599785984,0.00014011809253133833,0.00017633575771469623
38,0.0009489328367635608,0.002747434191405773,0.017718913033604622,0.6234167814254761,0.009333907626569271,0.002076501492410898,0.001904339180327952,0.014321651309728622,0.04872756078839302,0.9858002066612244,0.005836687050759792,0.0,0.055431898683309555,0.0008347222465090454,0.0011843170505017042,0.003244310151785612,0.02137776091694832,0.6517925262451172,0.011281038634479046,0.001934582251124084,0.001786509994417429,0.016218865290284157,0.049012452363967896,0.9858002066612244,0.006688269786536694,0.0,0.05991530790925026,0.0010686665773391724,0.00014807215484324843,0.0001721628213999793
39,0.0008496241644024849,0.00255760969594121,0.017659170553088188,0.6237863302230835,0.009254403412342072,0.0020856044720858335,0.0019174698973074555,0.014176499098539352,0.04712552949786186,0.9931443929672241,0.0056496551260352135,0.0,0.054544124752283096,0.0007508931448683143,0.000926993612665683,0.0025023026391863823,0.019533835351467133,0.6651573777198792,0.0102304145693779,0.0021512373350560665,0.001957422122359276,0.015441279858350754,0.043250832706689835,0.9931443929672241,0.006021175067871809,0.0,0.05880418047308922,0.0009083904442377388,0.00019381487800274044,0.00016813375987112522
40,0.0008437047363258898,0.0025245221331715584,0.01721576601266861,0.6231770515441895,0.009029733017086983,0.0020309947431087494,0.0018792819464579225,0.013841543346643448,0.04682469740509987,0.9923267364501953,0.005613698158413172,0.0,0.05449019744992256,0.00074982107616961,0.0009458368294872344,0.00257187825627625,0.024282820522785187,0.6888675093650818,0.012614330276846886,0.0021019435953348875,0.0019422379555180669,0.01772921532392502,0.04201395809650421,0.9923267364501953,0.0062162866815924644,0.0,0.060125935822725296,0.0009110010578297079,0.00015970577078405768,0.00015171476115938276
41,0.000875255442224443,0.002583195688202977,0.017768746241927147,0.62378990650177,0.009322002530097961,0.0020976546220481396,0.0019178381189703941,0.014295355416834354,0.04605727270245552,0.9805555939674377,0.00567513145506382,0.0,0.05477943271398544,0.0007780449814163148,0.0007650490733794868,0.0024014245718717575,0.023662704974412918,0.6125552654266357,0.012213880196213722,0.0018781657563522458,0.0016940042842179537,0.016721174120903015,0.04492808133363724,0.9805555939674377,0.005641499999910593,0.0,0.05436510220170021,0.0007509666029363871,0.00018416116654407233,0.0001798168377717957
42,0.0008939378894865513,0.0026526625733822584,0.017798662185668945,0.6233476400375366,0.009346299804747105,0.0020637046545743942,0.0018954712431877851,0.014269803650677204,0.04854772612452507,0.9779712557792664,0.005742048379033804,0.0,0.0549309067428112,0.0007960929651744664,0.0006953736301511526,0.002070471178740263,0.02222568728029728,0.6264594197273254,0.011460533365607262,0.0017822496592998505,0.0016854145796969533,0.015698404982686043,0.03732543811202049,0.9779712557792664,0.005386140663176775,0.0,0.05433527007699013,0.0006733743357472122,9.683570533525199e-05,0.0001682331640040502
43,0.0008368745329789817,0.0024879323318600655,0.016495496034622192,0.6225830316543579,0.008666190318763256,0.0020170342177152634,0.001854750793427229,0.013450202532112598,0.044789671897888184,0.9762000441551208,0.005574325565248728,0.0,0.05437537282705307,0.0007499560597352684,0.0006908804061822593,0.0022975110914558172,0.026045529171824455,0.5992090702056885,0.013368205167353153,0.002017777878791094,0.0018896349938586354,0.018066542223095894,0.04842264950275421,0.9762000441551208,0.005467267241328955,0.0,0.052719343453645706,0.0006627807160839438,0.00012814297224394977,0.00016228514141403139
44,0.0008922601700760424,0.0026016191113740206,0.017453636974096298,0.6232964992523193,0.0091729536652565,0.002015108475461602,0.001850368338637054,0.013991975225508213,0.048314716666936874,0.981541633605957,0.005691011901944876,0.0,0.054948482662439346,0.0007888071122579277,0.0009029034408740699,0.002749522915109992,0.021773511543869972,0.6489627957344055,0.011338207870721817,0.00204202882014215,0.0019053267315030098,0.016251422464847565,0.05587717518210411,0.981541633605957,0.006181083619594574,0.0,0.05749478191137314,0.0008291603880934417,0.0001367021759506315,0.00016474096628371626
45,0.0008183621102944016,0.002494705840945244,0.0165121927857399,0.6228386163711548,0.008665281347930431,0.001980487024411559,0.0018209026893600821,0.013355419971048832,0.04816770926117897,0.9882168173789978,0.005582342855632305,0.0,0.05428363010287285,0.0007291724323295057,0.0008314240840263665,0.00246193865314126,0.018847841769456863,0.6324566006660461,0.009839633479714394,0.0019291294738650322,0.0017766107339411974,0.014457536861300468,0.04428242892026901,0.9882168173789978,0.005807376932352781,0.0,0.05604466050863266,0.000759643386118114,0.00015251892909873277,0.00015958514995872974
46,0.0008299296023324132,0.0024694660678505898,0.01672333851456642,0.6237009167671204,0.008776628412306309,0.001981898443773389,0.0018137224251404405,0.013479643501341343,0.04626843333244324,0.9843693971633911,0.005561522673815489,0.0,0.054429687559604645,0.000739214476197958,0.0008649706142023206,0.0026653087697923183,0.022896137088537216,0.627416729927063,0.011880554258823395,0.0016796826384961605,0.0015663404483348131,0.01604529470205307,0.054426778107881546,0.9843693971633911,0.005982902366667986,0.0,0.056207604706287384,0.000805372663307935,0.00011334186274325475,0.0001681772555457428
47,0.0008101381827145815,0.002416951349005103,0.0161299966275692,0.6221424341201782,0.00847005844116211,0.0019339924911037087,0.0017817826010286808,0.013057307340204716,0.04562641307711601,0.9932647943496704,0.005501514300704002,0.0,0.05419578403234482,0.0007192561170086265,0.0007710332283750176,0.002421364188194275,0.0216263048350811,0.6403805613517761,0.011198669672012329,0.0018855207599699497,0.0017284866189584136,0.01569078117609024,0.04828064143657684,0.9932647943496704,0.005809094291180372,0.0,0.05609608441591263,0.0007210706826299429,0.00015703383542131633,0.00015220888599287719
48,0.0008527543395757675,0.00253784516826272,0.016518307849764824,0.622044563293457,0.0086855199187994,0.0020206638146191835,0.0018285639816895127,0.013482418842613697,0.047080159187316895,0.9878595471382141,0.0056213196367025375,0.0,0.054555077105760574,0.0007555651827715337,0.0007098529022186995,0.002156891394406557,0.022869989275932312,0.6165153980255127,0.01178992260247469,0.002362679922953248,0.0020042755641043186,0.017226483672857285,0.04178456589579582,0.9878595471382141,0.005419296212494373,0.0,0.05394669994711876,0.0007112009916454554,0.00035840473719872534,0.00019210026948712766
49,0.000861942011397332,0.0025481923948973417,0.016985556110739708,0.6238303780555725,0.008923741057515144,0.001958919921889901,0.0017878307262435555,0.013604478910565376,0.046766042709350586,0.9888114929199219,0.0056405020877718925,0.0,0.0546746626496315,0.0007628920138813555,0.00083275290671736,0.0024090325459837914,0.025932976976037025,0.6441119313240051,0.013382863253355026,0.0019918144680559635,0.0017722450429573655,0.018140548840165138,0.04462432861328125,0.9888114929199219,0.005816642660647631,0.0,0.05662524327635765,0.0007740582805126905,0.0002195689594373107,0.00017108823521994054
