epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,gravity_loss,high_sensitivity_mse,iou_loss,loss,low_sensitivity_mse,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,sensitivity_loss,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_gravity_loss,val_high_sensitivity_mse,val_iou_loss,val_loss,val_low_sensitivity_mse,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation,val_sensitivity_loss
11,0.014703072607517242,0.027153603732585907,0.04094567149877548,0.616747260093689,6.176905155181885,0.02463824301958084,0.9843540191650391,1.0124582052230835,0.005004629027098417,0.06625796109437943,0.79407799243927,0.030088193714618683,0.0,0.125260129570961,0.027486300095915794,0.012307804077863693,0.023594889789819717,0.0411047600209713,0.591720700263977,5.1425933837890625,0.02033241279423237,0.9835125207901001,1.0104984045028687,0.004576531238853931,0.06086934357881546,0.79407799243927,0.02661179192364216,0.0,0.11612018942832947,0.026471825316548347
12,0.013841908425092697,0.0253769364207983,0.03989824280142784,0.6191495656967163,5.647462368011475,0.023151766508817673,0.9842631816864014,1.0113792419433594,0.004758339375257492,0.062068965286016464,0.8011072874069214,0.028332339599728584,0.0,0.1222877949476242,0.02655159682035446,0.013419670052826405,0.024554334580898285,0.03555513545870781,0.6320974230766296,5.322988986968994,0.021566184237599373,0.9832180738449097,1.008019208908081,0.005533092189580202,0.059347331523895264,0.8011072874069214,0.027780551463365555,0.0,0.1215192899107933,0.02426907792687416
13,0.012904910370707512,0.023425079882144928,0.03991495072841644,0.6218465566635132,5.003019332885742,0.021317657083272934,0.9841235876083374,1.010744571685791,0.004725831560790539,0.057026881724596024,0.773122251033783,0.026403609663248062,0.0,0.11893423646688461,0.02612069621682167,0.01100887916982174,0.02157033607363701,0.04084482043981552,0.5818257927894592,3.8511273860931396,0.01801574043929577,0.9831972718238831,1.0093704462051392,0.0043300120159983635,0.05773824080824852,0.773122251033783,0.024545442312955856,0.0,0.11055920273065567,0.02578817307949066
14,0.013058705255389214,0.024068577215075493,0.039194993674755096,0.6197091341018677,5.158181190490723,0.021713443100452423,0.9841578006744385,1.0105129480361938,0.004637163132429123,0.059802617877721786,0.7863048315048218,0.027033234015107155,0.0,0.1193910539150238,0.02583967335522175,0.014678170904517174,0.026996582746505737,0.03819522261619568,0.6538398861885071,6.442852973937988,0.024751434102654457,0.9832576513290405,1.0100291967391968,0.004929660353809595,0.0653546154499054,0.7863048315048218,0.030325282365083694,0.0,0.12653672695159912,0.026127349585294724
15,0.012143581174314022,0.022124240174889565,0.038736943155527115,0.6235864758491516,4.591976165771484,0.020183883607387543,0.9840139150619507,1.009660005569458,0.004347347654402256,0.05437387153506279,0.7729126214981079,0.025117874145507812,0.0,0.11604101210832596,0.02518719621002674,0.012228713370859623,0.022562619298696518,0.03621324524283409,0.6321547627449036,4.572208404541016,0.020226366817951202,0.9829646944999695,1.0074337720870972,0.004533188417553902,0.055590007454156876,0.7729126214981079,0.025799719616770744,0.0,0.11696259677410126,0.02401173859834671
16,0.011179749853909016,0.020295558497309685,0.038136012852191925,0.6224591135978699,4.013116836547852,0.018567850813269615,0.9838663935661316,1.0087016820907593,0.004038447979837656,0.05007809028029442,0.7641401290893555,0.023292727768421173,0.0,0.11219069361686707,0.024434320628643036,0.013082003220915794,0.024628937244415283,0.03744278848171234,0.6208800077438354,5.288290023803711,0.021733473986387253,0.9832460880279541,1.0088249444961548,0.004745000973343849,0.061522725969552994,0.7641401290893555,0.027795180678367615,0.0,0.11981227248907089,0.025050019845366478
17,0.011105566285550594,0.02027740888297558,0.03779185935854912,0.6204764246940613,3.9319703578948975,0.018369637429714203,0.9838433265686035,1.0084760189056396,0.004089673515409231,0.05013750120997429,0.7645536661148071,0.023264775052666664,0.0,0.11182403564453125,0.024239279329776764,0.010157439857721329,0.020320888608694077,0.03791918233036995,0.5985062122344971,3.904254198074341,0.016275545582175255,0.9829521179199219,1.0072132349014282,0.004336182493716478,0.056596070528030396,0.7645536661148071,0.023391202092170715,0.0,0.10736791789531708,0.023870665580034256
18,0.010095794685184956,0.01839408092200756,0.03753387928009033,0.6249225735664368,3.464357614517212,0.01669631525874138,0.9837289452552795,1.0076818466186523,0.003744128393009305,0.04585932567715645,0.766674280166626,0.021412938833236694,0.0,0.10774592310190201,0.023606695234775543,0.010013253428041935,0.019107455387711525,0.04349977523088455,0.5869401693344116,3.375182867050171,0.016292022541165352,0.9829639196395874,1.009913682937622,0.0040967874228954315,0.049710389226675034,0.766674280166626,0.02212280035018921,0.0,0.10687226057052612,0.026612188667058945
19,0.00967041589319706,0.01801680028438568,0.03676507622003555,0.6245001554489136,3.3185043334960938,0.01569530926644802,0.9836918115615845,1.0070549249649048,0.0038996271323412657,0.046363186091184616,0.7686152458190918,0.021035432815551758,0.0,0.1058577299118042,0.023030506446957588,0.013557246886193752,0.02540295384824276,0.037580545991659164,0.6176981329917908,5.160139560699463,0.022378064692020416,0.9832122921943665,1.0091218948364258,0.005059666465967894,0.0634358748793602,0.7686152458190918,0.028548195958137512,0.0,0.12160702049732208,0.025393610820174217
20,0.010253718122839928,0.0188605859875679,0.03652794286608696,0.6256483793258667,3.5539329051971436,0.016756560653448105,0.9837510585784912,1.0073126554489136,0.003994989208877087,0.04768907651305199,0.7728615999221802,0.021880775690078735,0.0,0.10842951387166977,0.023205503821372986,0.006686887238174677,0.0138653963804245,0.040773387998342514,0.5763724446296692,1.8230597972869873,0.010889935307204723,0.9824848771095276,1.0063170194625854,0.0028447494842112064,0.04048309475183487,0.7728615999221802,0.01685246080160141,0.0,0.09060689806938171,0.02364971674978733
21,0.008632180280983448,0.015904661267995834,0.0362115353345871,0.62788325548172,2.738837957382202,0.014154963195323944,0.9835357666015625,1.0060728788375854,0.003368958132341504,0.0415763184428215,0.7775864601135254,0.018950659781694412,0.0,0.10138045996427536,0.022263318300247192,0.007716500665992498,0.014492790214717388,0.03537016361951828,0.6249755024909973,2.3019866943359375,0.012430733069777489,0.9824262261390686,1.0040911436080933,0.0033134669065475464,0.038384296000003815,0.7775864601135254,0.01773461513221264,0.0,0.0974995419383049,0.021434657275676727
22,0.009499209932982922,0.017302975058555603,0.03616297245025635,0.6260117292404175,3.1023778915405273,0.015563985332846642,0.9836126565933228,1.006565809249878,0.00368340197019279,0.043831486254930496,0.7744380831718445,0.02033269591629505,0.0,0.10523295402526855,0.022643301635980606,0.009624209254980087,0.01754484325647354,0.03679478168487549,0.6280973553657532,3.1928811073303223,0.01585395634174347,0.9827258586883545,1.0060820579528809,0.0037054037675261497,0.0442332960665226,0.7744380831718445,0.020787041634321213,0.0,0.10638507455587387,0.023036770522594452
23,0.008787248283624649,0.016134409233927727,0.035812731832265854,0.6256596446037292,2.7960002422332764,0.014333532191812992,0.9835251569747925,1.0059516429901123,0.0034924913197755814,0.041685063391923904,0.7784417271614075,0.019168201833963394,0.0,0.10203292965888977,0.022147398442029953,0.011540966108441353,0.019571451470255852,0.04510217159986496,0.6736325025558472,3.7633843421936035,0.020107636228203773,0.9826507568359375,1.0112390518188477,0.0035132255870848894,0.044978536665439606,0.7784417271614075,0.02304469235241413,0.0,0.11617232114076614,0.028211809694767
24,0.009801579639315605,0.018359389156103134,0.035512372851371765,0.6259878873825073,3.448744773864746,0.016264023259282112,0.9836038947105408,1.0064072608947754,0.003587283194065094,0.047505855560302734,0.7743241786956787,0.0213837381452322,0.0,0.10650664567947388,0.02245909720659256,0.0077997599728405476,0.015508742071688175,0.03929942473769188,0.5975273251533508,2.314767599105835,0.012978024780750275,0.9825273156166077,1.0061790943145752,0.0029643189627677202,0.043104857206344604,0.7743241786956787,0.018599417060613632,0.0,0.09692008793354034,0.023420138284564018
25,0.008714678697288036,0.016259031370282173,0.034672461450099945,0.6270601153373718,2.782114267349243,0.014255535788834095,0.9835079908370972,1.0053017139434814,0.0034208993893116713,0.042260777205228806,0.7846825122833252,0.019299177452921867,0.0,0.10171747952699661,0.02151677757501602,0.01044362224638462,0.01923973858356476,0.03412729129195213,0.6569788455963135,3.656034469604492,0.01675179973244667,0.982626736164093,1.005090594291687,0.004426773637533188,0.04883188754320145,0.7846825122833252,0.022626295685768127,0.0,0.11060035228729248,0.022098198533058167
26,0.0076594785787165165,0.014238775707781315,0.03457542881369591,0.6301043629646301,2.281684160232544,0.01256735622882843,0.9834164977073669,1.0046048164367676,0.0030061856377869844,0.0375162772834301,0.7880175113677979,0.017304133623838425,0.0,0.09690067172050476,0.020960060879588127,0.010903383605182171,0.018804287537932396,0.03539111465215683,0.6885830760002136,3.8317813873291016,0.017782140523195267,0.9825020432472229,1.0057885646820068,0.004358330275863409,0.043976135551929474,0.7880175113677979,0.02236098423600197,0.0,0.1136968806385994,0.022903161123394966
27,0.007841108366847038,0.01450857613235712,0.03403458744287491,0.6296572685241699,2.3224775791168213,0.01270440872758627,0.9834466576576233,1.0044559240341187,0.003225125838071108,0.03797974810004234,0.7914543151855469,0.017570357769727707,0.0,0.09774718433618546,0.020776472985744476,0.0063753919675946236,0.012741738930344582,0.035775646567344666,0.6099264025688171,1.7611178159713745,0.010255075991153717,0.982364296913147,1.0035384893417358,0.0028013908304274082,0.03762420639395714,0.7914543151855469,0.015912944450974464,0.0,0.09035579860210419,0.02099800668656826
28,0.007537690456956625,0.013935096561908722,0.03414566069841385,0.6300477981567383,2.225626230239868,0.012334952130913734,0.9834295511245728,1.0043399333953857,0.002986909355968237,0.036676324903964996,0.7988630533218384,0.017001677304506302,0.0,0.09632878005504608,0.020687801763415337,0.006649509072303772,0.01287385355681181,0.03679649531841278,0.6130774021148682,1.890376091003418,0.011089632287621498,0.9823539853096008,1.0041685104370117,0.002518759574741125,0.03573547303676605,0.7988630533218384,0.016061093658208847,0.0,0.09191207587718964,0.02162533812224865
29,0.007228471804410219,0.013316423632204533,0.032811857759952545,0.6307386159896851,2.0579335689544678,0.011815848760306835,0.983344316482544,1.0034300088882446,0.0028815511614084244,0.0349910743534565,0.8004012107849121,0.016389505937695503,0.0,0.0948571190237999,0.019878685474395752,0.006674809847027063,0.012540677562355995,0.03804735094308853,0.6226858496665955,1.8525619506835938,0.010686137713491917,0.9823251962661743,1.004750370979309,0.0029755672439932823,0.03465179353952408,0.8004012107849121,0.015780704095959663,0.0,0.09247856587171555,0.02223980985581875
30,0.00741055142134428,0.01369726937264204,0.0325084887444973,0.6289372444152832,2.1205129623413086,0.011986719444394112,0.9833431839942932,1.003361463546753,0.003066414501518011,0.03604443743824959,0.8097900748252869,0.01675949990749359,0.0,0.09570629894733429,0.01980689726769924,0.009849589318037033,0.017913158982992172,0.03370048850774765,0.6612844467163086,3.344163179397583,0.016322413459420204,0.9824637770652771,1.004319667816162,0.003659437410533428,0.044822487980127335,0.8097900748252869,0.02132963202893734,0.0,0.10837620496749878,0.02152160368859768
31,0.007045092061161995,0.013002825900912285,0.03258183225989342,0.6309978365898132,1.9727741479873657,0.011552784591913223,0.9833449125289917,1.0031981468200684,0.002771650440990925,0.034361373633146286,0.8168147802352905,0.016078786924481392,0.0,0.09398896247148514,0.019656315445899963,0.0062984139658510685,0.011838546022772789,0.03530305251479149,0.6224178075790405,1.686776876449585,0.00988194439560175,0.9822575449943542,1.0031554698944092,0.003026810474693775,0.03216105327010155,0.8168147802352905,0.01508087944239378,0.0,0.09052961319684982,0.020729148760437965
32,0.006825671996921301,0.012546708807349205,0.03219858184456825,0.6330434679985046,1.8694628477096558,0.011245007626712322,0.9833033680915833,1.0028425455093384,0.002642632694914937,0.03330643102526665,0.8113874197006226,0.015635112300515175,0.0,0.09297306090593338,0.01935211569070816,0.007497673854231834,0.013460800983011723,0.03347231447696686,0.6549229025840759,2.2470946311950684,0.012012635357677937,0.9822415113449097,1.002809762954712,0.00326332519762218,0.03426523879170418,0.8113874197006226,0.016867132857441902,0.0,0.09763030707836151,0.020343394950032234
33,0.006789001170545816,0.012453443370759487,0.03138367459177971,0.6312941312789917,1.8613090515136719,0.010903232730925083,0.9833120703697205,1.0024352073669434,0.002902962965890765,0.032740432769060135,0.8121147751808167,0.015533600002527237,0.0,0.09274008870124817,0.018935712054371834,0.006535288877785206,0.012626021169126034,0.03378253057599068,0.608212947845459,1.802614688873291,0.01053545344620943,0.9823184013366699,1.0025310516357422,0.002799731446430087,0.034673258662223816,0.8121147751808167,0.015788745135068893,0.0,0.09116514772176743,0.020032254979014397
34,0.006805517245084047,0.01240526046603918,0.03073948249220848,0.6321299076080322,1.8461852073669434,0.011193922720849514,0.9832899570465088,1.002077341079712,0.0026433386374264956,0.03227302432060242,0.8953823447227478,0.015489814803004265,0.0,0.0928552970290184,0.018603090196847916,0.0066461507230997086,0.012135669589042664,0.03315293416380882,0.6457154154777527,1.6975399255752563,0.010898198932409286,0.9820677042007446,1.0020047426223755,0.0026953774504363537,0.0313262939453125,0.8953823447227478,0.015500149689614773,0.0,0.09308972209692001,0.01976703107357025
35,0.0070284269750118256,0.01282893680036068,0.030991312116384506,0.6296455264091492,1.9588522911071777,0.011468636803328991,0.9833019971847534,1.0023281574249268,0.002809165045619011,0.03316401317715645,0.824578583240509,0.015899015590548515,0.0,0.09389927238225937,0.018831120803952217,0.00858362764120102,0.015553360804915428,0.03187635540962219,0.6692202091217041,2.728290319442749,0.013586665503680706,0.9823227524757385,1.0026633739471436,0.003849076572805643,0.040064189583063126,0.824578583240509,0.019024506211280823,0.0,0.10311497002840042,0.020067913457751274
36,0.007186510134488344,0.013093615882098675,0.03015325777232647,0.6307491660118103,2.0060784816741943,0.011663001030683517,0.9833219647407532,1.0020054578781128,0.00291816727258265,0.03389478474855423,0.8372065424919128,0.0161678958684206,0.0,0.09473832696676254,0.01848248951137066,0.006392423063516617,0.01367579773068428,0.0397164560854435,0.5569193363189697,1.758446455001831,0.010607799515128136,0.9824387431144714,1.0055028200149536,0.0024968052748590708,0.04069885239005089,0.8372065424919128,0.016560561954975128,0.0,0.0884971022605896,0.022888092324137688
37,0.007513232063502073,0.013861176557838917,0.03018481470644474,0.6297287344932556,2.174262285232544,0.01237864512950182,0.9833421111106873,1.0022143125534058,0.00285753863863647,0.03601556271314621,0.8262195587158203,0.016926556825637817,0.0,0.09627777338027954,0.018654467537999153,0.004743389319628477,0.009424370713531971,0.043741244822740555,0.5731504559516907,1.2038683891296387,0.00777873769402504,0.9824742078781128,1.0068148374557495,0.0020938667003065348,0.02802134118974209,0.8262195587158203,0.01241790410131216,0.0,0.08040939271450043,0.024219999089837074
38,0.007207601796835661,0.01302231103181839,0.02981286309659481,0.6300395727157593,1.9968442916870117,0.011783180758357048,0.9833422303199768,1.0018730163574219,0.002838460961356759,0.03370211645960808,0.854902982711792,0.01609337143599987,0.0,0.09485672414302826,0.018331758677959442,0.01049487479031086,0.018104612827301025,0.03470553085207939,0.6714909672737122,3.3408355712890625,0.016985775902867317,0.9824378490447998,1.0051162242889404,0.004285262431949377,0.04224812984466553,0.854902982711792,0.021574264392256737,0.0,0.1115555614233017,0.022344134747982025
39,0.006922413595020771,0.01252742763608694,0.028101615607738495,0.6287999153137207,1.8798290491104126,0.01118193194270134,0.9832912683486938,1.0008057355880737,0.0028551321011036634,0.03264634311199188,0.8350032567977905,0.015594786033034325,0.0,0.09341523051261902,0.017327284440398216,0.005264150444418192,0.011142292059957981,0.041670870035886765,0.5581904649734497,1.3156715631484985,0.008355461061000824,0.9823873043060303,1.005893349647522,0.0025190338492393494,0.034545693546533585,0.8350032567977905,0.014047256670892239,0.0,0.08261001855134964,0.023374294862151146
40,0.006678878329694271,0.012074273079633713,0.028479833155870438,0.6302377581596375,1.7547744512557983,0.010761050507426262,0.9832402467727661,1.000819444656372,0.0027992133982479572,0.03126467391848564,0.838310956954956,0.015151062980294228,0.0,0.09222725033760071,0.01740417443215847,0.007981445640325546,0.013932861387729645,0.030425505712628365,0.6608150601387024,2.245504856109619,0.012925874441862106,0.9821433424949646,1.0013562440872192,0.003283583326265216,0.033567607402801514,0.838310956954956,0.017367975786328316,0.0,0.10021623969078064,0.018988454714417458
41,0.006635450292378664,0.011938363313674927,0.027771499007940292,0.6318215131759644,1.7309808731079102,0.01072350237518549,0.9832221269607544,1.0004125833511353,0.0027423722203820944,0.030895233154296875,0.841138482093811,0.015023714862763882,0.0,0.09208246320486069,0.017017371952533722,0.006673095282167196,0.0114751560613513,0.03314628079533577,0.6600514650344849,1.6243772506713867,0.010887112468481064,0.9819795489311218,1.0018903017044067,0.0027437033131718636,0.028207600116729736,0.841138482093811,0.014919267036020756,0.0,0.09394381195306778,0.01974841021001339
42,0.006625545211136341,0.011860276572406292,0.026953935623168945,0.629658579826355,1.7345715761184692,0.01071159727871418,0.9832417964935303,1.000014305114746,0.0027241625357419252,0.030760828405618668,0.8427207469940186,0.014935242012143135,0.0,0.09200163930654526,0.016598671674728394,0.006265487056225538,0.011432823725044727,0.0344674289226532,0.6205796599388123,1.551152229309082,0.010506374761462212,0.9821183085441589,1.0024620294570923,0.0023031430318951607,0.030029093846678734,0.8427207469940186,0.014667551033198833,0.0,0.09043029695749283,0.020188456401228905
43,0.0071319215930998325,0.012780941091477871,0.02739872969686985,0.6294004917144775,1.9667640924453735,0.011588978581130505,0.9833070635795593,1.0005546808242798,0.0028616508934646845,0.032554153352975845,0.8339182734489441,0.01585003361105919,0.0,0.09453529864549637,0.017050130292773247,0.00816570594906807,0.015260400250554085,0.030831851065158844,0.6179355978965759,2.509251356124878,0.013074674643576145,0.9824163317680359,1.0019360780715942,0.003474211785942316,0.03990936279296875,0.8339182734489441,0.018460767343640327,0.0,0.09953685104846954,0.01926880143582821
44,0.006757995113730431,0.012073516845703125,0.026846397668123245,0.6269243955612183,1.7732514142990112,0.010950732976198196,0.9832475185394287,1.0000214576721191,0.00274466210976243,0.030886398628354073,0.8419840931892395,0.015133815817534924,0.0,0.09257722645998001,0.016596270725131035,0.009913341142237186,0.017325524240732193,0.033829983323812485,0.66070955991745,3.239441156387329,0.016378169879317284,0.982342541217804,1.0042027235031128,0.003716247621923685,0.04184509441256523,0.8419840931892395,0.020742064341902733,0.0,0.10889386385679245,0.021536054089665413
45,0.006965705193579197,0.012604990042746067,0.027239467948675156,0.628468930721283,1.9292454719543457,0.01132373046129942,0.9833043813705444,1.0003832578659058,0.0027933772653341293,0.03288485109806061,0.8464943170547485,0.01567031815648079,0.0,0.09364645928144455,0.01688636839389801,0.007676795590668917,0.013509517535567284,0.031002050265669823,0.6442350149154663,2.1302008628845215,0.012578160502016544,0.9821910262107849,1.0014930963516235,0.0030159237794578075,0.033041179180145264,0.8464943170547485,0.01685883104801178,0.0,0.09824652224779129,0.019089138135313988
46,0.00680113397538662,0.012296103872358799,0.0258336178958416,0.6277244091033936,1.8220093250274658,0.011095740832388401,0.9832510352134705,0.9995315074920654,0.0026822315994650126,0.0320315808057785,0.8548418879508972,0.015359282493591309,0.0,0.09284216910600662,0.016097592189908028,0.006506596226245165,0.011834642849862576,0.03313104063272476,0.6255146265029907,1.7214335203170776,0.010647122748196125,0.9821877479553223,1.001997709274292,0.0026297331787645817,0.030734354630112648,0.8548418879508972,0.015093441121280193,0.0,0.09188447147607803,0.019638139754533768
47,0.006623546592891216,0.011846084147691727,0.02529415488243103,0.629322350025177,1.7366029024124146,0.010827945545315742,0.9832340478897095,0.9991443753242493,0.0025877500884234905,0.030657678842544556,0.8522000312805176,0.014919433742761612,0.0,0.09200899302959442,0.015736885368824005,0.0069235991686582565,0.012213500216603279,0.0309214498847723,0.6325250864028931,1.818143606185913,0.01130229514092207,0.982175350189209,1.0010615587234497,0.0027847590390592813,0.030929362401366234,0.8522000312805176,0.01550752017647028,0.0,0.094303660094738,0.01870425045490265
48,0.006634772289544344,0.011739909648895264,0.024729685857892036,0.6275392174720764,1.7106250524520874,0.010838279500603676,0.9832555055618286,0.9988861083984375,0.0025966130197048187,0.02999676950275898,0.8535078763961792,0.014804931357502937,0.0,0.0920567512512207,0.015459850430488586,0.0055477432906627655,0.010971260257065296,0.03382105380296707,0.5821428298950195,1.3866984844207764,0.00886747520416975,0.9822194576263428,1.0018644332885742,0.002481768373399973,0.031115112826228142,0.8535078763961792,0.014004331082105637,0.0,0.08502211421728134,0.01950628124177456
49,0.0063965111039578915,0.011422326788306236,0.02461015060544014,0.6282911896705627,1.632075309753418,0.010400357656180859,0.9832198023796082,0.9986724257469177,0.0025528562255203724,0.029754232615232468,0.8572531938552856,0.014492671936750412,0.0,0.09082365781068802,0.015289678238332272,0.007202099077403545,0.012475616298615932,0.03554396331310272,0.6485813856124878,1.887903094291687,0.012021317146718502,0.9821742177009583,1.0035254955291748,0.0026403286028653383,0.030863545835018158,0.8572531938552856,0.015853507444262505,0.0,0.0963301956653595,0.021162517368793488
50,0.006269797682762146,0.011114413850009441,0.024427780881524086,0.6296522617340088,1.5747225284576416,0.010283148847520351,0.9832010865211487,0.9984910488128662,0.00241867802105844,0.028824331238865852,0.8568673729896545,0.01419306080788374,0.0,0.09022687375545502,0.01513286679983139,0.007506692316383123,0.012716889381408691,0.03152887895703316,0.6495718955993652,2.005574941635132,0.011805624701082706,0.9821484088897705,1.0016385316848755,0.003420302178710699,0.03073170967400074,0.8568673729896545,0.016098758205771446,0.0,0.09784305840730667,0.019289707764983177
51,0.006344901863485575,0.011165503412485123,0.023746220394968987,0.6284903883934021,1.576996088027954,0.010307349264621735,0.9832005500793457,0.9981786608695984,0.0025371024385094643,0.02883916161954403,0.8616780042648315,0.01423812098801136,0.0,0.0906427875161171,0.014819690026342869,0.006713348440825939,0.0119730643928051,0.03182119131088257,0.6335886120796204,1.7361030578613281,0.01102775800973177,0.9821365475654602,1.0013514757156372,0.002614756813272834,0.03069407120347023,0.8616780042648315,0.015274003148078918,0.0,0.09324474632740021,0.019041230902075768
